Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11412.200,0.543,0.439,0.499,0.528,0.561,0.607,0.682,0.772,4.049,1.843
5,11376.800,0.544,0.445,0.503,0.532,0.562,0.592,0.633,0.749,6.017,1.839
10,11367.400,0.546,0.441,0.501,0.531,0.561,0.596,0.647,0.819,6.296,1.832
15,11032.000,0.562,0.441,0.514,0.546,0.577,0.626,0.694,0.827,6.443,1.779
20,11165.800,0.554,0.444,0.512,0.543,0.572,0.602,0.632,0.772,6.271,1.806
25,11503.400,0.543,0.458,0.509,0.533,0.563,0.585,0.602,0.644,5.835,1.843
30,11484.200,0.543,0.450,0.510,0.534,0.563,0.585,0.600,0.640,6.256,1.841
35,11330.200,0.551,0.449,0.509,0.538,0.565,0.591,0.615,0.971,6.198,1.816
40,10760.000,0.575,0.438,0.503,0.535,0.566,0.618,1.003,1.088,6.253,1.740
45,11204.800,0.554,0.450,0.515,0.543,0.573,0.605,0.638,0.703,5.867,1.806
50,11471.400,0.543,0.456,0.508,0.531,0.562,0.587,0.609,0.657,6.109,1.842
55,11362.000,0.550,0.461,0.514,0.542,0.569,0.592,0.610,0.653,6.139,1.820
60,11305.800,0.551,0.449,0.517,0.544,0.572,0.596,0.613,0.659,6.216,1.814
65,9039.400,0.576,0.453,0.506,0.526,0.557,0.580,0.594,0.641,61.209,1.736
70,11422.000,0.549,0.455,0.515,0.545,0.569,0.587,0.599,0.637,6.773,1.822
75,11603.600,0.538,0.454,0.507,0.528,0.559,0.579,0.591,0.625,6.489,1.858
80,11726.800,0.536,0.451,0.507,0.526,0.555,0.577,0.590,0.622,5.929,1.866
85,11359.400,0.546,0.450,0.513,0.535,0.564,0.586,0.598,0.628,10.289,1.833
90,11514.000,0.541,0.457,0.509,0.532,0.561,0.583,0.598,0.631,5.833,1.849
95,11542.600,0.542,0.455,0.508,0.534,0.563,0.582,0.594,0.623,6.088,1.844
100,11644.600,0.538,0.458,0.508,0.528,0.557,0.576,0.588,0.619,5.696,1.860
105,11529.600,0.541,0.462,0.507,0.529,0.562,0.587,0.601,0.637,6.546,1.850
110,11531.800,0.542,0.456,0.508,0.530,0.561,0.585,0.605,0.667,5.945,1.845
115,11429.800,0.544,0.456,0.509,0.534,0.564,0.589,0.609,0.660,6.420,1.839
120,11351.000,0.550,0.459,0.512,0.541,0.569,0.596,0.621,0.675,5.967,1.818
125,11452.400,0.543,0.454,0.511,0.533,0.563,0.583,0.595,0.621,6.123,1.841
130,11499.600,0.542,0.459,0.510,0.533,0.563,0.585,0.599,0.630,5.764,1.844
135,11542.400,0.541,0.458,0.509,0.531,0.560,0.583,0.597,0.627,6.170,1.848
140,11569.400,0.542,0.455,0.510,0.533,0.562,0.585,0.599,0.630,5.624,1.846
145,11398.800,0.549,0.460,0.514,0.542,0.568,0.591,0.608,0.645,6.116,1.823
150,11577.200,0.542,0.456,0.511,0.536,0.561,0.580,0.592,0.621,5.966,1.846
155,11398.200,0.552,0.460,0.518,0.547,0.572,0.592,0.605,0.637,6.816,1.813
160,11452.600,0.543,0.453,0.508,0.535,0.562,0.587,0.605,0.638,6.168,1.843
165,11291.800,0.550,0.460,0.515,0.542,0.570,0.598,0.616,0.654,6.288,1.817
170,11483.200,0.542,0.461,0.511,0.532,0.561,0.585,0.598,0.632,5.653,1.844
175,11047.600,0.546,0.457,0.513,0.537,0.566,0.590,0.605,0.638,5.888,1.831
180,11354.400,0.547,0.459,0.512,0.539,0.566,0.593,0.611,0.648,5.760,1.829
185,11288.200,0.553,0.458,0.517,0.548,0.572,0.599,0.616,0.649,6.007,1.809
190,11208.600,0.556,0.458,0.521,0.550,0.577,0.601,0.617,0.655,6.130,1.797
195,11381.000,0.547,0.458,0.511,0.537,0.568,0.589,0.603,0.656,6.079,1.829
200,11403.000,0.548,0.462,0.514,0.543,0.567,0.586,0.603,0.659,5.849,1.826
205,11266.000,0.551,0.464,0.514,0.544,0.570,0.596,0.616,0.666,6.233,1.816
210,11423.200,0.547,0.463,0.512,0.542,0.567,0.588,0.603,0.641,5.907,1.829
215,11641.600,0.539,0.453,0.508,0.528,0.558,0.579,0.592,0.626,6.027,1.855
220,11241.600,0.539,0.458,0.509,0.528,0.558,0.579,0.593,0.623,6.247,1.855
225,11263.000,0.549,0.465,0.515,0.540,0.569,0.596,0.612,0.647,5.756,1.821
230,11284.200,0.551,0.462,0.514,0.546,0.572,0.595,0.612,0.646,5.915,1.815
235,11365.200,0.547,0.463,0.514,0.538,0.566,0.588,0.602,0.638,6.142,1.829
240,11576.200,0.538,0.458,0.509,0.526,0.555,0.579,0.593,0.623,6.240,1.860
245,11217.600,0.550,0.464,0.516,0.543,0.568,0.592,0.607,0.643,5.740,1.817
250,11487.400,0.544,0.462,0.511,0.538,0.563,0.583,0.596,0.628,5.797,1.838
255,11472.400,0.543,0.452,0.510,0.536,0.561,0.582,0.597,0.629,6.294,1.842
260,11481.600,0.546,0.460,0.512,0.540,0.566,0.587,0.601,0.633,6.247,1.831
