Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,885.200,1.798,1.190,1.500,1.667,1.914,2.277,2.934,3.649,5.016,0.556
5,872.000,1.824,1.201,1.503,1.626,1.828,2.227,2.579,3.554,54.275,0.548
10,900.600,1.765,1.181,1.480,1.625,1.849,2.220,2.613,3.794,8.485,0.567
15,848.200,1.889,1.192,1.534,1.755,2.088,2.514,2.782,3.961,8.718,0.529
20,894.200,1.814,1.216,1.529,1.706,1.927,2.313,2.699,3.410,7.998,0.551
25,900.600,1.738,1.241,1.493,1.620,1.821,2.101,2.607,3.172,7.486,0.575
30,899.000,1.745,1.232,1.497,1.641,1.861,2.116,2.383,3.156,8.065,0.573
35,867.600,1.802,1.225,1.513,1.658,1.878,2.224,2.740,3.868,53.503,0.555
40,845.600,1.923,1.184,1.535,1.710,1.954,2.592,3.878,4.353,8.891,0.520
45,867.600,1.845,1.219,1.551,1.726,1.960,2.458,2.827,3.259,7.706,0.542
50,887.600,1.776,1.224,1.498,1.667,1.931,2.348,2.521,2.792,7.211,0.563
55,872.400,1.800,1.213,1.546,1.725,1.959,2.223,2.436,2.793,7.583,0.556
60,855.400,1.829,1.229,1.571,1.737,1.991,2.296,2.524,2.846,7.464,0.547
65,691.600,3.443,1.212,1.496,1.646,1.838,2.237,6.493,54.655,84.682,0.290
70,877.200,1.742,1.228,1.515,1.664,1.891,2.127,2.368,2.784,7.998,0.574
75,915.800,1.699,1.192,1.471,1.609,1.800,2.070,2.335,2.742,43.811,0.588
80,889.400,1.701,1.213,1.473,1.615,1.839,2.085,2.312,2.671,7.107,0.588
85,874.000,1.839,1.245,1.516,1.669,1.887,2.196,2.371,2.996,48.136,0.544
90,908.400,1.738,1.218,1.485,1.635,1.892,2.159,2.359,2.771,37.350,0.575
95,909.400,1.690,1.241,1.480,1.607,1.793,2.053,2.301,2.768,7.261,0.592
100,912.400,1.689,1.218,1.501,1.619,1.783,2.004,2.197,2.620,7.652,0.592
105,909.000,1.719,1.208,1.485,1.637,1.848,2.137,2.340,2.691,7.807,0.582
110,887.800,1.755,1.202,1.501,1.657,1.850,2.250,2.574,2.936,7.296,0.570
115,892.200,1.779,1.211,1.486,1.627,1.963,2.376,2.540,2.970,8.797,0.562
120,860.200,1.806,1.221,1.506,1.685,1.952,2.452,2.628,2.918,7.521,0.554
125,888.400,1.779,1.238,1.535,1.680,1.867,2.053,2.293,2.813,30.340,0.562
130,901.800,1.746,1.230,1.512,1.666,1.904,2.141,2.333,2.754,7.072,0.573
135,897.000,1.735,1.218,1.504,1.642,1.862,2.126,2.337,2.731,7.545,0.576
140,882.800,1.752,1.209,1.499,1.663,1.911,2.170,2.415,2.828,7.593,0.571
145,878.400,1.770,1.221,1.487,1.639,1.965,2.312,2.466,2.848,7.344,0.565
150,888.000,1.721,1.215,1.490,1.614,1.868,2.159,2.369,2.771,7.012,0.581
155,857.800,1.769,1.205,1.523,1.660,1.921,2.204,2.459,2.920,9.431,0.565
160,900.000,1.759,1.216,1.478,1.630,1.939,2.272,2.477,2.900,7.159,0.568
165,859.000,1.849,1.239,1.533,1.744,2.086,2.377,2.538,2.986,7.998,0.541
170,886.000,1.781,1.220,1.520,1.716,1.923,2.214,2.444,2.892,7.811,0.562
175,856.200,2.087,1.222,1.520,1.714,1.949,2.205,2.488,3.289,125.759,0.479
180,874.200,1.825,1.226,1.526,1.718,2.034,2.284,2.465,3.213,8.203,0.548
185,869.400,1.806,1.214,1.550,1.693,1.978,2.281,2.433,2.901,8.902,0.554
190,858.800,1.828,1.233,1.579,1.762,1.996,2.265,2.469,2.933,7.254,0.547
195,898.600,1.761,1.228,1.518,1.657,1.893,2.209,2.452,3.037,7.349,0.568
200,897.600,1.742,1.230,1.515,1.646,1.836,2.192,2.386,3.058,7.765,0.574
205,883.800,1.812,1.233,1.493,1.642,1.968,2.466,2.693,3.292,7.990,0.552
210,891.400,1.735,1.226,1.488,1.609,1.858,2.184,2.539,3.002,7.027,0.576
215,895.200,1.717,1.226,1.494,1.627,1.822,2.093,2.403,2.896,7.037,0.583
220,873.800,1.957,1.220,1.512,1.649,1.834,2.108,2.488,3.594,105.934,0.511
225,881.600,1.838,1.249,1.563,1.732,2.015,2.296,2.524,3.008,8.603,0.544
230,870.200,1.834,1.249,1.546,1.707,2.061,2.341,2.530,2.911,7.400,0.545
235,887.600,1.799,1.218,1.547,1.711,1.985,2.228,2.353,2.701,7.810,0.556
240,898.400,1.758,1.213,1.519,1.669,1.917,2.178,2.361,2.838,8.180,0.569
245,898.000,1.818,1.250,1.536,1.694,2.066,2.320,2.480,2.981,7.087,0.550
250,898.800,1.724,1.229,1.515,1.651,1.864,2.104,2.256,2.685,6.804,0.580
255,884.800,1.786,1.232,1.511,1.650,1.886,2.166,2.352,2.749,35.554,0.560
260,887.000,1.731,1.225,1.498,1.647,1.884,2.179,2.352,2.703,7.460,0.578
265,904.200,1.705,1.229,1.492,1.632,1.830,2.088,2.291,2.681,7.179,0.586
270,873.000,1.756,1.213,1.508,1.645,1.885,2.202,2.422,2.923,8.497,0.569
275,906.400,1.707,1.219,1.476,1.614,1.800,2.082,2.442,3.003,7.631,0.586
280,900.200,1.741,1.243,1.488,1.633,1.860,2.246,2.469,2.949,7.482,0.574
285,905.600,1.762,1.238,1.489,1.645,1.871,2.345,2.615,2.938,7.044,0.568
290,897.600,1.822,1.248,1.551,1.693,1.930,2.392,2.792,3.167,8.308,0.549
295,912.800,1.745,1.230,1.499,1.648,1.863,2.194,2.507,2.945,8.265,0.573
