Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,128.000,0.365,0.307,0.335,0.355,0.391,0.421,0.432,0.465,0.508,2.741
5,120.800,0.377,0.306,0.339,0.360,0.398,0.427,0.439,0.480,5.113,2.652
10,135.000,0.367,0.307,0.336,0.361,0.392,0.423,0.435,0.462,0.569,2.724
15,123.000,0.382,0.302,0.342,0.364,0.404,0.431,0.444,0.470,5.557,2.619
20,123.200,0.379,0.306,0.340,0.362,0.397,0.433,0.442,0.465,5.126,2.637
25,125.600,0.372,0.314,0.339,0.362,0.400,0.429,0.438,0.456,0.625,2.686
30,121.800,0.368,0.318,0.338,0.359,0.396,0.422,0.435,0.455,0.544,2.714
35,127.000,0.379,0.309,0.341,0.364,0.397,0.427,0.439,0.462,5.102,2.641
40,120.600,0.369,0.306,0.339,0.362,0.395,0.423,0.433,0.450,0.582,2.712
45,131.400,0.374,0.313,0.343,0.364,0.401,0.429,0.437,0.452,0.534,2.676
50,131.000,0.376,0.312,0.338,0.359,0.397,0.426,0.435,0.455,4.926,2.660
55,124.400,0.373,0.314,0.342,0.363,0.400,0.428,0.437,0.458,0.511,2.684
60,122.400,0.377,0.315,0.346,0.365,0.404,0.431,0.444,0.486,0.712,2.655
65,96.400,2.079,0.316,0.341,0.369,0.409,0.437,0.467,66.276,79.978,0.481
70,128.200,0.387,0.314,0.346,0.372,0.405,0.432,0.443,0.483,5.967,2.583
75,123.800,0.371,0.308,0.340,0.363,0.395,0.425,0.434,0.448,0.546,2.698
80,133.000,0.369,0.314,0.339,0.358,0.397,0.423,0.432,0.457,0.556,2.709
85,124.400,0.372,0.313,0.340,0.363,0.398,0.424,0.435,0.452,0.550,2.691
90,128.800,0.366,0.314,0.337,0.355,0.394,0.424,0.431,0.446,0.467,2.732
95,131.400,0.374,0.319,0.339,0.365,0.404,0.427,0.436,0.449,1.133,2.674
100,125.600,0.375,0.314,0.338,0.357,0.393,0.424,0.439,0.458,5.116,2.670
105,130.000,0.379,0.317,0.338,0.361,0.396,0.425,0.440,0.462,5.920,2.640
110,129.600,0.376,0.312,0.339,0.359,0.397,0.423,0.435,0.460,5.077,2.657
115,123.000,0.388,0.318,0.340,0.362,0.401,0.424,0.437,0.456,5.590,2.579
120,123.600,0.373,0.317,0.342,0.364,0.400,0.426,0.439,0.470,0.562,2.679
125,130.000,0.369,0.313,0.338,0.359,0.395,0.424,0.435,0.478,0.607,2.709
130,120.000,0.366,0.311,0.337,0.356,0.394,0.421,0.432,0.449,0.528,2.732
135,130.800,0.368,0.316,0.338,0.359,0.395,0.422,0.432,0.453,0.552,2.717
140,124.800,0.379,0.314,0.339,0.362,0.401,0.424,0.433,0.454,4.966,2.641
145,113.800,0.372,0.317,0.341,0.363,0.400,0.423,0.433,0.456,0.483,2.691
