Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,234.400,0.483,0.325,0.375,0.396,0.443,0.469,0.490,0.569,42.732,2.072
5,170.200,0.560,0.319,0.372,0.398,0.442,0.466,0.490,0.547,84.050,1.787
10,235.400,0.408,0.323,0.370,0.393,0.438,0.463,0.479,0.533,4.032,2.453
15,212.800,0.402,0.316,0.368,0.393,0.436,0.460,0.473,0.526,0.687,2.485
20,232.200,0.409,0.328,0.369,0.389,0.437,0.459,0.473,0.533,3.987,2.447
25,213.800,0.680,0.325,0.370,0.392,0.436,0.462,0.480,0.620,102.720,1.471
30,241.000,0.406,0.321,0.369,0.392,0.437,0.460,0.475,0.559,3.492,2.462
35,171.400,3.009,0.324,0.371,0.398,0.441,0.473,0.506,0.594,584.811,0.332
40,239.400,0.408,0.325,0.371,0.393,0.440,0.467,0.489,0.574,1.005,2.453
45,225.200,0.409,0.324,0.369,0.390,0.436,0.458,0.474,0.524,4.312,2.447
50,237.400,0.412,0.329,0.374,0.399,0.441,0.466,0.484,0.567,4.650,2.426
55,227.200,0.413,0.319,0.372,0.400,0.441,0.468,0.489,0.551,3.841,2.424
60,235.000,0.404,0.327,0.369,0.391,0.437,0.462,0.482,0.540,0.712,2.476
65,218.800,0.409,0.328,0.373,0.398,0.443,0.469,0.489,0.535,0.603,2.443
70,149.000,3.289,0.322,0.371,0.400,0.439,0.466,0.494,0.643,570.217,0.304
75,230.800,0.405,0.325,0.369,0.391,0.439,0.464,0.485,0.543,0.841,2.469
80,234.400,0.411,0.328,0.374,0.397,0.444,0.469,0.494,0.561,0.858,2.436
85,226.800,0.417,0.326,0.368,0.389,0.435,0.457,0.485,0.548,4.135,2.397
90,240.000,0.399,0.326,0.366,0.386,0.434,0.454,0.469,0.520,0.598,2.509
95,227.400,0.413,0.326,0.369,0.396,0.441,0.461,0.483,0.561,4.605,2.422
100,235.800,0.395,0.324,0.363,0.382,0.431,0.451,0.462,0.517,0.660,2.529
105,218.800,0.400,0.329,0.365,0.383,0.431,0.451,0.464,0.513,4.108,2.502
110,213.400,0.418,0.329,0.373,0.404,0.446,0.490,0.521,0.646,0.852,2.394
115,185.000,0.406,0.315,0.368,0.395,0.437,0.467,0.497,0.577,0.690,2.466
120,239.600,0.405,0.309,0.362,0.384,0.430,0.454,0.468,0.548,4.465,2.468
125,241.800,0.406,0.320,0.362,0.382,0.426,0.451,0.465,0.550,4.123,2.463
130,225.600,0.407,0.313,0.367,0.392,0.437,0.461,0.481,0.564,3.834,2.458
135,242.600,0.398,0.324,0.364,0.382,0.430,0.450,0.463,0.525,3.855,2.511
140,235.800,0.406,0.328,0.369,0.394,0.438,0.461,0.480,0.557,0.688,2.464
145,225.800,0.411,0.321,0.369,0.389,0.437,0.462,0.488,0.578,4.145,2.435
150,234.200,0.398,0.322,0.365,0.384,0.434,0.454,0.467,0.535,0.696,2.510
155,230.600,0.405,0.324,0.366,0.388,0.434,0.459,0.478,0.557,4.149,2.471
160,234.600,0.404,0.325,0.368,0.389,0.436,0.460,0.481,0.564,0.673,2.478
