Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,22383.200,0.712,0.304,0.566,0.592,0.625,0.719,1.782,2.500,68.612,1.404
5,17350.000,0.920,0.315,0.565,0.593,0.634,0.735,1.800,2.549,542.909,1.087
10,23151.200,0.690,0.304,0.558,0.585,0.620,0.717,1.751,2.463,7.111,1.450
15,22920.200,0.697,0.301,0.554,0.585,0.626,0.766,1.760,2.588,6.952,1.435
20,22947.800,0.696,0.307,0.563,0.589,0.624,0.716,1.780,2.484,6.849,1.436
25,20877.800,0.765,0.307,0.562,0.591,0.634,0.766,1.777,2.637,114.237,1.307
30,23041.600,0.693,0.295,0.558,0.587,0.626,0.735,1.759,2.510,6.958,1.442
35,16415.000,0.974,0.307,0.564,0.596,0.641,0.754,1.791,2.603,587.912,1.027
40,22977.000,0.695,0.303,0.559,0.589,0.624,0.717,1.755,2.552,8.568,1.438
45,23238.200,0.688,0.299,0.558,0.585,0.616,0.707,1.747,2.430,6.893,1.454
50,22719.400,0.703,0.304,0.564,0.593,0.630,0.732,1.785,2.567,7.329,1.422
55,23118.200,0.691,0.299,0.559,0.588,0.624,0.716,1.751,2.431,6.361,1.447
60,22994.800,0.695,0.296,0.562,0.589,0.625,0.722,1.747,2.493,7.005,1.439
65,22467.600,0.711,0.298,0.570,0.599,0.644,0.744,1.780,2.710,7.150,1.406
70,15320.400,1.043,0.309,0.557,0.588,0.636,0.763,1.742,2.809,578.438,0.958
75,22897.200,0.698,0.310,0.561,0.590,0.627,0.723,1.801,2.437,7.253,1.433
80,22592.000,0.707,0.305,0.568,0.597,0.639,0.739,1.796,2.550,6.277,1.414
85,23410.200,0.683,0.303,0.554,0.582,0.614,0.706,1.717,2.348,6.985,1.465
90,23292.000,0.686,0.291,0.556,0.582,0.614,0.699,1.722,2.583,7.936,1.458
95,23000.200,0.695,0.291,0.561,0.588,0.623,0.725,1.762,2.473,8.091,1.440
100,23754.200,0.673,0.301,0.550,0.575,0.603,0.681,1.699,2.342,6.430,1.487
105,23543.400,0.679,0.306,0.553,0.580,0.604,0.667,1.748,2.390,6.796,1.474
110,22557.200,0.708,0.302,0.562,0.593,0.643,0.761,1.807,2.534,61.182,1.412
115,17950.600,0.890,0.302,0.556,0.588,0.636,0.755,1.754,2.758,177.109,1.123
120,23199.400,0.689,0.297,0.545,0.575,0.611,0.792,1.726,2.640,6.877,1.452
125,23221.400,0.688,0.298,0.547,0.576,0.610,0.790,1.757,2.537,6.606,1.453
130,23148.800,0.690,0.299,0.556,0.585,0.621,0.721,1.743,2.480,7.051,1.449
135,23686.800,0.675,0.289,0.552,0.577,0.604,0.670,1.709,2.354,6.446,1.483
140,23137.200,0.691,0.310,0.563,0.586,0.620,0.718,1.741,2.413,7.100,1.448
145,22930.600,0.697,0.297,0.561,0.586,0.624,0.730,1.771,2.502,6.657,1.435
150,23579.800,0.678,0.311,0.553,0.578,0.604,0.690,1.727,2.363,6.570,1.476
155,23038.000,0.694,0.292,0.559,0.586,0.620,0.727,1.765,2.570,7.639,1.442
160,22966.000,0.696,0.296,0.563,0.589,0.620,0.724,1.796,2.506,8.145,1.437
165,19701.400,0.811,0.303,0.559,0.584,0.618,0.723,1.787,2.446,351.561,1.233
170,20499.200,0.779,0.309,0.561,0.593,0.646,0.791,1.851,2.671,277.168,1.283
175,22676.600,0.705,0.294,0.556,0.589,0.632,0.779,1.817,2.637,7.603,1.419
180,22921.200,0.697,0.300,0.552,0.585,0.633,0.761,1.779,2.574,6.955,1.435
185,22609.400,0.707,0.296,0.554,0.586,0.632,0.820,1.842,2.686,6.705,1.415
190,22813.800,0.700,0.310,0.563,0.591,0.635,0.735,1.778,2.504,6.761,1.428
195,16092.000,0.994,0.309,0.571,0.603,0.649,0.752,1.938,2.632,554.439,1.006
200,15478.200,1.032,0.303,0.569,0.599,0.644,0.751,1.873,2.667,552.284,0.969
205,22240.400,0.718,0.304,0.556,0.591,0.655,0.839,1.832,2.797,7.127,1.392
210,22878.200,0.698,0.299,0.556,0.586,0.622,0.776,1.806,2.586,6.509,1.432
215,23328.000,0.685,0.302,0.555,0.581,0.615,0.710,1.735,2.411,8.375,1.460
220,22871.200,0.699,0.293,0.548,0.579,0.631,0.796,1.728,2.761,6.302,1.431
225,17272.800,0.925,0.310,0.554,0.586,0.647,0.818,1.810,2.802,430.672,1.081
230,14808.200,1.079,0.313,0.566,0.602,0.661,0.773,1.897,2.862,444.941,0.926
235,22205.800,0.719,0.302,0.571,0.601,0.650,0.755,1.871,2.672,7.857,1.390
240,22117.400,0.722,0.309,0.571,0.602,0.652,0.758,1.893,2.694,7.043,1.384
245,22872.400,0.699,0.302,0.560,0.590,0.631,0.737,1.807,2.486,7.118,1.432
250,22097.400,0.723,0.310,0.561,0.588,0.629,0.728,1.758,2.611,106.152,1.383
255,17412.000,0.918,0.312,0.550,0.585,0.652,0.863,1.822,2.853,675.327,1.089
260,22879.600,0.698,0.305,0.547,0.579,0.623,0.837,1.767,2.730,7.899,1.432
