Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.000,0.679,0.627,0.648,0.663,0.698,0.747,0.753,0.782,0.782,1.473
5,12.400,0.671,0.605,0.644,0.658,0.687,0.743,0.748,0.756,0.756,1.491
10,13.400,0.687,0.590,0.645,0.665,0.730,0.783,0.813,0.832,0.832,1.456
15,12.800,0.676,0.608,0.645,0.664,0.710,0.748,0.765,0.776,0.776,1.478
20,12.400,0.671,0.598,0.643,0.664,0.696,0.733,0.741,0.779,0.779,1.490
25,9.200,0.675,0.615,0.639,0.665,0.697,0.744,0.755,0.854,0.854,1.482
30,11.400,0.692,0.606,0.649,0.664,0.692,0.736,0.773,1.700,1.700,1.446
35,10.400,0.692,0.605,0.661,0.677,0.733,0.750,0.764,0.847,0.847,1.445
40,11.800,0.682,0.593,0.642,0.655,0.688,0.733,0.744,1.710,1.710,1.466
45,9.600,0.814,0.604,0.638,0.656,0.697,0.744,0.829,7.432,7.432,1.229
50,8.800,0.692,0.640,0.661,0.681,0.704,0.756,0.770,0.812,0.812,1.445
55,10.200,0.693,0.616,0.661,0.679,0.728,0.766,0.775,0.795,0.795,1.443
60,10.800,0.679,0.603,0.652,0.674,0.705,0.743,0.752,0.761,0.761,1.473
65,11.000,0.675,0.588,0.645,0.668,0.710,0.736,0.751,0.775,0.775,1.482
70,10.000,0.678,0.606,0.646,0.670,0.695,0.761,0.762,0.814,0.814,1.474
75,11.400,0.679,0.613,0.650,0.665,0.708,0.741,0.757,0.764,0.764,1.474
80,8.600,0.687,0.620,0.653,0.672,0.712,0.740,0.762,0.837,0.837,1.456
85,10.800,0.682,0.616,0.652,0.674,0.693,0.735,0.746,0.948,0.948,1.467
90,7.800,0.682,0.610,0.645,0.681,0.714,0.750,0.755,0.763,0.763,1.466
95,12.200,0.684,0.599,0.648,0.666,0.718,0.768,0.793,0.854,0.854,1.462
100,10.200,0.677,0.613,0.648,0.672,0.690,0.720,0.753,0.904,0.904,1.477
105,12.200,0.675,0.605,0.647,0.666,0.703,0.736,0.743,0.766,0.766,1.481
110,13.600,0.684,0.628,0.656,0.675,0.706,0.748,0.766,0.788,0.788,1.463
115,9.200,0.685,0.604,0.646,0.676,0.717,0.753,0.776,0.795,0.795,1.461
120,13.200,0.662,0.578,0.641,0.659,0.678,0.700,0.743,0.762,0.762,1.511
125,11.600,0.684,0.606,0.650,0.675,0.704,0.751,0.799,0.806,0.806,1.462
130,13.200,0.703,0.607,0.644,0.677,0.713,0.755,0.964,1.198,1.198,1.423
135,10.400,0.684,0.578,0.651,0.672,0.701,0.740,0.750,1.007,1.007,1.463
140,12.200,0.696,0.625,0.669,0.685,0.719,0.758,0.773,0.804,0.804,1.436
145,11.600,0.678,0.604,0.648,0.667,0.694,0.747,0.758,0.793,0.793,1.476
150,11.200,0.696,0.627,0.665,0.688,0.721,0.773,0.783,0.793,0.793,1.437
155,12.600,0.681,0.605,0.645,0.664,0.697,0.739,0.807,0.905,0.905,1.469
160,8.800,0.667,0.614,0.642,0.661,0.693,0.723,0.733,0.744,0.744,1.498
165,14.000,0.666,0.598,0.635,0.660,0.685,0.735,0.743,0.804,0.804,1.502
170,11.400,0.668,0.596,0.646,0.660,0.686,0.733,0.740,0.749,0.749,1.496
175,12.200,0.677,0.599,0.653,0.665,0.688,0.727,0.767,0.813,0.813,1.477
180,12.000,0.677,0.620,0.653,0.670,0.694,0.742,0.759,0.771,0.771,1.476
185,13.000,0.672,0.593,0.643,0.664,0.692,0.737,0.747,0.785,0.785,1.487
190,9.800,0.673,0.610,0.649,0.665,0.695,0.742,0.759,0.790,0.790,1.485
195,13.000,0.677,0.605,0.655,0.668,0.686,0.740,0.761,0.822,0.822,1.477
200,13.400,0.680,0.606,0.658,0.674,0.703,0.733,0.749,0.795,0.795,1.472
205,10.600,0.685,0.615,0.657,0.675,0.715,0.742,0.763,0.779,0.779,1.460
210,14.600,0.666,0.600,0.636,0.660,0.684,0.710,0.741,0.787,0.787,1.501
215,8.000,0.708,0.624,0.667,0.689,0.726,0.837,0.839,0.906,0.906,1.412
220,12.600,0.683,0.605,0.644,0.672,0.701,0.753,0.777,0.933,0.933,1.465
225,10.400,0.679,0.613,0.657,0.670,0.697,0.743,0.763,0.808,0.808,1.472
230,11.600,0.685,0.612,0.657,0.679,0.687,0.752,0.781,0.838,0.838,1.460
235,12.800,0.675,0.591,0.650,0.671,0.691,0.740,0.762,0.806,0.806,1.481
240,12.000,0.682,0.619,0.656,0.669,0.706,0.748,0.764,0.781,0.781,1.466
245,11.600,0.683,0.611,0.652,0.674,0.693,0.741,0.787,0.959,0.959,1.464
