Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1029.000,0.795,0.730,0.779,0.792,0.806,0.820,0.830,0.862,2.993,1.259
5,1020.600,0.791,0.722,0.775,0.788,0.802,0.816,0.827,0.857,3.609,1.265
10,1028.600,0.788,0.722,0.772,0.786,0.799,0.813,0.824,0.850,5.110,1.269
15,1030.200,0.790,0.721,0.773,0.787,0.801,0.815,0.828,0.870,6.742,1.265
20,1010.800,0.796,0.728,0.776,0.790,0.806,0.835,0.854,0.896,6.242,1.256
25,1045.600,0.793,0.725,0.777,0.789,0.804,0.819,0.830,0.873,6.947,1.261
30,919.200,0.797,0.734,0.776,0.790,0.805,0.825,0.841,0.900,7.533,1.254
35,1039.000,0.791,0.721,0.771,0.786,0.801,0.821,0.837,0.890,7.299,1.265
40,1013.000,0.791,0.718,0.773,0.787,0.802,0.817,0.829,0.865,7.359,1.264
45,1030.000,0.790,0.714,0.773,0.786,0.800,0.819,0.835,0.886,7.186,1.265
50,1018.000,0.809,0.725,0.783,0.799,0.826,0.863,0.879,0.909,7.577,1.235
55,996.400,0.808,0.731,0.780,0.796,0.827,0.865,0.880,0.916,8.011,1.237
60,981.200,0.806,0.728,0.781,0.795,0.815,0.853,0.868,0.905,8.017,1.241
65,1023.000,0.797,0.733,0.779,0.792,0.807,0.824,0.837,0.877,7.370,1.254
70,1015.400,0.803,0.726,0.780,0.795,0.812,0.835,0.860,0.905,7.671,1.246
75,999.800,0.803,0.741,0.783,0.796,0.813,0.837,0.858,0.921,8.210,1.245
80,982.200,0.803,0.732,0.781,0.795,0.814,0.841,0.865,0.926,7.780,1.245
85,988.600,0.802,0.731,0.780,0.794,0.814,0.843,0.865,0.968,1.308,1.247
90,1029.600,0.804,0.728,0.780,0.794,0.815,0.849,0.869,0.908,7.772,1.243
95,1015.200,0.809,0.729,0.782,0.798,0.825,0.855,0.876,0.913,7.848,1.236
100,1007.400,0.813,0.735,0.783,0.802,0.836,0.861,0.878,0.920,7.430,1.231
105,1006.400,0.806,0.733,0.780,0.795,0.821,0.854,0.867,0.903,7.819,1.240
110,1005.000,0.812,0.735,0.782,0.799,0.835,0.863,0.878,0.920,7.677,1.231
115,1010.000,0.808,0.731,0.783,0.797,0.821,0.854,0.868,0.898,7.895,1.238
120,1016.800,0.795,0.731,0.778,0.791,0.806,0.821,0.831,0.859,8.640,1.258
125,1024.200,0.800,0.721,0.778,0.792,0.811,0.839,0.856,0.893,8.119,1.250
130,998.200,0.807,0.722,0.778,0.793,0.813,0.842,0.874,1.140,8.008,1.239
135,995.600,0.801,0.706,0.774,0.789,0.806,0.828,0.861,1.155,7.752,1.248
140,983.800,0.837,0.723,0.796,0.833,0.860,0.885,0.903,1.147,7.638,1.194
145,994.400,0.807,0.722,0.780,0.797,0.826,0.856,0.871,0.903,7.489,1.240
150,991.400,0.812,0.730,0.783,0.799,0.825,0.860,0.882,1.041,7.748,1.232
155,1003.000,0.802,0.723,0.776,0.791,0.809,0.836,0.858,1.057,7.574,1.246
160,1024.600,0.793,0.715,0.774,0.788,0.803,0.820,0.834,0.946,1.440,1.261
165,1021.000,0.797,0.711,0.772,0.787,0.803,0.822,0.841,1.113,7.744,1.254
170,1009.400,0.798,0.722,0.776,0.792,0.810,0.834,0.857,0.909,7.103,1.254
175,1005.600,0.801,0.727,0.779,0.795,0.813,0.834,0.852,0.893,7.010,1.248
180,1002.400,0.812,0.728,0.785,0.803,0.831,0.855,0.871,0.905,7.717,1.231
185,1021.600,0.804,0.725,0.780,0.794,0.815,0.841,0.864,0.922,7.755,1.244
190,1006.000,0.799,0.729,0.782,0.795,0.811,0.828,0.841,0.881,7.467,1.251
195,990.400,0.811,0.733,0.786,0.804,0.829,0.858,0.874,0.909,7.478,1.232
200,997.000,0.809,0.733,0.785,0.800,0.820,0.853,0.871,0.912,7.433,1.236
205,1015.600,0.813,0.734,0.785,0.801,0.828,0.864,0.880,0.916,7.906,1.230
210,998.800,0.807,0.736,0.784,0.797,0.817,0.853,0.876,0.916,7.615,1.239
215,976.600,0.810,0.729,0.785,0.799,0.819,0.852,0.873,0.930,7.905,1.235
220,1002.000,0.805,0.735,0.787,0.800,0.813,0.836,0.857,0.906,7.734,1.242
225,948.400,0.804,0.737,0.787,0.799,0.812,0.828,0.839,0.870,8.256,1.243
230,995.200,0.814,0.736,0.785,0.800,0.821,0.861,0.881,1.125,7.513,1.229
235,1007.200,0.804,0.728,0.781,0.796,0.814,0.835,0.856,0.901,7.971,1.245
240,1004.600,0.801,0.727,0.780,0.793,0.809,0.826,0.840,0.930,8.531,1.248
245,1023.800,0.800,0.730,0.779,0.793,0.808,0.825,0.840,0.959,7.892,1.250
250,1014.400,0.800,0.730,0.778,0.794,0.813,0.837,0.853,0.890,7.769,1.251
255,1018.400,0.799,0.722,0.776,0.792,0.811,0.833,0.849,0.896,8.601,1.252
260,1007.200,0.814,0.723,0.783,0.801,0.832,0.861,0.881,0.926,7.459,1.229
265,1042.200,0.795,0.718,0.775,0.791,0.809,0.828,0.840,0.872,8.780,1.258
270,974.600,0.836,0.733,0.797,0.835,0.860,0.887,0.903,0.966,7.780,1.196
275,987.400,0.813,0.728,0.782,0.802,0.834,0.861,0.881,0.941,7.566,1.230
280,1007.800,0.795,0.728,0.777,0.790,0.807,0.824,0.836,0.866,7.654,1.258
285,1017.200,0.804,0.722,0.777,0.791,0.808,0.833,0.865,1.184,7.867,1.243
290,1017.800,0.798,0.728,0.776,0.790,0.809,0.830,0.848,0.904,7.245,1.253
295,987.800,0.828,0.733,0.791,0.819,0.855,0.881,0.898,0.989,7.859,1.208
