Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,77.800,1.977,1.486,1.719,1.845,1.994,2.615,3.301,3.682,3.896,0.506
5,84.200,1.963,1.479,1.702,1.827,1.974,2.461,3.339,3.783,4.172,0.509
10,81.200,1.984,1.484,1.673,1.831,1.964,2.757,3.570,4.061,6.397,0.504
15,81.800,1.936,1.487,1.658,1.788,1.954,2.274,3.451,4.020,4.294,0.516
20,83.000,2.023,1.477,1.703,1.828,2.043,2.897,3.551,4.168,5.674,0.494
25,74.200,1.968,1.466,1.668,1.795,1.970,2.510,3.344,4.008,8.016,0.508
30,77.400,3.153,1.505,1.682,1.816,2.072,3.054,3.624,4.955,433.316,0.317
35,78.000,1.943,1.497,1.646,1.785,1.931,2.422,3.701,4.031,4.464,0.515
40,76.200,2.234,1.472,1.641,1.767,1.915,2.931,3.609,4.838,102.928,0.448
45,82.400,1.949,1.467,1.663,1.808,1.943,2.378,3.541,4.066,4.351,0.513
50,75.800,2.000,1.500,1.713,1.853,2.022,2.565,3.304,3.833,4.348,0.500
55,74.200,2.920,1.496,1.716,1.869,2.095,3.349,3.681,4.735,296.803,0.343
60,67.800,2.016,1.508,1.736,1.864,2.033,2.471,3.133,4.236,8.031,0.496
65,80.400,1.987,1.492,1.716,1.836,1.998,2.341,3.346,4.121,4.548,0.503
70,76.600,2.087,1.480,1.747,1.901,2.115,2.990,3.528,4.357,5.129,0.479
75,80.200,2.095,1.484,1.754,1.907,2.139,2.692,3.519,4.240,8.701,0.477
80,77.600,2.406,1.511,1.761,1.884,2.159,2.884,3.610,4.456,123.426,0.416
85,87.400,2.077,1.476,1.741,1.883,2.107,2.605,3.520,4.316,8.904,0.482
90,73.600,2.046,1.495,1.723,1.882,2.115,2.701,3.532,4.001,4.715,0.489
95,73.000,2.098,1.463,1.789,1.944,2.244,2.680,3.424,4.285,4.868,0.477
100,75.800,2.050,1.525,1.760,1.916,2.096,2.552,3.489,3.856,4.355,0.488
105,78.400,2.064,1.472,1.745,1.873,2.034,3.097,3.546,4.215,6.108,0.484
110,77.400,2.038,1.510,1.789,1.886,2.062,2.296,3.431,3.972,6.013,0.491
115,78.800,2.048,1.484,1.781,1.904,2.099,2.538,3.478,4.000,4.484,0.488
120,78.200,2.080,1.503,1.774,1.938,2.083,2.913,3.490,4.359,4.643,0.481
125,76.000,2.008,1.505,1.737,1.860,2.072,2.357,3.365,4.314,5.488,0.498
130,80.400,2.056,1.503,1.712,1.906,2.129,2.595,3.512,4.191,8.312,0.486
135,85.800,2.023,1.455,1.675,1.830,2.099,2.788,3.513,4.240,5.633,0.494
140,72.400,2.094,1.511,1.798,1.955,2.211,2.549,2.952,4.214,4.753,0.477
145,82.600,2.065,1.498,1.731,1.866,2.130,2.532,3.528,4.591,9.226,0.484
150,78.800,2.121,1.513,1.800,1.910,2.097,3.057,3.857,4.575,5.125,0.471
155,83.200,2.010,1.504,1.722,1.858,2.042,2.478,3.454,4.184,4.488,0.497
160,79.800,2.034,1.514,1.684,1.818,2.049,2.750,3.466,4.588,9.280,0.492
165,79.200,2.010,1.465,1.676,1.844,2.093,2.677,3.382,4.240,5.313,0.498
170,81.800,2.035,1.485,1.697,1.871,2.110,2.819,3.311,4.183,6.234,0.491
175,82.400,2.021,1.508,1.719,1.866,2.065,2.803,3.329,3.946,4.300,0.495
180,75.000,2.097,1.476,1.755,1.913,2.248,2.558,3.395,4.278,5.865,0.477
185,72.800,2.083,1.494,1.721,1.881,2.240,2.744,3.553,4.112,4.407,0.480
190,82.200,2.074,1.501,1.744,1.901,2.115,2.785,3.412,4.252,6.142,0.482
195,81.400,2.094,1.501,1.744,1.935,2.174,2.555,3.442,4.126,8.749,0.478
200,77.400,2.137,1.488,1.791,1.953,2.195,2.920,3.584,4.548,6.079,0.468
205,71.600,2.119,1.520,1.813,1.948,2.170,2.569,3.590,4.298,4.662,0.472
210,72.600,2.664,1.517,1.801,1.901,2.159,2.659,3.437,4.368,211.628,0.375
215,73.200,2.165,1.527,1.845,1.973,2.227,2.805,3.570,4.269,5.965,0.462
220,77.200,2.149,1.545,1.839,1.960,2.170,2.719,3.420,4.238,10.789,0.465
225,68.400,3.149,1.571,1.824,1.937,2.119,3.302,3.718,6.202,232.028,0.318
230,78.200,2.103,1.524,1.833,1.963,2.137,2.658,3.463,4.213,4.935,0.475
235,77.000,2.099,1.485,1.782,1.949,2.183,2.651,3.498,4.184,4.717,0.476
240,81.000,2.070,1.423,1.738,1.935,2.110,2.609,3.343,4.438,6.143,0.483
245,75.400,2.046,1.524,1.728,1.885,2.091,2.583,3.470,4.254,4.457,0.489
250,81.000,2.041,1.495,1.748,1.851,2.113,2.413,3.502,4.123,4.591,0.490
255,76.000,2.052,1.480,1.724,1.876,2.106,2.739,3.614,3.911,4.416,0.487
260,74.400,2.047,1.519,1.727,1.870,2.083,2.627,3.458,4.353,6.144,0.489
265,73.000,2.001,1.499,1.678,1.799,2.080,2.547,3.447,4.030,6.356,0.500
270,75.800,2.100,1.499,1.748,1.908,2.200,2.729,3.471,4.406,5.975,0.476
275,80.200,2.107,1.504,1.730,1.890,2.199,2.843,3.629,4.326,6.094,0.475
280,86.000,2.000,1.493,1.687,1.788,2.153,2.685,3.124,3.854,9.412,0.500
285,74.800,2.056,1.478,1.702,1.828,2.195,3.019,3.621,3.972,4.300,0.486
290,81.600,2.022,1.512,1.702,1.817,2.082,2.477,3.656,3.997,4.432,0.495
295,73.200,2.099,1.537,1.787,1.984,2.193,2.698,3.415,3.982,4.211,0.476
