Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15043.400,0.750,0.569,0.706,0.738,0.773,0.823,0.864,0.993,3.739,1.334
5,14924.000,0.747,0.566,0.702,0.733,0.771,0.821,0.861,0.975,4.394,1.338
10,6157.600,0.749,0.565,0.700,0.733,0.774,0.828,0.872,1.009,4.464,1.334
15,13350.200,0.756,0.575,0.705,0.739,0.783,0.839,0.884,1.013,4.307,1.323
20,14722.200,0.754,0.568,0.698,0.734,0.781,0.849,0.903,1.021,4.337,1.326
25,14583.800,0.761,0.564,0.706,0.743,0.790,0.851,0.899,1.013,4.717,1.314
30,14950.400,0.750,0.580,0.698,0.733,0.778,0.837,0.884,1.001,4.408,1.333
35,15259.600,0.741,0.566,0.688,0.723,0.764,0.827,0.882,1.022,4.541,1.349
40,14819.800,0.755,0.536,0.700,0.736,0.779,0.840,0.890,1.119,4.540,1.324
45,11945.800,0.747,0.562,0.695,0.729,0.768,0.826,0.875,1.134,4.306,1.339
50,7254.800,0.740,0.577,0.686,0.721,0.764,0.824,0.870,1.139,4.173,1.351
55,14845.600,0.750,0.541,0.693,0.728,0.771,0.835,0.889,1.170,4.453,1.334
60,14768.400,0.753,0.562,0.696,0.733,0.779,0.839,0.891,1.151,4.030,1.328
65,15166.000,0.742,0.538,0.686,0.723,0.766,0.826,0.888,1.076,4.054,1.347
70,15144.400,0.745,0.554,0.690,0.725,0.768,0.832,0.893,1.076,4.385,1.342
75,9850.400,0.741,0.566,0.683,0.717,0.758,0.831,0.939,1.101,4.507,1.350
80,14507.600,0.733,0.565,0.685,0.717,0.750,0.799,0.857,1.066,4.320,1.364
85,15805.600,0.731,0.543,0.682,0.715,0.749,0.797,0.853,1.054,4.306,1.368
90,15401.400,0.746,0.564,0.697,0.730,0.767,0.821,0.873,1.014,4.417,1.341
95,11225.400,0.752,0.537,0.698,0.733,0.776,0.836,0.894,1.059,4.424,1.329
100,15686.200,0.742,0.525,0.687,0.722,0.763,0.825,0.890,1.063,4.248,1.348
105,15511.400,0.745,0.538,0.694,0.728,0.767,0.822,0.874,1.038,4.521,1.342
110,15514.800,0.742,0.571,0.694,0.725,0.761,0.814,0.866,1.040,4.424,1.347
115,15669.400,0.738,0.567,0.688,0.721,0.758,0.812,0.866,1.044,4.094,1.356
120,9302.800,0.750,0.568,0.693,0.728,0.775,0.848,0.909,1.047,4.084,1.333
125,15027.400,0.754,0.575,0.697,0.733,0.782,0.853,0.917,1.065,4.084,1.326
130,15397.400,0.747,0.553,0.695,0.728,0.768,0.828,0.881,1.061,4.499,1.340
135,14993.400,0.751,0.573,0.697,0.732,0.774,0.837,0.894,1.061,4.278,1.331
140,14161.800,0.785,0.561,0.693,0.743,0.838,0.961,1.038,1.178,4.327,1.274
145,12133.200,0.751,0.561,0.693,0.730,0.776,0.846,0.922,1.094,4.242,1.331
150,7763.800,0.738,0.583,0.688,0.723,0.760,0.813,0.868,1.034,4.075,1.354
155,15641.400,0.737,0.543,0.693,0.724,0.757,0.805,0.852,0.993,4.279,1.356
160,14842.400,0.759,0.570,0.703,0.738,0.785,0.853,0.907,1.047,4.282,1.318
165,15023.800,0.753,0.554,0.700,0.735,0.776,0.835,0.889,1.082,4.289,1.328
170,15353.600,0.737,0.549,0.689,0.723,0.761,0.812,0.859,0.989,4.144,1.356
175,14801.400,0.750,0.564,0.688,0.725,0.778,0.862,0.929,1.046,4.367,1.333
180,6574.000,0.752,0.550,0.678,0.713,0.767,0.928,1.014,1.134,4.363,1.330
185,14846.200,0.752,0.546,0.688,0.725,0.773,0.863,0.970,1.095,4.266,1.331
190,11794.600,0.754,0.573,0.703,0.735,0.779,0.840,0.887,1.020,4.168,1.326
195,15362.600,0.738,0.535,0.694,0.724,0.758,0.808,0.849,0.973,4.241,1.356
200,15310.400,0.741,0.576,0.695,0.726,0.763,0.815,0.856,0.978,4.361,1.349
205,15271.600,0.743,0.559,0.697,0.728,0.765,0.815,0.856,0.980,4.404,1.347
210,15419.400,0.738,0.571,0.696,0.725,0.758,0.804,0.843,0.950,4.208,1.356
215,13171.000,0.755,0.558,0.707,0.740,0.778,0.831,0.873,1.001,4.315,1.325
220,10702.800,0.758,0.575,0.708,0.742,0.781,0.833,0.875,1.013,4.519,1.320
225,14991.200,0.757,0.556,0.710,0.743,0.781,0.832,0.874,0.996,4.308,1.320
230,13057.200,0.740,0.557,0.698,0.728,0.760,0.805,0.845,0.954,4.057,1.352
235,15376.000,0.738,0.585,0.695,0.725,0.759,0.806,0.846,0.966,4.206,1.354
240,15083.200,0.744,0.552,0.695,0.729,0.769,0.819,0.860,0.985,4.375,1.344
245,14932.400,0.748,0.589,0.701,0.733,0.770,0.820,0.862,0.986,4.471,1.337
250,15221.800,0.741,0.546,0.696,0.727,0.762,0.810,0.851,0.975,4.160,1.350
255,15234.400,0.741,0.571,0.696,0.727,0.762,0.809,0.848,0.973,4.440,1.349
260,7503.200,0.740,0.562,0.695,0.726,0.762,0.811,0.851,0.980,3.954,1.351
265,15124.000,0.736,0.586,0.692,0.723,0.758,0.804,0.843,0.960,4.174,1.359
270,13725.000,0.757,0.556,0.707,0.741,0.782,0.838,0.881,1.002,4.262,1.321
275,14688.200,0.757,0.567,0.706,0.740,0.783,0.837,0.879,1.009,4.536,1.321
280,15393.800,0.740,0.556,0.697,0.726,0.760,0.805,0.845,0.969,4.222,1.352
285,15639.000,0.736,0.578,0.692,0.723,0.758,0.805,0.844,0.977,4.265,1.358
290,15148.600,0.747,0.566,0.684,0.721,0.770,0.860,0.940,1.067,4.245,1.339
295,14266.600,0.740,0.581,0.696,0.727,0.760,0.806,0.845,0.968,4.129,1.352
300,3156.200,0.730,0.596,0.687,0.715,0.748,0.792,0.834,0.975,3.789,1.370
