Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,158.400,1.132,0.430,0.524,1.130,1.541,2.003,2.222,3.297,5.198,0.883
5,167.400,1.248,0.433,0.520,1.160,1.596,2.056,2.293,3.926,71.467,0.801
10,69.600,5.650,0.439,0.529,1.181,1.585,1.927,2.390,144.013,278.844,0.177
15,148.200,1.449,0.424,0.528,1.167,1.600,1.991,2.289,3.026,207.585,0.690
20,166.800,1.205,0.430,0.525,1.157,1.646,2.166,2.639,3.733,4.505,0.830
25,153.800,1.168,0.437,0.528,1.126,1.594,2.055,2.427,3.478,6.899,0.856
30,169.200,1.096,0.428,0.520,1.050,1.519,1.905,2.167,3.379,6.881,0.912
35,167.200,1.068,0.441,0.517,1.086,1.515,1.829,2.038,2.724,3.542,0.936
40,178.600,1.070,0.435,0.520,1.072,1.497,1.868,2.081,2.815,5.425,0.935
45,134.200,2.807,0.429,0.521,1.142,1.554,2.010,2.338,4.487,614.522,0.356
50,75.200,3.608,0.431,0.525,1.128,1.581,1.843,2.291,136.480,265.770,0.277
55,165.800,1.224,0.427,0.522,1.231,1.676,2.121,2.454,3.691,6.379,0.817
60,155.200,1.199,0.424,0.524,1.176,1.640,2.037,2.508,3.831,8.218,0.834
65,162.600,1.093,0.414,0.512,1.053,1.525,1.919,2.189,3.459,5.867,0.915
70,160.400,1.121,0.416,0.519,1.083,1.566,1.951,2.250,3.131,4.668,0.892
75,108.800,4.967,0.435,0.521,0.999,1.301,1.613,2.093,143.715,421.857,0.201
80,160.000,1.342,0.438,0.521,1.038,1.349,1.634,1.823,2.469,143.345,0.745
85,171.400,0.966,0.427,0.520,1.024,1.268,1.525,1.749,2.231,3.470,1.035
90,180.000,0.994,0.405,0.517,0.967,1.362,1.697,1.929,2.753,4.144,1.006
95,128.000,2.785,0.422,0.519,1.080,1.419,1.796,2.014,4.639,347.472,0.359
100,173.400,0.978,0.413,0.521,1.003,1.314,1.613,1.799,2.262,3.229,1.022
105,168.200,1.013,0.429,0.519,1.017,1.391,1.693,1.859,2.745,4.948,0.987
110,180.800,0.982,0.403,0.513,1.018,1.355,1.616,1.809,2.315,3.833,1.018
115,175.800,0.985,0.424,0.511,0.944,1.345,1.657,2.010,2.833,4.524,1.016
120,104.000,3.694,0.433,0.513,1.050,1.443,1.829,2.359,133.648,354.119,0.271
125,164.600,1.028,0.438,0.517,1.000,1.402,1.804,2.040,2.675,3.623,0.973
130,164.400,1.018,0.448,0.521,1.014,1.358,1.697,1.955,2.939,5.654,0.982
135,166.600,1.072,0.437,0.519,1.061,1.409,1.790,2.130,3.542,4.322,0.933
140,155.600,1.164,0.431,0.524,1.081,1.550,2.100,2.475,3.786,7.715,0.859
145,137.400,2.620,0.408,0.515,0.973,1.418,1.748,1.986,2.864,540.984,0.382
150,82.400,6.906,0.419,0.520,1.094,1.510,1.964,2.432,269.464,848.117,0.145
155,184.600,0.985,0.420,0.515,1.021,1.344,1.633,1.839,2.440,4.382,1.015
160,163.600,1.128,0.433,0.530,1.108,1.581,1.975,2.183,3.246,4.738,0.887
165,165.800,1.110,0.447,0.529,1.125,1.513,1.888,2.101,3.073,5.356,0.901
170,165.800,1.109,0.430,0.515,1.182,1.526,1.847,2.111,2.666,4.843,0.902
175,166.000,1.149,0.442,0.517,1.134,1.607,2.049,2.305,3.130,5.569,0.871
180,69.800,8.687,0.411,0.526,1.219,1.662,2.112,2.941,215.127,356.834,0.115
185,162.000,1.166,0.413,0.520,1.148,1.589,2.034,2.494,3.534,6.952,0.858
190,132.600,1.547,0.431,0.515,1.122,1.654,2.027,2.441,4.060,252.146,0.646
195,179.000,1.090,0.428,0.515,1.106,1.513,1.845,2.120,2.912,6.087,0.917
200,160.400,1.095,0.418,0.519,1.067,1.559,1.885,2.166,2.879,4.254,0.913
205,169.600,1.091,0.433,0.517,1.084,1.533,1.873,2.128,3.223,4.434,0.917
210,167.400,1.106,0.425,0.518,1.121,1.514,1.798,1.972,2.870,16.210,0.905
215,154.800,2.415,0.423,0.525,1.141,1.578,1.964,2.296,4.029,289.896,0.414
220,120.600,2.781,0.430,0.533,1.130,1.515,1.815,2.057,75.041,218.530,0.360
225,161.600,1.144,0.425,0.530,1.196,1.602,1.934,2.162,2.974,4.078,0.874
230,143.000,2.227,0.425,0.513,1.093,1.557,1.920,2.227,2.932,624.784,0.449
235,184.400,1.101,0.425,0.514,1.109,1.512,1.889,2.206,3.161,5.152,0.908
240,163.200,1.084,0.431,0.518,1.061,1.533,1.890,2.126,3.138,4.155,0.923
245,180.800,1.102,0.423,0.513,1.033,1.570,1.982,2.254,2.953,4.803,0.907
250,164.600,1.088,0.436,0.516,1.065,1.487,1.831,2.187,3.237,6.017,0.919
255,156.000,1.140,0.446,0.521,1.173,1.586,1.911,2.163,2.905,5.019,0.877
260,86.800,5.632,0.418,0.517,1.060,1.523,1.926,2.283,145.681,292.018,0.178
