Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,163.200,1.561,0.898,1.261,1.474,1.756,2.073,2.387,3.208,3.874,0.641
5,166.200,1.926,0.937,1.286,1.500,1.786,2.122,2.476,3.645,141.160,0.519
10,71.600,16.006,0.889,1.273,1.523,1.858,2.652,142.415,311.926,497.609,0.062
15,150.000,1.902,0.907,1.279,1.483,1.805,2.199,2.450,4.345,111.405,0.526
20,158.000,1.647,0.903,1.280,1.529,1.835,2.325,2.647,3.855,5.482,0.607
25,153.200,1.705,0.910,1.320,1.557,1.906,2.298,2.790,4.565,6.594,0.586
30,166.600,1.572,0.867,1.241,1.456,1.750,2.145,2.551,3.809,5.235,0.636
35,171.800,1.480,0.905,1.183,1.391,1.654,1.948,2.230,3.272,4.604,0.676
40,167.000,1.534,0.907,1.228,1.443,1.729,2.090,2.312,2.923,4.957,0.652
45,136.400,5.554,0.811,1.240,1.466,1.765,2.215,2.625,215.059,507.322,0.180
50,78.600,7.132,0.901,1.254,1.475,1.791,2.235,3.035,209.027,298.355,0.140
55,166.200,1.662,0.929,1.304,1.554,1.858,2.293,2.771,3.738,4.861,0.602
60,167.200,1.690,0.867,1.279,1.528,1.853,2.386,2.764,4.899,8.344,0.592
65,169.600,1.570,0.903,1.255,1.466,1.771,2.114,2.387,3.587,4.704,0.637
70,162.800,1.560,0.886,1.247,1.440,1.720,2.122,2.437,3.765,6.441,0.641
75,111.800,7.178,0.876,1.071,1.238,1.517,1.964,2.707,210.384,350.358,0.139
80,166.600,1.670,0.874,1.071,1.224,1.433,1.674,1.979,3.039,161.528,0.599
85,174.800,1.439,0.880,1.071,1.223,1.446,1.675,1.919,2.878,69.507,0.695
90,163.000,1.357,0.863,1.087,1.277,1.511,1.779,2.024,2.632,4.886,0.737
95,125.000,5.127,0.874,1.116,1.305,1.551,1.890,2.230,272.650,419.846,0.195
100,169.000,1.274,0.838,1.030,1.178,1.421,1.649,1.907,2.812,4.588,0.785
105,169.400,1.367,0.841,1.097,1.305,1.520,1.831,2.053,2.619,4.196,0.731
110,179.600,1.366,0.881,1.101,1.271,1.500,1.836,2.101,2.973,4.463,0.732
115,173.000,1.340,0.857,1.087,1.251,1.477,1.763,2.034,2.669,4.958,0.747
120,103.600,6.829,0.870,1.124,1.368,1.696,2.292,2.956,142.634,349.186,0.146
125,161.400,1.477,0.892,1.139,1.359,1.630,2.062,2.414,3.443,4.880,0.677
130,167.400,1.415,0.897,1.118,1.302,1.564,1.893,2.199,2.959,5.649,0.706
135,166.400,1.419,0.855,1.118,1.339,1.576,1.896,2.187,2.992,3.824,0.705
140,161.800,1.615,0.883,1.195,1.487,1.852,2.409,2.752,3.747,5.614,0.619
145,130.400,2.537,0.888,1.120,1.348,1.614,1.955,2.323,3.089,563.200,0.394
150,82.600,7.811,0.906,1.139,1.341,1.606,1.957,2.365,274.576,723.429,0.128
155,163.800,1.324,0.898,1.080,1.251,1.458,1.684,1.988,2.727,4.123,0.755
160,159.400,1.621,0.905,1.289,1.496,1.849,2.291,2.567,3.329,4.798,0.617
165,166.000,1.545,0.903,1.268,1.445,1.719,2.000,2.318,3.464,6.135,0.647
170,171.000,1.503,0.896,1.215,1.429,1.697,1.959,2.318,2.980,4.396,0.666
175,170.400,1.607,0.854,1.260,1.480,1.817,2.248,2.610,3.477,5.412,0.622
180,75.800,13.854,0.951,1.239,1.462,1.764,2.321,122.712,316.243,484.689,0.072
185,158.800,1.646,0.880,1.281,1.494,1.809,2.347,2.765,4.397,6.531,0.607
190,127.400,2.216,0.897,1.289,1.516,1.810,2.265,2.720,5.424,245.955,0.451
195,181.600,1.516,0.895,1.238,1.435,1.685,1.985,2.381,3.134,4.801,0.660
200,165.200,1.547,0.862,1.259,1.445,1.729,2.104,2.347,3.207,5.361,0.647
205,165.600,1.559,0.913,1.270,1.488,1.746,2.074,2.374,3.201,5.624,0.641
210,173.000,1.528,0.861,1.204,1.402,1.655,1.958,2.210,4.073,19.775,0.654
215,156.400,1.906,0.938,1.271,1.474,1.739,2.109,2.520,4.296,129.962,0.525
220,121.400,4.175,0.940,1.255,1.447,1.706,2.043,2.513,133.999,354.899,0.240
225,173.000,1.575,0.887,1.295,1.487,1.744,2.090,2.313,3.041,4.202,0.635
230,154.000,4.365,0.915,1.216,1.405,1.682,2.088,2.631,73.870,491.927,0.229
235,173.200,1.501,0.915,1.241,1.426,1.666,1.983,2.236,2.980,4.197,0.666
240,164.400,1.575,0.917,1.257,1.457,1.746,2.169,2.499,3.489,5.422,0.635
245,170.800,1.623,0.872,1.272,1.506,1.834,2.191,2.588,3.954,5.069,0.616
250,169.800,1.546,0.898,1.248,1.440,1.701,2.099,2.333,3.603,5.297,0.647
255,169.600,1.500,0.889,1.217,1.414,1.696,1.989,2.208,2.992,4.451,0.667
260,75.800,9.863,0.898,1.244,1.421,1.722,2.215,3.396,282.978,492.315,0.101
265,166.400,1.575,0.894,1.238,1.425,1.684,2.014,2.265,3.226,51.027,0.635
270,147.600,1.602,0.920,1.270,1.459,1.740,2.114,2.396,3.352,18.425,0.624
275,168.400,1.662,0.895,1.277,1.509,1.827,2.340,2.787,4.253,8.259,0.602
280,164.600,1.535,0.902,1.211,1.409,1.703,1.994,2.353,3.653,9.088,0.652
285,165.600,1.463,0.892,1.190,1.383,1.615,1.933,2.179,3.093,4.460,0.684
290,166.400,1.531,0.875,1.234,1.433,1.686,1.986,2.370,3.295,8.850,0.653
295,162.200,2.584,0.869,1.268,1.480,1.760,2.049,2.399,4.760,281.698,0.387
300,31.200,1.400,0.897,1.183,1.365,1.545,1.767,1.944,2.698,2.895,0.714
