Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,83.600,0.693,0.599,0.658,0.680,0.716,0.771,0.795,0.819,0.916,1.444
5,84.000,0.687,0.590,0.653,0.674,0.712,0.755,0.779,0.822,0.883,1.456
10,84.800,0.688,0.589,0.654,0.676,0.713,0.757,0.786,0.860,0.893,1.453
15,89.600,0.681,0.586,0.649,0.667,0.706,0.748,0.769,0.837,1.018,1.468
20,77.400,0.684,0.592,0.652,0.676,0.704,0.754,0.776,0.806,0.894,1.461
25,86.000,0.676,0.580,0.647,0.664,0.696,0.752,0.778,0.825,0.870,1.479
30,90.000,0.687,0.579,0.652,0.675,0.707,0.763,0.790,0.860,0.928,1.457
35,77.400,0.851,0.581,0.649,0.675,0.730,0.788,0.861,4.511,33.834,1.176
40,93.200,0.674,0.579,0.638,0.663,0.695,0.756,0.779,0.843,0.925,1.483
45,89.000,0.682,0.598,0.644,0.664,0.706,0.765,0.788,0.860,1.382,1.466
50,80.400,0.677,0.567,0.643,0.664,0.695,0.758,0.778,0.843,0.976,1.477
55,84.600,0.683,0.590,0.643,0.662,0.694,0.750,0.780,0.830,4.243,1.465
60,74.200,0.684,0.591,0.647,0.668,0.703,0.773,0.805,0.856,1.036,1.462
65,84.200,0.684,0.582,0.641,0.662,0.692,0.756,0.780,0.856,4.317,1.461
70,85.000,0.674,0.580,0.641,0.661,0.697,0.748,0.775,0.827,1.133,1.483
75,89.800,0.677,0.576,0.640,0.662,0.699,0.759,0.784,0.836,0.916,1.478
80,85.600,0.674,0.586,0.638,0.658,0.700,0.758,0.775,0.836,0.951,1.483
85,82.800,0.678,0.584,0.638,0.658,0.685,0.747,0.768,0.797,4.178,1.476
90,83.000,0.676,0.576,0.640,0.663,0.699,0.765,0.783,0.806,0.826,1.478
95,80.000,1.049,0.575,0.642,0.675,0.727,0.791,0.845,27.453,59.688,0.953
100,74.400,1.311,0.576,0.644,0.666,0.705,0.781,0.827,26.496,56.224,0.763
105,84.200,0.683,0.551,0.638,0.661,0.697,0.761,0.782,0.833,4.709,1.463
110,84.800,0.675,0.586,0.637,0.659,0.694,0.769,0.793,0.844,0.977,1.482
115,85.200,0.674,0.581,0.637,0.660,0.697,0.762,0.781,0.828,0.934,1.484
120,81.200,0.675,0.596,0.641,0.661,0.688,0.762,0.790,0.840,1.042,1.481
125,83.200,0.685,0.573,0.644,0.662,0.697,0.760,0.786,0.819,4.292,1.459
130,86.400,0.693,0.584,0.647,0.672,0.706,0.777,0.798,0.880,4.279,1.442
135,93.600,0.682,0.576,0.639,0.663,0.697,0.759,0.785,0.840,3.953,1.466
140,81.200,0.700,0.583,0.648,0.668,0.701,0.757,0.795,0.865,4.485,1.430
145,82.800,0.678,0.578,0.642,0.663,0.700,0.759,0.798,0.839,1.084,1.475
150,89.000,0.673,0.563,0.635,0.660,0.694,0.750,0.769,0.832,1.301,1.487
155,81.800,0.700,0.576,0.654,0.679,0.725,0.793,0.836,0.985,1.402,1.428
160,89.600,0.690,0.597,0.652,0.679,0.715,0.769,0.792,0.833,0.871,1.449
165,78.800,0.678,0.594,0.643,0.663,0.696,0.760,0.789,0.874,0.914,1.475
170,89.200,0.679,0.574,0.637,0.661,0.691,0.753,0.778,0.831,4.292,1.472
175,90.000,0.674,0.584,0.637,0.664,0.692,0.752,0.785,0.860,0.993,1.483
180,88.200,0.682,0.571,0.642,0.664,0.695,0.753,0.781,0.829,4.212,1.465
185,81.800,0.693,0.582,0.646,0.664,0.704,0.767,0.807,0.913,4.482,1.442
190,81.600,0.689,0.585,0.647,0.667,0.700,0.762,0.792,0.833,4.537,1.451
195,86.400,0.687,0.578,0.645,0.665,0.699,0.755,0.790,0.867,4.157,1.455
200,83.000,0.694,0.587,0.640,0.662,0.697,0.763,0.792,0.874,4.568,1.442
205,82.400,0.696,0.552,0.643,0.668,0.702,0.761,0.795,0.840,4.477,1.436
210,86.800,0.677,0.563,0.640,0.664,0.697,0.759,0.784,0.884,1.060,1.477
215,87.600,0.683,0.576,0.643,0.666,0.708,0.761,0.791,0.889,1.136,1.463
220,90.600,0.697,0.570,0.641,0.666,0.703,0.768,0.800,0.860,4.450,1.435
225,85.200,0.675,0.581,0.642,0.662,0.688,0.757,0.785,0.862,0.969,1.481
230,80.200,0.684,0.588,0.646,0.669,0.704,0.767,0.791,0.849,0.881,1.462
235,96.200,0.678,0.582,0.641,0.662,0.695,0.764,0.789,0.833,1.394,1.476
240,85.000,0.698,0.601,0.650,0.677,0.717,0.772,0.800,0.853,3.894,1.433
245,72.200,1.117,0.587,0.648,0.672,0.708,0.758,0.799,0.935,78.819,0.895
250,79.000,0.786,0.580,0.651,0.673,0.714,0.778,0.810,0.934,21.654,1.273
255,77.200,1.252,0.591,0.651,0.671,0.713,0.781,0.806,33.066,61.599,0.799
260,83.200,0.680,0.587,0.644,0.665,0.697,0.770,0.795,0.838,0.877,1.471
265,79.600,0.687,0.578,0.645,0.667,0.695,0.759,0.787,0.842,4.185,1.455
270,86.400,0.680,0.585,0.638,0.664,0.699,0.768,0.803,0.851,1.018,1.471
275,83.000,0.699,0.568,0.647,0.676,0.714,0.781,0.807,0.934,4.654,1.431
280,87.600,0.696,0.574,0.648,0.676,0.715,0.771,0.797,0.914,4.048,1.437
285,91.000,0.676,0.570,0.644,0.665,0.697,0.751,0.776,0.814,0.871,1.479
290,84.400,0.672,0.580,0.639,0.658,0.691,0.750,0.782,0.829,0.881,1.487
295,88.200,0.680,0.564,0.638,0.662,0.696,0.744,0.773,0.836,4.230,1.470
