Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7570.000,0.845,0.719,0.792,0.823,0.863,0.946,1.018,1.102,3.928,1.183
5,7611.600,0.848,0.716,0.782,0.814,0.860,0.995,1.077,1.171,4.847,1.180
10,7544.600,0.848,0.700,0.780,0.809,0.849,0.949,1.152,1.270,5.130,1.179
15,7590.600,0.843,0.715,0.781,0.811,0.855,0.953,1.048,1.169,5.237,1.186
20,7567.400,0.847,0.714,0.789,0.821,0.864,0.953,1.015,1.111,5.039,1.181
25,7727.800,0.837,0.714,0.798,0.822,0.858,0.888,0.914,0.999,4.928,1.195
30,7665.000,0.840,0.735,0.803,0.827,0.861,0.890,0.913,0.983,4.992,1.190
35,6729.400,0.873,0.740,0.802,0.828,0.864,0.895,0.921,1.014,153.949,1.145
40,7738.200,0.833,0.731,0.797,0.820,0.853,0.880,0.899,0.960,4.874,1.200
45,7699.000,0.837,0.733,0.799,0.824,0.857,0.883,0.900,0.957,5.112,1.194
50,7638.600,0.842,0.736,0.803,0.831,0.862,0.889,0.908,0.970,5.098,1.188
55,7695.000,0.844,0.728,0.802,0.828,0.864,0.895,0.919,1.026,4.873,1.185
60,7629.800,0.841,0.720,0.801,0.827,0.860,0.890,0.914,1.059,5.195,1.188
65,7694.800,0.839,0.718,0.795,0.823,0.859,0.895,0.929,1.062,5.043,1.192
70,7668.600,0.839,0.709,0.780,0.808,0.846,0.931,1.060,1.147,5.152,1.193
75,7625.600,0.841,0.712,0.786,0.817,0.855,0.921,1.027,1.138,5.313,1.188
80,7667.600,0.838,0.719,0.786,0.811,0.848,0.895,1.033,1.174,5.251,1.193
85,7713.600,0.833,0.723,0.790,0.815,0.851,0.886,0.922,1.132,4.791,1.200
90,7696.200,0.839,0.718,0.795,0.824,0.859,0.894,0.920,1.040,4.916,1.192
95,6839.800,0.892,0.725,0.801,0.830,0.865,0.902,0.932,1.081,83.209,1.121
100,6724.600,0.876,0.723,0.796,0.821,0.857,0.896,0.928,1.068,91.810,1.141
105,7730.200,0.836,0.717,0.796,0.822,0.855,0.886,0.909,1.043,4.987,1.196
110,7843.000,0.830,0.717,0.792,0.815,0.847,0.877,0.901,1.071,5.020,1.205
115,7775.400,0.831,0.721,0.793,0.815,0.849,0.879,0.901,1.065,5.027,1.203
120,7812.200,0.831,0.721,0.792,0.815,0.849,0.879,0.900,1.058,4.877,1.203
125,7760.400,0.833,0.729,0.794,0.817,0.851,0.881,0.903,1.066,4.676,1.201
130,7545.800,0.847,0.732,0.804,0.833,0.868,0.899,0.924,1.081,5.131,1.181
135,7617.000,0.844,0.720,0.801,0.829,0.864,0.896,0.922,1.081,4.879,1.185
140,7657.800,0.847,0.720,0.804,0.834,0.869,0.902,0.927,1.059,4.959,1.181
145,7669.600,0.841,0.728,0.800,0.827,0.862,0.893,0.916,1.043,5.333,1.189
150,7755.400,0.835,0.722,0.794,0.820,0.854,0.885,0.909,1.058,5.449,1.197
155,7494.200,0.857,0.726,0.812,0.840,0.877,0.913,0.943,1.112,5.212,1.168
160,7458.000,0.858,0.713,0.812,0.841,0.878,0.912,0.942,1.121,5.069,1.165
165,7639.200,0.842,0.718,0.799,0.826,0.862,0.897,0.928,1.088,5.121,1.187
170,7677.200,0.842,0.717,0.801,0.826,0.860,0.891,0.916,1.066,4.745,1.188
175,7641.200,0.841,0.722,0.799,0.828,0.861,0.892,0.917,1.052,5.125,1.189
180,7585.600,0.839,0.719,0.799,0.826,0.859,0.889,0.913,1.080,4.860,1.191
185,7659.400,0.841,0.729,0.797,0.825,0.860,0.895,0.927,1.071,4.995,1.189
190,7550.600,0.845,0.733,0.801,0.829,0.865,0.900,0.930,1.074,5.028,1.184
195,7575.200,0.846,0.722,0.804,0.830,0.866,0.899,0.926,1.060,4.987,1.181
200,7639.800,0.841,0.729,0.800,0.825,0.859,0.891,0.915,1.079,4.739,1.190
205,7692.200,0.840,0.723,0.799,0.824,0.858,0.886,0.907,1.093,5.235,1.191
210,7722.000,0.834,0.724,0.796,0.819,0.853,0.882,0.903,1.075,4.832,1.199
215,7684.800,0.843,0.722,0.802,0.827,0.861,0.893,0.917,1.116,5.125,1.187
220,7626.600,0.843,0.728,0.801,0.827,0.862,0.892,0.917,1.114,5.208,1.186
225,7713.600,0.834,0.717,0.793,0.818,0.854,0.886,0.915,1.093,4.838,1.199
230,7658.800,0.839,0.729,0.798,0.824,0.857,0.886,0.911,1.097,5.028,1.192
235,7689.200,0.841,0.716,0.796,0.824,0.858,0.891,0.923,1.120,5.183,1.190
240,7554.400,0.853,0.719,0.809,0.837,0.873,0.908,0.935,1.135,5.177,1.173
245,6567.200,0.849,0.728,0.805,0.834,0.869,0.903,0.930,1.122,5.252,1.178
250,6934.600,0.870,0.722,0.802,0.831,0.866,0.900,0.928,1.072,62.035,1.150
255,6894.400,0.871,0.725,0.798,0.823,0.858,0.891,0.917,1.069,87.286,1.148
260,7610.800,0.841,0.729,0.800,0.826,0.861,0.892,0.916,1.058,4.883,1.189
265,7592.400,0.846,0.729,0.803,0.833,0.866,0.900,0.926,1.062,4.885,1.182
270,7688.000,0.837,0.720,0.795,0.821,0.855,0.886,0.910,1.065,5.016,1.195
275,7686.200,0.841,0.726,0.796,0.829,0.861,0.892,0.920,1.087,5.607,1.189
280,7583.800,0.844,0.726,0.795,0.823,0.861,0.902,0.956,1.174,5.101,1.185
285,7580.800,0.842,0.712,0.782,0.811,0.850,0.930,1.061,1.211,6.371,1.188
290,7699.000,0.834,0.709,0.781,0.808,0.844,0.900,1.026,1.178,5.967,1.199
295,7710.800,0.836,0.732,0.794,0.821,0.855,0.887,0.914,1.064,5.062,1.196
