Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,963.800,0.794,0.708,0.770,0.788,0.809,0.833,0.851,0.958,3.376,1.259
5,956.800,0.785,0.706,0.752,0.770,0.793,0.840,0.944,0.985,3.666,1.274
10,942.200,0.804,0.705,0.760,0.784,0.821,0.872,0.960,1.023,5.043,1.244
15,960.200,0.793,0.709,0.755,0.773,0.801,0.854,0.959,1.010,5.964,1.261
20,977.800,0.794,0.709,0.756,0.772,0.800,0.863,0.962,1.006,5.890,1.260
25,983.600,0.795,0.710,0.756,0.774,0.803,0.858,0.958,1.010,6.563,1.258
30,925.400,0.812,0.719,0.776,0.797,0.828,0.863,0.902,1.019,7.404,1.232
35,907.200,0.814,0.720,0.774,0.799,0.833,0.871,0.979,1.045,6.871,1.228
40,952.000,0.802,0.706,0.769,0.788,0.812,0.850,0.908,1.034,7.023,1.246
45,925.600,0.817,0.724,0.786,0.808,0.841,0.868,0.886,0.928,7.632,1.224
50,940.400,0.813,0.735,0.784,0.803,0.837,0.864,0.879,0.914,7.920,1.230
55,973.600,0.801,0.693,0.777,0.792,0.811,0.841,0.863,0.913,7.131,1.249
60,966.800,0.798,0.721,0.777,0.791,0.810,0.835,0.855,0.888,7.511,1.253
65,929.600,0.802,0.727,0.778,0.792,0.813,0.844,0.859,0.900,7.327,1.247
70,974.200,0.800,0.738,0.780,0.793,0.808,0.836,0.859,0.893,7.385,1.250
75,931.800,0.804,0.731,0.780,0.795,0.814,0.844,0.860,0.902,7.347,1.244
80,885.000,0.802,0.726,0.779,0.793,0.815,0.844,0.860,0.901,7.572,1.247
85,945.800,0.800,0.729,0.778,0.793,0.812,0.840,0.860,0.902,7.219,1.250
90,974.800,0.793,0.702,0.775,0.788,0.802,0.819,0.831,0.860,7.270,1.261
95,948.200,0.796,0.725,0.775,0.789,0.807,0.830,0.847,0.894,7.708,1.256
100,986.600,0.794,0.732,0.774,0.787,0.804,0.824,0.841,0.885,7.752,1.259
