Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.016,0.598,0.644,1.195,1.273,1.311,1.365,1.410,1.410,0.985
5,9.600,1.023,0.597,0.667,1.188,1.294,1.333,1.341,1.407,1.407,0.977
10,10.600,1.065,0.598,0.686,1.230,1.361,1.422,1.442,1.646,1.646,0.939
15,10.200,0.893,0.592,0.646,0.670,1.217,1.281,1.324,1.388,1.388,1.119
20,14.400,0.939,0.594,0.631,0.684,1.272,1.310,1.348,1.606,1.606,1.065
25,10.400,0.957,0.589,0.641,1.159,1.264,1.312,1.353,1.491,1.491,1.045
30,7.800,1.012,0.613,0.666,1.208,1.269,1.372,1.426,1.446,1.446,0.988
35,8.800,0.929,0.603,0.646,0.685,1.251,1.308,1.336,1.424,1.424,1.076
40,7.000,1.029,0.615,0.683,1.213,1.304,1.367,1.406,1.463,1.463,0.972
45,9.000,1.034,0.622,0.692,1.172,1.250,1.309,1.351,1.396,1.396,0.967
50,9.600,1.101,0.624,0.725,1.252,1.293,1.348,1.420,1.492,1.492,0.908
55,12.200,1.028,0.594,0.657,1.194,1.304,1.420,1.440,1.572,1.572,0.973
60,9.000,0.986,0.621,0.660,1.147,1.278,1.324,1.351,1.677,1.677,1.014
65,8.600,0.918,0.610,0.645,0.685,1.237,1.279,1.332,1.387,1.387,1.089
70,9.000,1.005,0.607,0.663,1.196,1.268,1.325,1.356,1.461,1.461,0.995
75,10.200,0.972,0.605,0.643,1.165,1.246,1.333,1.398,1.448,1.448,1.029
80,11.200,0.911,0.589,0.640,0.682,1.259,1.321,1.349,1.435,1.435,1.098
85,10.000,1.014,0.610,0.640,0.692,1.254,1.414,1.976,3.497,3.497,0.986
90,9.400,1.117,0.638,0.721,1.231,1.306,1.336,1.368,1.454,1.454,0.895
95,10.200,0.986,0.582,0.642,1.141,1.246,1.294,1.336,1.435,1.435,1.014
100,11.600,0.953,0.599,0.632,1.151,1.254,1.333,1.370,1.421,1.421,1.049
105,9.800,1.036,0.614,0.671,1.185,1.270,1.357,1.405,1.718,1.718,0.965
110,12.400,1.073,0.614,0.706,1.197,1.244,1.290,1.305,1.507,1.507,0.932
115,8.200,0.987,0.606,0.678,1.165,1.241,1.303,1.331,1.385,1.385,1.013
120,12.600,0.966,0.602,0.658,1.169,1.255,1.320,1.378,1.478,1.478,1.036
125,10.000,1.024,0.595,0.668,1.190,1.267,1.298,1.307,1.353,1.353,0.976
130,10.200,0.959,0.590,0.654,1.150,1.241,1.329,1.380,1.413,1.413,1.043
135,8.400,1.051,0.633,0.675,1.193,1.298,1.369,1.418,1.479,1.479,0.952
140,12.600,0.975,0.600,0.643,1.149,1.238,1.275,1.293,1.717,1.717,1.026
145,13.000,0.926,0.601,0.645,0.701,1.200,1.271,1.362,1.441,1.441,1.079
150,11.600,1.025,0.602,0.661,1.179,1.255,1.344,1.363,1.475,1.475,0.976
155,10.200,1.040,0.618,0.668,1.186,1.280,1.324,1.358,1.628,1.628,0.962
160,8.000,1.048,0.612,0.682,1.210,1.280,1.351,1.445,1.647,1.647,0.955
165,9.000,0.969,0.601,0.667,1.080,1.250,1.325,1.391,1.400,1.400,1.032
170,10.600,1.006,0.612,0.661,1.176,1.248,1.317,1.373,1.423,1.423,0.994
175,10.600,0.904,0.600,0.635,0.669,1.215,1.294,1.366,1.402,1.402,1.106
180,10.600,0.985,0.626,0.673,1.169,1.241,1.354,1.377,1.386,1.386,1.016
