Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,142.800,1.140,0.584,0.683,1.204,1.491,1.752,1.898,2.317,2.845,0.877
5,150.800,1.132,0.587,0.682,1.194,1.478,1.718,1.915,2.311,4.524,0.884
10,128.200,1.790,0.602,0.686,1.217,1.519,1.762,1.995,3.808,130.545,0.559
15,143.000,1.232,0.606,0.683,1.268,1.672,1.961,2.169,2.687,5.152,0.812
20,103.200,4.820,0.603,0.685,1.315,1.742,2.220,2.530,146.992,362.195,0.207
25,103.200,2.465,0.593,0.686,1.244,1.701,2.028,2.293,3.635,348.244,0.406
30,142.800,1.245,0.613,0.692,1.267,1.666,2.003,2.180,2.847,3.759,0.803
35,145.200,1.279,0.588,0.686,1.290,1.684,2.012,2.343,3.340,5.523,0.782
40,115.400,1.650,0.593,0.693,1.312,1.771,2.127,2.443,3.726,179.812,0.606
45,143.600,1.277,0.588,0.684,1.274,1.731,2.054,2.293,3.264,5.326,0.783
50,150.400,1.250,0.592,0.682,1.258,1.699,1.971,2.305,3.002,3.861,0.800
55,147.800,1.255,0.571,0.682,1.257,1.657,2.055,2.326,3.102,4.772,0.797
60,144.000,1.262,0.588,0.684,1.247,1.699,1.962,2.251,3.296,4.923,0.793
65,81.800,4.929,0.586,0.680,1.230,1.633,2.050,2.564,150.306,365.027,0.203
70,144.600,1.212,0.594,0.680,1.199,1.605,1.968,2.161,3.163,4.811,0.825
75,138.400,1.777,0.608,0.688,1.232,1.666,2.053,2.273,3.004,377.653,0.563
80,128.600,2.033,0.612,0.691,1.339,1.720,2.009,2.201,3.098,180.497,0.492
85,144.200,1.333,0.591,0.703,1.326,1.789,2.160,2.423,3.515,4.654,0.750
90,155.600,1.287,0.600,0.700,1.291,1.716,2.147,2.446,3.085,8.173,0.777
95,147.600,1.266,0.600,0.702,1.287,1.709,2.026,2.280,2.815,4.415,0.790
100,148.000,1.180,0.594,0.695,1.219,1.553,1.831,1.996,2.962,4.899,0.847
105,148.600,1.125,0.597,0.694,1.181,1.470,1.681,1.827,2.276,3.397,0.889
110,153.200,1.131,0.597,0.701,1.190,1.459,1.737,1.891,2.272,4.180,0.884
115,92.000,3.806,0.606,0.692,1.134,1.511,1.788,2.120,141.369,214.447,0.263
120,145.200,1.152,0.601,0.686,1.177,1.484,1.778,2.021,2.616,4.458,0.868
125,142.600,1.110,0.589,0.686,1.182,1.427,1.672,1.783,2.380,4.433,0.901
130,152.200,1.101,0.599,0.684,1.173,1.418,1.677,1.816,2.099,3.320,0.908
135,113.800,2.990,0.588,0.681,1.200,1.505,1.836,2.071,91.822,268.819,0.334
140,146.600,1.324,0.599,0.686,1.230,1.491,1.735,1.896,2.351,126.583,0.755
145,151.000,1.130,0.592,0.687,1.170,1.466,1.748,1.934,2.512,3.826,0.885
