Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1034.800,3.274,2.078,2.795,3.060,3.446,4.276,4.931,6.121,13.826,0.305
5,1035.000,3.310,2.112,2.778,3.065,3.521,4.422,5.107,6.484,10.307,0.302
10,926.200,4.791,2.078,2.813,3.162,3.741,4.746,5.396,69.240,356.926,0.209
15,1007.800,3.618,2.229,2.994,3.361,3.911,4.850,5.580,7.301,12.117,0.276
20,765.000,8.793,2.213,3.077,3.462,4.093,5.223,6.067,211.772,1242.081,0.114
25,742.000,8.143,2.152,3.039,3.466,4.132,5.249,6.045,146.824,1054.813,0.123
30,1012.000,3.619,2.143,3.048,3.388,3.888,4.832,5.454,7.212,11.110,0.276
35,1024.200,3.616,2.180,3.007,3.360,3.883,4.841,5.547,7.324,11.487,0.277
40,784.400,8.069,1.999,3.074,3.433,4.006,5.025,5.779,153.108,876.047,0.124
45,1014.200,3.702,2.177,3.045,3.433,4.006,5.097,5.786,7.179,9.863,0.270
50,994.200,3.622,2.154,2.973,3.343,3.970,4.982,5.573,7.204,9.899,0.276
55,1013.800,3.532,2.151,2.909,3.249,3.830,4.873,5.505,7.012,9.861,0.283
60,1019.400,3.575,2.120,2.937,3.315,3.886,4.825,5.567,7.112,11.082,0.280
65,577.000,13.599,2.189,2.957,3.365,4.054,5.435,7.424,348.773,653.951,0.074
70,1002.000,3.634,2.127,3.001,3.361,3.968,4.986,5.545,7.131,10.834,0.275
75,940.200,5.103,2.158,3.008,3.380,3.935,4.938,5.671,7.850,893.207,0.196
80,870.800,4.632,2.180,3.000,3.409,3.997,4.854,5.556,7.316,467.036,0.216
85,990.400,3.677,2.149,3.092,3.456,3.972,4.854,5.544,6.792,10.618,0.272
90,996.800,3.669,2.243,3.073,3.417,3.968,4.881,5.547,7.007,13.800,0.273
95,1017.400,3.591,2.103,3.003,3.352,3.866,4.794,5.469,6.716,10.357,0.279
100,1017.200,3.790,2.146,2.867,3.179,3.619,4.489,5.323,7.271,151.264,0.264
105,1049.800,3.263,1.977,2.783,3.075,3.444,4.167,5.003,6.092,10.580,0.306
110,1024.200,3.423,2.044,2.774,3.105,3.585,4.427,5.235,6.707,43.123,0.292
115,616.000,12.589,2.139,2.831,3.187,3.731,5.153,8.432,280.010,724.910,0.079
120,1032.800,3.413,1.783,2.856,3.206,3.674,4.555,5.192,6.345,10.519,0.293
125,1035.400,3.339,2.081,2.795,3.115,3.561,4.442,5.138,6.510,12.498,0.299
130,1053.200,3.301,2.066,2.799,3.080,3.501,4.420,5.040,6.159,10.850,0.303
135,819.000,7.622,2.210,2.908,3.239,3.754,5.039,5.738,145.925,662.528,0.131
140,992.200,3.574,2.097,2.787,3.096,3.552,4.554,5.412,6.803,104.872,0.280
145,1020.200,3.400,2.176,2.845,3.178,3.653,4.566,5.236,6.247,9.159,0.294
150,1045.200,3.390,2.193,2.838,3.163,3.648,4.541,5.164,6.271,12.809,0.295
155,1022.400,3.422,2.163,2.891,3.214,3.651,4.592,5.231,6.278,9.369,0.292
160,1021.200,3.470,2.202,2.892,3.210,3.711,4.690,5.435,6.564,12.329,0.288
165,687.600,10.356,2.233,2.910,3.246,3.796,5.061,6.011,251.749,1373.362,0.097
170,1029.400,3.338,2.136,2.794,3.118,3.580,4.445,5.089,6.252,10.799,0.300
175,1033.400,3.491,2.122,2.808,3.153,3.694,4.639,5.207,7.010,49.164,0.286
180,1041.200,3.516,2.076,2.850,3.240,3.876,4.789,5.344,6.614,153.816,0.284
185,1028.800,3.536,2.118,2.845,3.269,3.972,4.877,5.435,6.727,14.327,0.283
190,1036.600,3.403,2.079,2.845,3.160,3.667,4.605,5.235,6.515,10.046,0.294
195,849.800,6.197,2.246,2.981,3.353,4.009,5.161,5.918,129.963,679.608,0.161
200,1006.000,3.692,2.141,3.041,3.422,4.032,4.983,5.665,7.409,12.498,0.271
205,511.400,14.950,2.258,3.128,3.543,4.204,5.335,6.251,289.838,2205.626,0.067
210,984.600,3.694,2.018,3.058,3.438,3.978,5.008,5.654,7.312,14.291,0.271
215,1012.000,3.643,1.947,3.042,3.428,3.969,4.829,5.419,6.754,11.529,0.274
220,1021.000,3.696,2.135,3.058,3.444,4.078,4.967,5.544,6.908,11.193,0.271
225,1038.400,3.603,2.181,2.987,3.355,3.896,4.910,5.553,6.754,11.767,0.278
230,1015.800,3.703,2.151,3.007,3.429,4.102,5.107,5.705,7.179,12.725,0.270
235,956.600,4.533,2.149,3.066,3.420,3.952,4.880,5.514,7.625,502.280,0.221
240,849.400,6.029,2.185,3.085,3.454,3.963,4.990,5.795,120.946,569.501,0.166
245,611.000,12.446,2.014,3.128,3.532,4.104,5.213,6.017,248.958,1938.582,0.080
250,968.600,4.291,2.237,3.052,3.417,3.987,5.109,5.880,8.840,208.523,0.233
255,1006.800,3.644,2.168,3.025,3.385,3.943,4.917,5.626,6.826,11.979,0.274
260,990.000,3.754,2.136,3.026,3.426,4.121,5.360,6.010,7.457,14.505,0.266
265,984.200,3.921,2.162,3.083,3.515,4.389,5.638,6.272,8.613,14.779,0.255
270,1004.600,3.842,2.208,3.016,3.420,4.142,5.285,6.054,8.493,42.632,0.260
275,1025.200,3.613,2.194,3.028,3.357,3.873,4.843,5.560,6.955,12.005,0.277
280,761.800,8.029,2.221,3.105,3.535,4.251,5.521,6.595,145.710,586.148,0.125
285,669.800,9.526,2.256,3.116,3.534,4.305,5.464,6.394,67.358,1559.761,0.105
290,1014.400,3.884,2.250,3.163,3.581,4.292,5.285,5.948,7.905,13.369,0.257
295,860.600,5.530,2.009,3.001,3.375,3.903,4.948,5.695,10.008,582.510,0.181
