Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,61.200,0.922,0.866,0.894,0.915,0.939,0.969,0.991,1.045,1.183,1.084
5,62.400,0.918,0.847,0.894,0.912,0.934,0.970,0.983,1.003,1.026,1.089
10,66.200,0.915,0.852,0.889,0.902,0.933,0.971,0.997,1.027,1.107,1.093
15,71.600,0.914,0.859,0.890,0.905,0.933,0.958,0.986,1.026,1.081,1.094
20,58.800,0.913,0.855,0.888,0.902,0.933,0.964,0.983,1.019,1.105,1.095
25,61.800,0.913,0.854,0.887,0.906,0.929,0.962,0.977,1.006,1.084,1.095
30,63.000,0.916,0.846,0.887,0.910,0.933,0.964,0.986,1.010,1.125,1.092
35,66.400,0.919,0.854,0.887,0.897,0.920,0.957,0.992,1.044,4.102,1.089
40,66.800,0.920,0.851,0.887,0.899,0.926,0.954,0.972,1.033,4.302,1.087
45,72.400,0.935,0.863,0.891,0.912,0.932,0.970,0.995,1.050,4.029,1.069
50,63.000,0.915,0.848,0.891,0.908,0.929,0.958,0.983,1.017,1.031,1.093
55,66.200,0.921,0.860,0.888,0.899,0.926,0.960,0.994,1.069,4.058,1.086
60,58.200,1.706,0.862,0.894,0.914,0.943,0.992,1.016,57.109,109.043,0.586
65,62.600,1.975,0.861,0.890,0.906,0.941,0.987,1.066,39.612,60.833,0.506
70,61.200,0.927,0.850,0.890,0.907,0.933,0.961,0.993,1.076,3.867,1.079
75,69.000,0.923,0.858,0.889,0.905,0.935,0.966,0.991,1.061,3.691,1.083
80,60.400,0.925,0.864,0.896,0.911,0.937,0.976,1.002,1.067,1.851,1.081
85,62.200,0.916,0.861,0.888,0.906,0.935,0.969,0.989,1.008,1.260,1.091
90,62.000,0.920,0.849,0.890,0.909,0.941,0.979,1.002,1.047,1.114,1.087
95,65.600,0.911,0.844,0.887,0.901,0.926,0.956,0.983,1.020,1.042,1.098
100,71.000,0.923,0.858,0.891,0.906,0.933,0.961,0.973,1.036,4.183,1.083
105,65.000,0.917,0.858,0.890,0.906,0.928,0.959,0.987,1.097,1.283,1.091
110,63.400,0.922,0.858,0.893,0.914,0.939,0.966,0.998,1.091,1.189,1.084
115,63.600,0.939,0.853,0.893,0.912,0.932,0.977,0.995,1.084,4.364,1.064
120,66.600,0.930,0.853,0.894,0.913,0.943,0.967,0.992,1.030,4.105,1.075
125,62.600,0.920,0.862,0.892,0.912,0.938,0.961,0.997,1.054,1.247,1.087
130,59.400,0.921,0.843,0.894,0.914,0.942,0.974,0.997,1.019,1.073,1.086
135,64.200,0.917,0.848,0.891,0.905,0.933,0.968,0.999,1.062,1.279,1.090
140,62.000,0.912,0.846,0.887,0.907,0.928,0.963,0.987,1.012,1.037,1.097
145,64.400,0.915,0.856,0.890,0.910,0.930,0.965,0.989,1.019,1.110,1.093
150,63.800,0.928,0.847,0.891,0.907,0.937,0.972,0.997,1.041,4.106,1.077
155,63.400,0.914,0.853,0.888,0.904,0.933,0.967,0.990,1.012,1.151,1.095
160,68.400,0.922,0.852,0.888,0.908,0.932,0.969,0.986,1.028,3.804,1.085
165,70.000,0.916,0.857,0.889,0.908,0.935,0.965,0.990,1.019,1.064,1.092
170,61.000,0.928,0.853,0.895,0.918,0.949,0.987,1.008,1.128,1.307,1.078
