Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5818.800,1.111,1.006,1.074,1.100,1.133,1.163,1.185,1.258,3.518,0.900
5,5801.600,1.108,1.005,1.069,1.096,1.129,1.158,1.178,1.246,4.338,0.903
10,5833.400,1.104,1.006,1.067,1.092,1.124,1.154,1.174,1.233,4.649,0.906
15,5752.200,1.106,1.009,1.068,1.091,1.123,1.155,1.178,1.250,4.645,0.904
20,5712.400,1.097,1.002,1.062,1.082,1.114,1.146,1.168,1.234,4.387,0.912
25,5883.400,1.099,1.006,1.062,1.085,1.120,1.148,1.167,1.220,5.075,0.910
30,5812.800,1.098,1.007,1.062,1.085,1.118,1.144,1.163,1.217,4.761,0.911
35,5876.400,1.089,0.979,1.054,1.075,1.107,1.138,1.160,1.264,4.610,0.918
40,5837.400,1.097,0.997,1.061,1.080,1.111,1.143,1.166,1.250,4.852,0.912
45,5933.200,1.096,1.001,1.059,1.083,1.115,1.143,1.163,1.225,4.809,0.912
50,5813.400,1.107,1.006,1.067,1.094,1.128,1.157,1.178,1.243,4.806,0.903
55,5900.800,1.093,1.003,1.059,1.078,1.109,1.138,1.158,1.219,4.715,0.915
60,5620.600,1.117,1.007,1.066,1.091,1.123,1.154,1.178,1.272,99.865,0.895
65,5377.600,1.117,1.001,1.066,1.087,1.119,1.151,1.174,1.258,38.759,0.895
70,5778.200,1.103,1.010,1.067,1.089,1.120,1.151,1.171,1.240,4.491,0.907
75,5694.200,1.107,1.002,1.069,1.093,1.127,1.156,1.176,1.233,4.860,0.904
80,5732.400,1.108,1.006,1.068,1.095,1.128,1.161,1.184,1.248,4.790,0.902
85,5834.800,1.100,1.005,1.063,1.085,1.119,1.148,1.168,1.224,5.007,0.909
90,5842.200,1.103,1.002,1.066,1.090,1.122,1.148,1.165,1.225,4.512,0.907
95,5899.600,1.096,1.011,1.061,1.080,1.113,1.144,1.162,1.216,4.735,0.913
100,5907.000,1.096,1.002,1.061,1.082,1.115,1.143,1.162,1.221,4.989,0.912
105,5696.200,1.102,0.997,1.066,1.089,1.119,1.147,1.166,1.227,4.857,0.907
110,5666.400,1.127,1.010,1.083,1.114,1.150,1.184,1.208,1.284,4.899,0.887
115,5692.000,1.118,1.008,1.074,1.106,1.140,1.175,1.199,1.263,4.689,0.895
120,5724.000,1.112,1.010,1.072,1.101,1.132,1.162,1.184,1.255,4.911,0.900
125,5766.000,1.104,1.010,1.066,1.090,1.124,1.152,1.172,1.238,4.908,0.906
130,5731.400,1.117,1.005,1.075,1.102,1.136,1.165,1.187,1.277,4.813,0.896
135,5793.000,1.105,0.991,1.064,1.090,1.124,1.157,1.182,1.265,4.961,0.905
140,5847.000,1.102,0.996,1.062,1.089,1.122,1.152,1.173,1.271,5.112,0.907
145,5808.600,1.106,0.991,1.066,1.094,1.125,1.152,1.173,1.278,4.868,0.904
150,5728.800,1.105,1.005,1.064,1.090,1.125,1.155,1.177,1.255,4.755,0.905
155,5697.000,1.128,0.989,1.063,1.096,1.140,1.295,1.337,1.408,4.682,0.887
160,5570.200,1.144,0.991,1.060,1.092,1.148,1.367,1.407,1.479,4.918,0.874
165,5679.200,1.126,0.984,1.059,1.086,1.130,1.322,1.399,1.492,4.808,0.888
170,5751.000,1.117,0.983,1.064,1.097,1.132,1.186,1.291,1.396,4.643,0.895
175,5957.000,1.088,0.996,1.054,1.072,1.101,1.131,1.152,1.256,4.453,0.919
180,5719.400,1.107,0.990,1.064,1.094,1.124,1.151,1.171,1.282,27.935,0.903
185,5078.600,1.153,0.987,1.073,1.097,1.131,1.165,1.195,1.332,55.034,0.868
190,5702.800,1.113,0.988,1.073,1.098,1.133,1.166,1.190,1.306,4.613,0.899
195,5655.200,1.119,1.012,1.081,1.105,1.139,1.168,1.191,1.299,4.879,0.893
200,5754.800,1.113,1.001,1.074,1.098,1.131,1.163,1.188,1.305,4.881,0.898
205,5848.400,1.101,0.992,1.062,1.088,1.120,1.148,1.169,1.250,4.856,0.908
210,5812.800,1.100,1.000,1.063,1.086,1.119,1.149,1.168,1.240,4.639,0.909
215,5732.000,1.112,0.997,1.071,1.100,1.133,1.164,1.185,1.272,4.778,0.899
220,5780.000,1.109,1.004,1.068,1.096,1.129,1.161,1.182,1.255,4.815,0.902
225,5629.000,1.134,0.997,1.071,1.103,1.149,1.280,1.335,1.410,4.831,0.882
230,5555.600,1.141,0.992,1.063,1.096,1.154,1.333,1.369,1.437,4.670,0.877
235,5736.200,1.115,0.990,1.072,1.102,1.134,1.165,1.192,1.344,4.713,0.897
240,5850.800,1.097,0.991,1.060,1.083,1.115,1.147,1.168,1.257,4.780,0.911
245,5719.800,1.113,0.998,1.072,1.099,1.133,1.167,1.191,1.296,4.818,0.898
250,5697.200,1.121,1.006,1.076,1.105,1.142,1.177,1.203,1.297,4.823,0.892
255,5699.000,1.107,0.996,1.068,1.094,1.125,1.157,1.179,1.269,4.774,0.903
260,5643.600,1.130,0.983,1.058,1.086,1.133,1.338,1.433,1.530,4.963,0.885
265,5418.400,1.157,0.978,1.063,1.098,1.155,1.447,1.504,1.588,5.176,0.864
270,5466.400,1.163,0.994,1.063,1.096,1.147,1.504,1.556,1.635,5.276,0.860
275,5568.200,1.128,0.991,1.068,1.095,1.142,1.214,1.272,1.607,4.840,0.887
280,5543.800,1.125,1.011,1.072,1.101,1.149,1.213,1.255,1.329,4.724,0.889
285,5504.200,1.155,0.977,1.062,1.094,1.149,1.475,1.588,1.683,4.897,0.866
290,5494.800,1.157,0.986,1.064,1.096,1.146,1.503,1.588,1.684,5.064,0.864
295,5633.000,1.124,1.000,1.074,1.108,1.145,1.194,1.241,1.332,4.528,0.890
