Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,124.000,7.034,0.681,1.129,1.408,1.867,2.848,4.255,212.952,368.740,0.142
5,185.800,1.919,0.724,1.101,1.317,1.638,2.106,2.583,6.000,216.597,0.521
10,144.600,3.815,0.726,1.121,1.333,1.652,2.028,2.513,15.780,774.477,0.262
15,195.400,1.619,0.713,1.141,1.430,1.798,2.390,2.937,5.289,8.665,0.618
20,205.600,1.465,0.764,1.119,1.335,1.626,2.003,2.478,4.177,8.019,0.683
25,209.200,1.470,0.732,1.117,1.350,1.633,2.068,2.427,4.125,5.334,0.680
30,123.400,5.102,0.722,1.027,1.256,1.509,1.882,2.443,144.383,283.058,0.196
35,212.200,1.498,0.717,1.129,1.345,1.634,2.060,2.599,4.693,8.642,0.668
40,211.600,1.448,0.753,1.117,1.318,1.606,1.938,2.436,4.032,7.208,0.691
45,156.400,4.244,0.735,1.094,1.309,1.577,1.988,2.448,5.074,768.545,0.236
50,210.400,1.527,0.724,1.118,1.357,1.673,2.144,2.642,4.961,9.275,0.655
55,203.200,1.556,0.744,1.125,1.365,1.750,2.256,2.809,4.693,7.743,0.643
60,161.400,2.271,0.713,0.985,1.202,1.505,2.003,2.416,4.610,186.500,0.440
65,172.200,2.608,0.714,0.929,1.117,1.330,1.668,2.068,71.101,221.864,0.383
70,209.200,1.228,0.721,0.941,1.136,1.387,1.652,1.901,3.040,4.614,0.815
75,210.800,1.242,0.721,0.950,1.138,1.335,1.698,2.014,4.023,6.211,0.805
80,225.000,1.269,0.722,0.940,1.111,1.315,1.648,1.949,3.131,71.189,0.788
85,217.200,1.194,0.695,0.941,1.115,1.331,1.617,1.900,2.596,4.755,0.838
90,226.400,1.236,0.744,0.965,1.133,1.366,1.702,1.973,2.811,6.049,0.809
95,94.400,11.213,0.781,1.051,1.275,1.560,2.017,2.896,341.387,495.704,0.089
100,214.000,1.319,0.737,1.005,1.226,1.470,1.818,2.191,3.210,4.778,0.758
105,206.000,1.397,0.741,1.042,1.280,1.550,1.957,2.289,3.632,6.658,0.716
110,196.800,1.478,0.717,1.076,1.322,1.670,2.129,2.600,4.155,5.990,0.677
115,179.200,1.713,0.731,1.166,1.450,1.914,2.724,3.586,5.660,8.386,0.584
120,201.200,1.529,0.744,1.146,1.367,1.704,2.169,2.626,4.332,6.507,0.654
125,208.800,1.471,0.740,1.125,1.344,1.671,2.037,2.509,3.856,6.449,0.680
130,90.600,6.718,0.759,1.118,1.374,1.696,2.114,2.808,48.838,1208.507,0.149
135,126.600,3.329,0.762,1.175,1.435,1.789,2.316,2.780,5.437,539.473,0.300
140,197.200,1.627,0.706,1.164,1.426,1.773,2.405,3.137,5.275,11.365,0.615
145,221.200,1.454,0.704,1.092,1.302,1.600,2.031,2.439,4.635,5.882,0.688
150,191.800,1.506,0.763,1.125,1.370,1.694,2.083,2.568,3.908,8.008,0.664
155,100.800,6.144,0.765,1.165,1.414,1.824,2.527,3.844,143.195,347.511,0.163
160,205.800,1.533,0.746,1.142,1.368,1.693,2.183,2.814,4.319,7.436,0.652
165,163.600,4.024,0.772,1.138,1.399,1.712,2.204,2.475,3.962,671.518,0.248
170,208.200,1.459,0.699,1.080,1.305,1.603,2.070,2.497,4.468,6.249,0.686
175,198.200,1.544,0.687,1.117,1.344,1.704,2.272,2.728,5.415,7.683,0.648
180,205.200,1.514,0.706,1.109,1.327,1.660,2.162,2.652,4.383,12.781,0.661
185,100.800,7.334,0.736,1.142,1.428,1.853,2.522,4.721,214.223,287.440,0.136
190,201.400,1.493,0.736,1.114,1.333,1.661,2.118,2.666,4.737,6.480,0.670
195,147.000,4.549,0.722,1.128,1.344,1.691,2.243,2.762,7.346,721.593,0.220
200,204.200,1.379,0.752,1.073,1.280,1.545,1.916,2.155,3.502,5.102,0.725
205,215.200,1.393,0.730,1.081,1.265,1.536,1.891,2.299,4.302,9.350,0.718
210,204.600,1.486,0.722,1.107,1.298,1.594,2.006,2.603,5.470,10.154,0.673
215,150.200,6.847,0.731,1.151,1.419,1.787,2.459,3.669,215.723,433.664,0.146
220,174.800,1.750,0.707,1.109,1.328,1.646,2.112,2.642,5.338,211.473,0.572
225,203.000,1.510,0.725,1.116,1.332,1.682,2.188,2.840,4.323,7.469,0.662
230,128.600,7.108,0.746,1.074,1.315,1.680,2.166,2.568,5.175,1205.517,0.141
235,195.800,1.543,0.749,1.146,1.409,1.685,2.151,2.703,4.561,6.975,0.648
240,206.000,1.552,0.719,1.145,1.363,1.722,2.243,2.764,4.904,7.367,0.644
245,141.800,5.430,0.792,1.111,1.319,1.617,2.082,2.958,144.818,357.465,0.184
250,203.800,1.503,0.730,1.102,1.322,1.661,2.143,2.734,4.786,5.590,0.665
255,202.400,1.584,0.745,1.162,1.401,1.765,2.355,2.804,4.971,8.980,0.631
260,123.000,8.713,0.784,1.168,1.408,1.836,2.578,3.608,146.636,1217.641,0.115
265,208.000,1.481,0.717,1.120,1.353,1.678,2.125,2.538,3.668,6.177,0.675
270,207.400,1.500,0.717,1.127,1.367,1.689,2.109,2.510,3.925,5.335,0.667
275,185.800,2.827,0.733,1.118,1.346,1.673,2.271,2.832,5.932,359.331,0.354
280,150.400,4.465,0.745,1.174,1.415,1.750,2.269,3.139,144.564,288.506,0.224
285,194.600,1.556,0.740,1.131,1.371,1.730,2.216,2.824,4.808,8.949,0.643
290,194.200,1.489,0.742,1.087,1.337,1.658,2.165,2.567,4.213,6.227,0.671
295,108.600,3.965,0.752,1.204,1.529,1.924,2.443,2.799,4.699,577.399,0.252
