Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12517.400,1.320,0.266,0.529,0.568,0.649,0.916,2.814,5.076,1455.494,0.758
5,18420.800,0.836,0.266,0.536,0.567,0.616,0.776,2.735,4.145,501.117,1.196
10,14317.600,1.116,0.273,0.539,0.570,0.616,0.759,2.732,4.037,1371.584,0.896
15,19858.000,0.805,0.281,0.534,0.569,0.632,0.837,2.829,4.448,27.555,1.243
20,20817.200,0.767,0.275,0.532,0.562,0.608,0.739,2.676,4.048,17.458,1.303
25,20828.200,0.767,0.277,0.535,0.563,0.604,0.734,2.694,3.972,13.309,1.303
30,13015.000,1.228,0.257,0.529,0.557,0.601,0.739,2.558,3.795,1523.535,0.814
35,20680.800,0.773,0.274,0.538,0.567,0.609,0.739,2.736,4.008,12.279,1.294
40,20698.200,0.772,0.269,0.537,0.566,0.611,0.750,2.703,3.955,13.548,1.296
45,15811.400,1.011,0.266,0.534,0.562,0.608,0.742,2.613,3.818,1241.843,0.989
50,20149.000,0.793,0.270,0.541,0.575,0.630,0.779,2.801,4.247,14.157,1.260
55,19825.600,0.806,0.265,0.536,0.575,0.637,0.821,2.850,4.460,14.759,1.241
60,17149.800,0.955,0.267,0.538,0.570,0.614,0.748,2.657,3.963,724.681,1.047
65,17650.000,0.883,0.266,0.533,0.561,0.603,0.739,2.504,3.589,436.514,1.132
70,21378.400,0.748,0.256,0.536,0.564,0.607,0.746,2.542,3.563,8.729,1.338
75,21388.400,0.747,0.271,0.534,0.564,0.610,0.759,2.510,3.612,8.555,1.339
80,21391.600,0.747,0.269,0.528,0.555,0.595,0.756,2.430,3.550,107.096,1.339
85,21546.400,0.742,0.276,0.535,0.562,0.606,0.740,2.497,3.491,10.622,1.348
90,21607.400,0.739,0.271,0.532,0.559,0.603,0.741,2.482,3.502,8.946,1.352
95,9675.800,1.653,0.282,0.534,0.565,0.613,0.758,2.661,4.119,1627.605,0.605
100,20954.200,0.762,0.281,0.529,0.561,0.618,0.810,2.622,3.844,13.011,1.312
105,20614.800,0.775,0.275,0.537,0.570,0.618,0.768,2.722,4.016,13.329,1.290
110,19865.800,0.804,0.284,0.545,0.580,0.633,0.803,2.843,4.365,12.500,1.243
115,18936.000,0.844,0.276,0.533,0.573,0.663,0.941,2.976,5.172,28.730,1.185
120,20310.800,0.787,0.260,0.537,0.569,0.618,0.782,2.795,4.203,15.388,1.271
125,20823.600,0.767,0.269,0.530,0.562,0.608,0.748,2.725,4.029,15.284,1.303
130,9521.600,1.867,0.285,0.535,0.568,0.618,0.795,2.840,4.510,2963.315,0.536
135,13508.400,1.052,0.281,0.532,0.572,0.638,0.854,2.972,4.698,1132.983,0.951
140,19729.800,0.810,0.264,0.537,0.572,0.631,0.820,2.922,4.565,15.512,1.235
145,20791.400,0.769,0.269,0.531,0.561,0.609,0.772,2.684,4.013,13.735,1.301
150,20406.200,0.783,0.271,0.537,0.567,0.615,0.750,2.771,4.209,14.678,1.277
155,9934.600,1.610,0.269,0.544,0.577,0.631,0.804,2.992,5.000,1162.649,0.621
160,20259.800,0.789,0.268,0.540,0.571,0.619,0.757,2.812,4.229,13.722,1.268
165,14963.000,1.068,0.277,0.549,0.579,0.628,0.784,2.896,4.206,1109.388,0.936
170,20434.600,0.782,0.263,0.540,0.570,0.622,0.795,2.760,4.053,11.405,1.279
175,20283.800,0.788,0.262,0.522,0.556,0.622,0.893,2.743,4.290,16.962,1.269
180,20454.000,0.781,0.267,0.534,0.565,0.613,0.752,2.773,4.240,17.876,1.280
185,10886.000,1.468,0.266,0.537,0.570,0.625,0.779,2.841,4.548,756.348,0.681
190,20522.600,0.779,0.272,0.524,0.562,0.627,0.811,2.731,4.157,11.546,1.284
195,14044.600,1.138,0.277,0.543,0.577,0.632,0.790,2.855,4.270,1437.924,0.879
200,20872.800,0.766,0.271,0.535,0.564,0.610,0.747,2.682,3.951,13.850,1.306
205,20935.000,0.763,0.272,0.533,0.563,0.610,0.756,2.663,3.846,14.690,1.310
210,20305.200,0.787,0.264,0.531,0.564,0.620,0.819,2.753,4.245,14.062,1.270
215,14598.200,1.133,0.289,0.539,0.575,0.639,0.836,2.963,4.715,1094.495,0.883
220,17080.800,0.903,0.277,0.542,0.578,0.634,0.801,2.854,4.343,443.492,1.107
225,20214.400,0.790,0.283,0.532,0.569,0.627,0.841,2.794,4.222,14.358,1.265
230,13615.800,1.174,0.265,0.526,0.564,0.632,0.879,2.735,4.277,1662.417,0.852
235,19992.200,0.799,0.278,0.540,0.572,0.626,0.820,2.850,4.294,17.488,1.251
240,20279.400,0.788,0.267,0.538,0.569,0.619,0.771,2.796,4.276,13.143,1.269
245,13254.400,1.206,0.266,0.527,0.558,0.611,0.791,2.662,4.131,845.153,0.829
250,20574.200,0.777,0.264,0.534,0.564,0.615,0.779,2.734,4.121,11.558,1.288
255,19971.200,0.800,0.273,0.539,0.573,0.626,0.791,2.889,4.387,21.050,1.250
260,12110.400,1.320,0.262,0.539,0.574,0.631,0.793,3.017,4.921,1217.641,0.757
265,19929.200,0.802,0.276,0.543,0.576,0.631,0.805,2.895,4.316,11.926,1.247
270,20363.200,0.785,0.275,0.537,0.569,0.619,0.774,2.819,4.129,10.547,1.274
275,18721.800,0.882,0.276,0.534,0.568,0.621,0.787,2.787,4.301,723.370,1.134
280,15224.600,1.016,0.273,0.534,0.568,0.622,0.785,2.872,4.501,637.942,0.985
285,20014.800,0.798,0.274,0.534,0.568,0.627,0.826,2.815,4.452,15.212,1.252
290,19846.800,0.805,0.263,0.546,0.582,0.638,0.805,2.864,4.280,20.729,1.242
295,10892.800,1.467,0.274,0.539,0.578,0.644,0.821,3.037,4.754,2139.443,0.681
