Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,639.800,4.831,1.757,2.244,2.533,2.886,3.529,4.738,83.841,297.959,0.207
5,781.400,2.913,1.736,2.296,2.571,2.902,3.312,3.743,17.374,32.738,0.343
10,756.200,2.952,1.722,2.353,2.641,2.993,3.425,3.946,16.636,22.621,0.339
15,775.600,2.838,1.793,2.247,2.505,2.865,3.314,3.703,15.545,40.415,0.352
20,803.600,2.695,1.713,2.143,2.416,2.798,3.266,3.629,8.692,23.914,0.371
25,621.400,5.181,1.731,2.221,2.464,2.805,3.327,3.823,134.960,645.126,0.193
30,614.800,4.938,1.686,2.266,2.585,3.046,3.691,4.458,20.633,724.227,0.203
35,785.400,2.648,1.759,2.240,2.514,2.875,3.326,3.687,4.618,9.174,0.378
40,810.400,2.528,1.734,2.189,2.434,2.740,3.084,3.383,4.265,9.450,0.396
45,738.800,3.642,1.759,2.192,2.440,2.776,3.181,3.531,5.780,564.902,0.275
50,762.800,2.754,1.735,2.219,2.481,2.803,3.236,3.553,5.037,70.424,0.363
55,786.800,2.631,1.738,2.237,2.514,2.841,3.249,3.628,4.699,54.311,0.380
60,703.400,3.954,1.644,2.333,2.659,3.073,3.860,5.211,41.961,177.843,0.253
65,413.600,10.432,1.619,2.420,2.841,4.151,21.893,58.654,143.944,261.483,0.096
70,754.000,2.912,1.694,2.388,2.742,3.223,3.797,4.233,5.670,44.901,0.343
75,805.600,2.579,1.690,2.211,2.460,2.807,3.185,3.503,4.443,8.193,0.388
80,623.200,5.506,1.697,2.218,2.503,2.912,3.459,4.067,142.342,518.574,0.182
85,786.600,2.721,1.651,2.241,2.510,2.935,3.596,4.157,6.491,10.295,0.367
90,772.400,2.724,1.603,2.263,2.581,3.021,3.498,3.877,5.106,10.065,0.367
95,613.200,5.242,1.691,2.282,2.642,3.100,3.646,4.200,7.787,717.259,0.191
100,720.800,3.378,1.637,2.188,2.425,2.732,3.117,3.482,5.781,529.546,0.296
105,793.200,2.586,1.729,2.194,2.445,2.810,3.269,3.614,4.678,8.024,0.387
110,760.800,2.842,1.707,2.230,2.586,3.211,3.972,4.499,5.846,9.994,0.352
115,764.600,2.817,1.683,2.204,2.575,3.173,3.903,4.472,6.016,10.069,0.355
120,734.600,3.466,1.663,2.277,2.672,3.227,3.918,4.795,27.878,143.457,0.289
125,336.800,14.255,1.745,2.235,2.696,4.857,48.676,78.826,134.688,244.100,0.070
130,640.200,4.804,1.558,2.189,2.467,2.879,3.458,3.866,136.462,496.757,0.208
135,775.200,2.780,1.545,2.202,2.454,2.865,3.545,4.010,5.185,140.480,0.360
140,801.600,2.696,1.709,2.250,2.546,2.928,3.532,3.965,4.798,10.638,0.371
145,799.400,2.602,1.714,2.186,2.428,2.803,3.405,3.899,4.835,8.446,0.384
150,519.800,7.017,1.689,2.189,2.483,2.907,3.646,4.258,143.124,500.797,0.143
155,764.400,3.166,1.688,2.187,2.471,2.868,3.360,3.887,5.340,294.402,0.316
160,803.000,2.576,1.685,2.127,2.414,2.840,3.306,3.756,4.688,11.302,0.388
165,804.800,2.672,1.651,2.173,2.505,2.933,3.507,4.001,5.065,51.714,0.374
170,807.800,2.565,1.606,2.118,2.382,2.783,3.298,3.878,5.134,9.844,0.390
175,798.600,2.555,1.711,2.184,2.426,2.763,3.172,3.551,4.496,8.293,0.391
180,655.400,4.348,1.689,2.310,2.605,2.971,3.490,3.954,25.980,633.269,0.230
185,809.000,2.664,1.714,2.242,2.538,2.901,3.318,3.678,4.819,50.699,0.375
190,794.200,2.560,1.742,2.183,2.437,2.780,3.174,3.474,4.557,8.567,0.391
195,796.000,2.546,1.728,2.190,2.429,2.775,3.153,3.450,4.381,8.238,0.393
200,801.800,2.546,1.704,2.180,2.410,2.719,3.100,3.391,4.342,26.387,0.393
205,509.600,7.604,1.682,2.245,2.531,2.963,3.734,4.534,145.382,574.017,0.132
210,806.200,2.708,1.663,2.208,2.515,2.978,3.590,4.144,5.388,42.442,0.369
215,762.800,2.714,1.665,2.245,2.545,2.984,3.574,3.990,5.181,10.224,0.368
220,802.200,2.621,1.720,2.203,2.508,2.881,3.324,3.662,4.559,7.903,0.382
225,797.000,2.550,1.563,2.176,2.440,2.777,3.227,3.609,4.261,8.639,0.392
230,810.400,2.586,1.731,2.172,2.433,2.806,3.244,3.579,4.554,24.574,0.387
235,642.600,4.746,1.745,2.188,2.414,2.756,3.163,3.538,90.287,431.082,0.211
240,823.200,2.434,1.705,2.118,2.328,2.631,2.982,3.233,3.998,8.287,0.411
245,584.200,5.601,1.664,2.269,2.529,2.839,3.237,3.594,7.231,920.462,0.179
250,768.000,2.924,1.650,2.325,2.583,2.915,3.362,3.753,5.460,118.117,0.342
255,771.400,2.847,1.811,2.449,2.724,3.102,3.542,3.863,4.919,9.152,0.351
260,753.800,2.976,1.621,2.543,2.838,3.249,3.740,4.101,5.467,9.896,0.336
265,747.400,3.028,1.742,2.540,2.864,3.364,3.905,4.257,5.508,10.161,0.330
270,752.000,2.957,1.693,2.507,2.823,3.257,3.753,4.149,5.124,9.466,0.338
275,764.200,2.908,1.809,2.497,2.784,3.153,3.668,4.015,5.090,8.995,0.344
280,777.600,2.919,1.683,2.349,2.666,3.067,3.552,3.902,5.055,434.916,0.343
285,513.200,7.171,1.687,2.294,2.568,2.949,3.516,3.960,144.999,1091.781,0.139
