Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,90.400,2.355,0.731,0.882,1.018,1.242,1.559,2.080,25.123,173.235,0.425
5,106.000,1.211,0.754,0.888,1.008,1.260,1.505,1.771,2.424,20.244,0.826
10,109.400,1.228,0.752,0.876,0.976,1.236,1.467,1.723,5.375,20.030,0.814
15,110.600,1.150,0.735,0.873,0.986,1.203,1.476,1.660,2.659,19.123,0.870
20,112.000,1.146,0.726,0.883,0.976,1.204,1.387,1.559,2.444,18.084,0.873
25,88.200,2.353,0.743,0.867,0.978,1.237,1.524,1.764,18.262,147.314,0.425
30,89.400,3.208,0.728,0.892,1.002,1.303,1.706,2.253,126.475,277.730,0.312
35,116.400,1.132,0.770,0.893,1.010,1.290,1.536,1.677,2.031,6.008,0.883
40,124.200,1.060,0.760,0.881,0.990,1.184,1.396,1.537,1.930,2.289,0.943
45,104.000,1.590,0.747,0.881,0.978,1.194,1.440,1.586,2.711,140.641,0.629
50,106.000,1.482,0.757,0.892,1.012,1.249,1.443,1.705,3.967,71.440,0.675
55,116.800,1.090,0.764,0.881,1.002,1.227,1.443,1.665,2.218,3.577,0.917
60,92.200,2.176,0.694,0.894,1.074,1.316,1.865,2.688,44.152,114.993,0.459
65,55.400,6.444,0.759,0.934,1.142,1.619,5.122,45.098,149.481,155.562,0.155
70,110.600,1.169,0.762,0.897,1.016,1.277,1.608,1.910,3.290,7.863,0.855
75,116.400,1.059,0.753,0.865,0.956,1.205,1.408,1.565,2.114,2.719,0.944
80,83.800,2.306,0.744,0.872,0.987,1.205,1.502,1.814,3.099,219.375,0.434
85,113.400,1.106,0.716,0.875,0.978,1.205,1.507,1.717,2.567,6.440,0.904
90,110.000,1.128,0.736,0.878,1.009,1.264,1.528,1.880,2.629,5.028,0.887
95,91.600,4.188,0.744,0.880,1.018,1.262,1.594,1.762,150.238,285.920,0.239
100,105.200,2.017,0.712,0.869,0.962,1.161,1.372,1.592,2.293,345.693,0.496
105,111.600,1.066,0.756,0.865,0.972,1.199,1.388,1.577,2.247,3.987,0.938
110,111.000,1.088,0.693,0.855,0.971,1.221,1.477,1.774,2.175,5.556,0.919
115,103.200,1.102,0.731,0.849,0.960,1.235,1.484,1.754,2.650,5.384,0.907
120,99.600,1.662,0.736,0.875,1.045,1.349,1.839,2.595,14.438,75.748,0.602
125,49.400,8.425,0.728,0.883,1.102,1.518,38.124,57.348,93.869,95.627,0.119
130,94.400,2.448,0.714,0.867,0.989,1.223,1.483,1.799,8.494,215.199,0.409
135,110.200,1.109,0.737,0.885,0.996,1.222,1.505,1.799,2.417,5.444,0.902
140,114.800,1.119,0.745,0.870,1.003,1.266,1.491,1.731,2.710,6.024,0.893
145,118.200,1.081,0.709,0.878,0.987,1.197,1.399,1.556,2.134,6.638,0.925
150,79.800,3.852,0.727,0.873,0.979,1.213,1.407,1.649,139.845,144.709,0.260
155,104.800,1.097,0.706,0.880,0.998,1.240,1.445,1.595,2.046,5.860,0.912
160,114.800,1.024,0.722,0.846,0.937,1.138,1.326,1.500,1.927,3.017,0.977
165,122.000,1.093,0.725,0.856,0.997,1.223,1.438,1.609,2.361,5.617,0.915
170,114.800,1.034,0.718,0.849,0.938,1.165,1.349,1.520,2.051,2.716,0.967
175,114.800,1.042,0.722,0.854,0.960,1.157,1.361,1.495,1.866,5.405,0.960
180,98.400,2.727,0.739,0.887,1.017,1.261,1.459,1.781,72.880,173.073,0.367
185,112.000,1.101,0.743,0.888,1.004,1.240,1.451,1.700,2.209,5.911,0.908
190,115.600,1.073,0.738,0.881,0.968,1.207,1.410,1.585,2.090,5.217,0.932
195,115.800,1.066,0.729,0.881,0.973,1.192,1.369,1.529,2.001,5.778,0.938
200,121.000,1.103,0.718,0.862,0.949,1.148,1.335,1.481,1.788,23.293,0.907
205,75.600,4.404,0.720,0.867,0.974,1.265,1.581,1.955,140.857,213.495,0.227
210,115.600,1.079,0.737,0.869,0.991,1.215,1.469,1.666,2.056,3.138,0.926
215,116.800,1.092,0.716,0.878,0.992,1.236,1.454,1.678,2.019,5.231,0.916
220,113.200,1.071,0.728,0.866,0.982,1.222,1.411,1.583,2.094,4.910,0.934
225,111.000,1.083,0.697,0.849,0.962,1.165,1.420,1.618,3.123,6.207,0.923
230,113.200,1.149,0.715,0.865,0.955,1.202,1.486,1.716,2.339,23.611,0.870
235,92.000,2.122,0.735,0.873,0.947,1.150,1.380,1.557,66.259,143.506,0.471
240,115.600,1.036,0.728,0.852,0.947,1.144,1.304,1.520,1.963,5.963,0.965
245,87.000,7.202,0.701,0.944,1.132,1.339,1.600,1.834,53.824,917.533,0.139
250,113.800,1.209,0.723,0.966,1.126,1.339,1.596,1.826,2.577,7.281,0.827
255,118.200,1.263,0.763,1.033,1.205,1.412,1.671,1.851,2.357,6.445,0.792
260,114.000,1.377,0.782,1.126,1.289,1.565,1.862,2.063,2.851,4.016,0.726
265,115.800,1.356,0.724,1.084,1.256,1.525,1.853,2.132,3.239,6.492,0.737
270,98.400,1.351,0.767,1.074,1.231,1.521,1.870,2.144,3.041,6.726,0.740
275,112.000,1.255,0.751,1.034,1.198,1.401,1.701,1.853,2.200,2.749,0.797
280,118.800,1.486,0.751,1.033,1.189,1.396,1.675,1.885,2.590,69.824,0.673
285,74.600,6.330,0.727,1.012,1.163,1.390,1.674,2.227,145.324,216.943,0.158
290,99.000,4.026,0.714,1.022,1.189,1.379,1.707,1.991,77.719,431.703,0.248
295,107.200,1.270,0.763,1.033,1.198,1.447,1.675,1.853,2.637,3.119,0.787
300,20.400,1.307,0.805,1.112,1.246,1.450,1.789,1.929,2.172,2.329,0.765
