Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,90.200,0.691,0.584,0.649,0.680,0.720,0.758,0.793,0.927,1.170,1.447
5,107.000,0.688,0.582,0.650,0.677,0.709,0.742,0.759,0.792,4.003,1.453
10,105.400,0.712,0.595,0.656,0.683,0.723,0.750,0.773,0.878,5.941,1.405
15,115.000,0.694,0.586,0.649,0.674,0.718,0.753,0.776,0.841,5.063,1.440
20,119.000,0.674,0.578,0.640,0.662,0.703,0.730,0.756,0.819,1.099,1.484
25,92.000,0.679,0.580,0.647,0.669,0.708,0.739,0.762,0.817,0.943,1.472
30,91.000,0.680,0.588,0.644,0.671,0.707,0.741,0.769,0.881,0.921,1.470
35,120.600,0.698,0.596,0.647,0.672,0.711,0.735,0.756,0.819,6.178,1.433
40,109.400,0.678,0.595,0.645,0.670,0.709,0.738,0.757,0.783,0.945,1.475
45,97.400,0.700,0.595,0.642,0.672,0.709,0.742,0.769,0.950,5.568,1.428
50,117.800,0.679,0.578,0.641,0.666,0.713,0.741,0.758,0.815,1.004,1.472
55,112.000,0.691,0.589,0.647,0.674,0.715,0.738,0.748,0.785,5.555,1.448
60,105.000,0.696,0.604,0.650,0.678,0.715,0.750,0.776,0.865,5.291,1.436
65,60.400,0.688,0.603,0.654,0.676,0.712,0.751,0.779,0.871,0.987,1.454
70,113.000,0.702,0.577,0.645,0.684,0.732,0.773,0.817,0.886,5.453,1.424
75,109.600,0.704,0.577,0.645,0.668,0.710,0.737,0.760,0.822,5.666,1.420
80,82.400,0.679,0.597,0.644,0.671,0.704,0.739,0.756,0.824,0.917,1.474
85,104.600,0.683,0.587,0.644,0.673,0.715,0.746,0.772,0.873,1.004,1.464
90,108.200,0.684,0.584,0.647,0.675,0.711,0.748,0.770,0.884,0.957,1.462
95,83.800,0.712,0.579,0.649,0.684,0.723,0.757,0.782,0.898,5.659,1.404
100,105.200,0.692,0.598,0.649,0.680,0.716,0.740,0.756,0.777,5.268,1.445
105,117.800,0.687,0.583,0.641,0.673,0.709,0.743,0.761,0.838,5.056,1.456
110,109.000,0.695,0.574,0.629,0.668,0.716,0.872,0.924,0.987,1.056,1.439
115,105.800,0.699,0.588,0.634,0.669,0.714,0.863,0.963,1.041,1.294,1.430
