Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,74.000,0.983,0.897,0.943,0.979,1.011,1.040,1.055,1.096,1.570,1.017
5,84.400,0.986,0.875,0.941,0.968,1.001,1.043,1.064,1.271,4.542,1.014
10,77.200,1.006,0.862,0.943,0.977,1.022,1.054,1.104,1.322,4.607,0.994
15,83.600,1.007,0.891,0.953,0.980,1.022,1.059,1.085,1.176,4.975,0.993
20,80.000,0.985,0.894,0.946,0.973,1.017,1.058,1.083,1.133,1.268,1.015
25,50.800,1.023,0.889,0.956,0.994,1.037,1.088,1.163,1.416,4.648,0.978
30,82.800,0.990,0.899,0.950,0.980,1.019,1.058,1.078,1.167,1.543,1.011
35,76.600,0.984,0.893,0.949,0.977,1.014,1.045,1.066,1.104,1.131,1.017
40,78.800,0.989,0.890,0.949,0.977,1.018,1.057,1.085,1.174,1.610,1.011
45,83.400,0.972,0.855,0.917,0.954,0.995,1.088,1.154,1.219,1.281,1.029
50,75.400,1.007,0.874,0.939,0.967,1.010,1.056,1.089,1.291,4.501,0.993
55,76.400,0.993,0.861,0.919,0.957,1.001,1.071,1.138,1.328,4.701,1.007
60,63.600,1.001,0.893,0.948,0.987,1.023,1.057,1.081,1.174,4.686,0.999
65,75.600,1.003,0.871,0.953,0.987,1.023,1.060,1.087,1.130,4.866,0.997
70,81.000,1.015,0.868,0.946,0.978,1.021,1.055,1.071,1.354,5.151,0.986
75,82.600,0.994,0.884,0.944,0.968,1.005,1.037,1.061,1.139,4.787,1.006
80,77.600,0.976,0.883,0.947,0.970,1.005,1.038,1.058,1.103,1.117,1.024
85,86.800,0.987,0.899,0.941,0.976,1.017,1.059,1.092,1.193,1.400,1.013
90,63.000,0.997,0.900,0.958,0.991,1.026,1.064,1.086,1.166,1.307,1.003
95,73.000,1.014,0.898,0.965,0.995,1.036,1.080,1.105,1.216,4.250,0.986
100,79.000,0.988,0.880,0.950,0.983,1.010,1.052,1.077,1.160,1.239,1.013
105,79.600,0.999,0.869,0.947,0.979,1.011,1.042,1.063,1.211,4.505,1.001
110,79.200,1.005,0.899,0.953,0.982,1.028,1.068,1.085,1.374,4.621,0.995
115,84.200,0.980,0.892,0.946,0.972,1.006,1.040,1.061,1.115,1.368,1.020
120,82.000,0.987,0.887,0.943,0.966,1.007,1.044,1.068,1.140,5.194,1.013
125,78.000,0.987,0.892,0.944,0.967,1.009,1.041,1.061,1.115,4.596,1.013
130,71.800,0.978,0.890,0.948,0.970,1.001,1.032,1.058,1.099,1.224,1.023
135,62.600,0.993,0.877,0.942,0.974,1.012,1.050,1.065,1.132,4.914,1.007
140,78.400,1.008,0.862,0.943,0.968,1.006,1.051,1.099,1.366,4.529,0.992
145,76.000,1.024,0.885,0.942,0.979,1.028,1.072,1.140,1.473,5.027,0.977
150,75.800,0.977,0.883,0.940,0.966,1.002,1.041,1.059,1.266,1.357,1.024
155,78.200,0.989,0.888,0.945,0.973,1.016,1.054,1.085,1.311,1.392,1.012
160,78.000,1.012,0.864,0.949,0.978,1.023,1.075,1.113,1.361,4.636,0.988
165,58.000,1.006,0.883,0.948,0.980,1.021,1.066,1.107,1.298,4.428,0.994
170,80.200,0.985,0.889,0.949,0.970,1.011,1.051,1.080,1.242,1.309,1.015
175,80.200,0.981,0.876,0.942,0.968,1.004,1.045,1.082,1.264,1.370,1.019
180,80.600,0.979,0.881,0.943,0.967,1.003,1.045,1.074,1.191,1.279,1.021
185,78.400,0.976,0.903,0.945,0.969,0.999,1.035,1.054,1.150,1.182,1.025
190,82.000,0.983,0.880,0.941,0.961,0.996,1.033,1.059,1.129,5.004,1.018
195,78.600,0.978,0.886,0.938,0.957,0.993,1.027,1.044,1.164,4.408,1.023
200,80.200,0.973,0.877,0.940,0.966,0.997,1.033,1.053,1.117,1.208,1.027
205,76.600,1.004,0.868,0.944,0.967,1.010,1.052,1.110,1.374,4.743,0.996
210,59.800,0.976,0.886,0.942,0.967,1.006,1.040,1.066,1.096,1.127,1.024
215,77.000,0.981,0.893,0.949,0.970,1.005,1.051,1.070,1.106,1.113,1.020
220,79.600,0.984,0.863,0.948,0.976,1.012,1.049,1.071,1.225,1.343,1.016
225,80.600,0.978,0.860,0.921,0.957,1.000,1.038,1.072,1.241,5.075,1.023
230,82.000,0.978,0.861,0.934,0.972,1.012,1.049,1.076,1.183,1.259,1.022
235,82.200,0.982,0.878,0.942,0.971,1.005,1.040,1.068,1.238,1.539,1.019
240,61.600,0.976,0.862,0.920,0.954,1.000,1.087,1.160,1.272,1.308,1.025
245,79.600,0.992,0.860,0.943,0.972,1.021,1.069,1.155,1.284,1.552,1.008
250,83.600,0.971,0.855,0.935,0.962,0.994,1.044,1.070,1.143,1.295,1.030
255,78.200,0.986,0.864,0.938,0.961,1.003,1.052,1.081,1.274,4.671,1.015
260,83.800,0.990,0.880,0.942,0.969,1.005,1.046,1.062,1.312,4.581,1.010
265,78.400,1.002,0.886,0.942,0.973,1.021,1.063,1.120,1.412,4.611,0.998
270,77.800,0.977,0.886,0.940,0.963,0.996,1.037,1.051,1.355,1.435,1.023
275,74.200,0.976,0.876,0.935,0.959,0.994,1.023,1.040,1.165,4.590,1.024
280,70.800,0.987,0.861,0.939,0.957,0.993,1.040,1.074,1.327,4.907,1.013
285,75.200,0.997,0.878,0.946,0.980,1.023,1.054,1.076,1.210,4.689,1.003
290,82.600,0.999,0.872,0.944,0.969,1.007,1.046,1.081,1.311,4.766,1.001
295,80.000,0.981,0.893,0.941,0.970,1.009,1.047,1.080,1.217,1.270,1.019
300,13.800,1.050,0.895,0.956,0.985,1.016,1.058,1.088,5.005,5.005,0.953
