Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,79.200,1.064,0.596,0.667,1.165,1.332,1.604,1.718,1.962,2.415,0.940
5,77.600,1.075,0.589,0.673,1.169,1.310,1.552,1.698,2.184,4.073,0.930
10,72.200,2.355,0.600,0.677,1.216,1.389,1.657,1.779,6.821,217.239,0.425
15,79.600,1.099,0.589,0.685,1.201,1.371,1.631,1.783,2.373,5.370,0.910
20,81.600,1.087,0.592,0.675,1.181,1.366,1.594,1.727,1.974,2.483,0.920
25,49.200,4.115,0.603,0.678,1.167,1.577,3.158,19.961,84.589,110.158,0.243
30,85.200,1.081,0.600,0.663,1.168,1.390,1.628,1.822,2.222,2.613,0.925
35,82.000,1.067,0.583,0.656,1.151,1.383,1.595,1.738,1.975,4.053,0.937
40,76.000,1.706,0.584,0.651,0.722,1.304,1.559,1.751,4.820,130.110,0.586
45,83.600,1.056,0.571,0.646,1.112,1.328,1.653,1.767,2.322,6.407,0.947
50,87.200,1.069,0.588,0.653,1.147,1.293,1.591,1.830,2.541,5.178,0.935
55,75.000,1.016,0.575,0.647,1.094,1.275,1.588,1.721,2.045,4.456,0.984
60,60.800,2.414,0.582,0.651,1.118,1.277,1.550,1.689,68.083,151.895,0.414
65,72.600,1.051,0.575,0.657,1.130,1.316,1.571,1.764,2.356,2.832,0.951
70,76.000,1.081,0.576,0.661,1.167,1.368,1.623,1.684,1.915,2.576,0.925
75,82.200,1.069,0.594,0.653,1.148,1.311,1.564,1.722,2.332,4.725,0.935
80,79.800,1.028,0.594,0.647,1.147,1.290,1.517,1.677,2.040,2.438,0.972
85,78.800,1.046,0.566,0.650,1.146,1.321,1.538,1.689,2.141,4.306,0.956
90,58.800,2.047,0.594,0.665,1.161,1.370,1.730,1.896,5.333,141.431,0.488
95,74.400,1.120,0.607,0.680,1.227,1.411,1.721,1.879,2.614,4.943,0.893
100,77.800,1.066,0.580,0.653,1.161,1.361,1.572,1.723,2.183,4.727,0.938
105,74.400,1.098,0.579,0.660,1.183,1.350,1.675,1.791,2.043,2.512,0.911
110,72.600,1.125,0.591,0.667,1.187,1.369,1.597,1.791,2.365,4.998,0.889
115,77.800,1.097,0.573,0.665,1.193,1.355,1.643,1.754,2.169,2.408,0.911
120,73.800,1.077,0.596,0.658,1.173,1.311,1.545,1.729,2.097,5.462,0.928
125,86.200,1.055,0.581,0.647,1.146,1.342,1.582,1.763,2.122,4.637,0.948
130,75.200,1.075,0.582,0.651,1.161,1.364,1.618,1.733,2.199,4.811,0.930
135,69.800,2.078,0.574,0.649,1.169,1.340,1.612,1.753,4.954,147.266,0.481
140,75.800,1.089,0.580,0.658,1.188,1.374,1.606,1.746,2.521,2.795,0.918
145,73.000,1.113,0.593,0.658,1.209,1.428,1.661,1.837,2.077,4.586,0.898
150,81.000,1.047,0.573,0.646,1.088,1.335,1.622,1.769,2.153,4.783,0.955
155,81.200,1.054,0.586,0.650,1.139,1.336,1.636,1.780,2.149,4.396,0.949
160,80.200,1.092,0.588,0.659,1.169,1.336,1.666,1.833,2.463,5.297,0.916
165,58.000,3.024,0.586,0.665,1.183,1.388,1.751,1.961,134.646,140.619,0.331
170,77.800,1.048,0.559,0.646,1.147,1.338,1.570,1.730,2.104,4.004,0.954
175,82.400,1.065,0.584,0.651,1.165,1.325,1.565,1.772,2.373,4.973,0.939
180,84.000,1.086,0.580,0.652,1.178,1.351,1.653,1.799,2.135,4.943,0.920
185,80.400,1.034,0.593,0.646,1.136,1.299,1.559,1.774,2.114,2.373,0.967
190,85.600,1.027,0.573,0.640,0.735,1.338,1.586,1.726,2.095,2.423,0.974
195,76.400,2.037,0.569,0.638,0.728,1.306,1.606,1.800,80.484,137.152,0.491
200,77.800,1.070,0.594,0.655,1.186,1.346,1.592,1.780,2.031,2.169,0.935
205,72.800,2.178,0.584,0.665,1.272,1.569,1.815,1.978,3.904,210.811,0.459
210,62.800,2.072,0.583,0.651,1.248,1.637,1.941,2.227,3.342,140.038,0.483
215,74.800,1.495,0.597,0.655,1.168,1.442,1.703,1.896,2.911,144.592,0.669
220,78.800,1.062,0.580,0.654,1.161,1.354,1.594,1.770,2.087,2.422,0.941
225,81.800,1.071,0.582,0.656,1.147,1.353,1.616,1.788,2.122,5.064,0.934
230,87.200,1.115,0.587,0.657,1.180,1.400,1.650,1.832,2.423,5.033,0.897
235,78.000,1.090,0.557,0.657,1.172,1.400,1.674,1.783,2.231,2.532,0.918
240,57.400,1.217,0.566,0.647,1.210,1.483,1.738,1.978,3.347,21.140,0.822
245,75.200,1.072,0.574,0.651,1.164,1.345,1.630,1.847,2.097,5.476,0.932
250,82.800,1.052,0.566,0.643,1.150,1.331,1.594,1.759,2.145,4.146,0.951
255,84.600,1.025,0.563,0.646,1.088,1.283,1.569,1.758,2.373,4.136,0.976
260,84.600,1.067,0.584,0.648,1.163,1.362,1.621,1.765,2.071,2.860,0.938
265,81.000,1.095,0.583,0.663,1.187,1.358,1.614,1.819,2.300,2.850,0.913
270,78.400,1.758,0.578,0.654,1.173,1.322,1.568,1.717,2.644,136.864,0.569
275,79.200,1.788,0.584,0.642,1.117,1.303,1.568,1.708,4.444,117.512,0.559
280,68.200,1.457,0.582,0.645,1.129,1.285,1.540,1.661,2.373,142.310,0.687
285,86.200,1.050,0.591,0.649,1.156,1.310,1.523,1.693,1.944,4.415,0.953
290,86.600,1.065,0.578,0.656,1.153,1.330,1.625,1.777,2.251,4.171,0.939
295,79.000,1.053,0.590,0.654,1.165,1.330,1.527,1.723,2.119,2.334,0.949
300,16.600,0.915,0.582,0.627,0.669,1.241,1.401,1.564,1.830,1.830,1.093
