Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,254.200,2.313,0.929,1.665,2.092,2.661,3.366,4.076,6.585,12.344,0.432
5,264.000,2.172,0.919,1.592,1.938,2.443,3.210,3.873,5.891,11.788,0.460
10,89.600,14.922,0.948,1.662,1.956,2.583,3.368,4.174,915.169,1397.608,0.067
15,198.400,2.353,0.897,1.647,2.063,2.631,3.530,4.407,6.815,30.826,0.425
20,237.200,2.213,0.868,1.607,1.960,2.503,3.311,4.042,6.532,10.809,0.452
25,250.600,1.996,0.924,1.435,1.745,2.204,2.776,3.377,5.675,32.538,0.501
30,260.800,1.989,0.858,1.507,1.827,2.282,2.844,3.272,4.788,5.945,0.503
35,171.000,6.511,0.962,1.581,1.941,2.437,3.431,4.694,208.171,504.929,0.154
40,127.600,12.181,0.921,1.574,1.979,2.539,3.743,5.385,287.520,1297.849,0.082
45,261.000,2.133,0.879,1.573,1.925,2.396,3.177,3.643,5.661,11.460,0.469
50,251.400,2.120,0.895,1.548,1.909,2.385,3.131,3.772,5.823,11.789,0.472
55,183.600,5.636,0.936,1.531,1.870,2.353,3.154,4.008,128.278,859.737,0.177
60,275.600,2.058,0.898,1.521,1.838,2.367,3.060,3.686,5.227,9.745,0.486
65,116.400,24.004,0.893,1.610,2.024,2.777,3.938,5.443,1186.430,2414.169,0.042
70,263.600,1.949,0.870,1.439,1.764,2.199,2.841,3.360,5.072,9.798,0.513
75,274.000,1.943,0.905,1.446,1.772,2.236,2.834,3.239,4.783,8.401,0.515
80,238.400,3.750,0.866,1.442,1.720,2.157,2.933,3.669,6.579,697.860,0.267
85,291.800,1.814,0.846,1.382,1.667,2.019,2.564,2.988,4.302,14.280,0.551
90,263.200,2.093,0.976,1.557,1.894,2.345,3.118,3.666,5.103,9.515,0.478
95,95.800,21.859,1.003,1.615,2.027,2.567,3.410,4.812,1362.376,1511.607,0.046
100,246.200,2.991,0.990,1.673,2.087,2.614,3.589,4.480,7.492,225.289,0.334
105,261.200,2.158,0.900,1.550,1.912,2.438,3.277,3.943,6.046,9.565,0.463
110,272.600,2.158,0.889,1.595,1.918,2.449,3.188,3.791,5.986,12.145,0.463
115,254.800,1.998,0.919,1.487,1.788,2.279,3.007,3.559,4.611,9.557,0.501
120,153.400,8.631,0.894,1.555,1.973,2.589,3.458,4.352,7.803,1526.900,0.116
125,151.800,4.639,0.948,1.648,2.000,2.549,3.495,4.482,46.356,582.439,0.216
130,260.000,2.260,0.871,1.638,2.004,2.536,3.369,4.188,7.337,11.111,0.442
135,250.400,2.275,0.856,1.590,1.999,2.550,3.287,4.243,7.493,13.147,0.440
140,277.000,2.190,0.867,1.564,1.888,2.394,3.245,4.107,6.521,29.505,0.457
145,220.400,3.545,0.927,1.564,1.879,2.396,3.286,3.937,5.407,410.361,0.282
150,73.800,18.177,0.997,1.646,2.007,2.552,3.172,4.121,854.763,1182.465,0.055
155,261.200,2.326,0.973,1.638,2.032,2.628,3.519,4.514,6.938,10.081,0.430
160,258.600,2.148,0.923,1.539,1.920,2.419,3.228,3.945,6.156,10.463,0.465
165,257.600,2.280,0.887,1.595,2.002,2.541,3.528,4.382,6.888,12.482,0.439
170,161.600,7.591,0.869,1.445,1.762,2.259,3.083,4.117,217.748,436.056,0.132
