Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,22534.400,0.904,0.537,0.717,0.832,1.013,1.249,1.418,1.826,11.757,1.107
5,23103.800,0.887,0.535,0.696,0.812,0.993,1.229,1.405,1.810,5.290,1.128
10,8231.600,0.902,0.541,0.707,0.823,1.012,1.256,1.439,1.858,5.392,1.108
15,17988.800,0.881,0.530,0.693,0.803,0.977,1.217,1.402,1.840,4.688,1.135
20,22593.800,0.909,0.540,0.715,0.833,1.020,1.260,1.434,1.864,5.388,1.100
25,22964.800,0.927,0.533,0.695,0.832,1.059,1.328,1.521,2.117,8.093,1.078
30,24165.800,0.877,0.529,0.679,0.803,0.988,1.222,1.391,1.786,10.437,1.141
35,15060.400,0.874,0.539,0.680,0.795,0.978,1.213,1.393,1.803,4.980,1.145
40,11246.400,0.894,0.525,0.704,0.817,1.004,1.234,1.409,1.829,5.065,1.119
45,23546.000,0.889,0.523,0.698,0.817,1.004,1.230,1.397,1.804,4.760,1.125
50,23163.000,0.916,0.534,0.715,0.840,1.042,1.276,1.445,1.851,5.208,1.092
55,16813.200,0.893,0.534,0.701,0.821,1.009,1.239,1.406,1.782,4.762,1.120
60,24577.400,0.851,0.524,0.666,0.776,0.943,1.182,1.357,1.758,6.116,1.175
65,10390.000,0.898,0.534,0.711,0.824,1.007,1.239,1.404,1.811,5.391,1.114
70,24991.400,0.829,0.526,0.650,0.755,0.905,1.148,1.321,1.741,5.505,1.207
75,25228.600,0.824,0.525,0.647,0.747,0.897,1.141,1.316,1.746,5.328,1.214
80,21087.200,0.868,0.534,0.670,0.791,0.974,1.214,1.390,1.801,7.890,1.152
85,25928.400,0.826,0.523,0.640,0.751,0.908,1.152,1.328,1.742,5.307,1.211
90,23647.800,0.884,0.528,0.686,0.810,0.998,1.231,1.402,1.804,5.230,1.131
95,8915.200,0.893,0.527,0.700,0.817,1.008,1.243,1.408,1.826,4.697,1.120
100,21763.200,0.886,0.531,0.703,0.816,0.982,1.218,1.390,1.794,5.238,1.129
105,24475.000,0.845,0.525,0.660,0.771,0.929,1.168,1.350,1.785,4.833,1.184
110,24176.400,0.856,0.528,0.670,0.782,0.941,1.185,1.360,1.777,5.478,1.169
115,22545.400,0.830,0.525,0.646,0.750,0.909,1.154,1.331,1.755,22.479,1.204
120,14203.400,0.904,0.527,0.677,0.797,0.999,1.241,1.423,1.880,103.488,1.107
125,13684.600,0.888,0.527,0.687,0.795,0.951,1.186,1.361,1.776,828.541,1.126
130,22781.600,0.893,0.531,0.700,0.815,1.000,1.237,1.419,1.858,4.967,1.120
135,22558.200,0.909,0.531,0.718,0.834,1.022,1.250,1.418,1.849,4.878,1.100
140,23719.200,0.863,0.532,0.679,0.788,0.947,1.197,1.381,1.820,5.233,1.159
145,19781.200,0.972,0.526,0.724,0.880,1.130,1.406,1.597,2.125,6.629,1.029
150,6353.200,0.892,0.537,0.721,0.822,0.984,1.219,1.376,1.779,4.544,1.121
155,23229.200,0.886,0.530,0.706,0.817,0.985,1.218,1.383,1.774,10.479,1.128
160,23384.000,0.882,0.532,0.681,0.799,1.000,1.236,1.415,1.869,5.341,1.133
165,23075.200,0.885,0.524,0.685,0.803,1.003,1.240,1.418,1.873,6.197,1.130
170,14998.400,0.832,0.526,0.652,0.761,0.915,1.154,1.317,1.703,5.349,1.202
175,13995.400,0.868,0.528,0.683,0.796,0.969,1.199,1.370,1.781,5.055,1.152
180,25925.200,0.799,0.526,0.635,0.727,0.860,1.100,1.275,1.690,5.058,1.251
185,25728.000,0.813,0.528,0.639,0.738,0.882,1.127,1.300,1.734,5.244,1.230
190,25677.400,0.820,0.528,0.641,0.742,0.896,1.146,1.322,1.731,7.759,1.219
195,20420.400,0.836,0.527,0.641,0.757,0.929,1.174,1.352,1.777,5.199,1.196
200,23335.600,0.929,0.536,0.703,0.846,1.069,1.320,1.495,1.955,5.475,1.077
205,24019.000,0.905,0.523,0.690,0.829,1.041,1.271,1.435,1.833,5.532,1.105
210,19987.400,0.896,0.526,0.688,0.820,1.025,1.252,1.424,1.831,5.409,1.116
215,14474.800,0.858,0.524,0.666,0.781,0.957,1.202,1.380,1.781,4.775,1.165
220,24340.000,0.898,0.530,0.682,0.821,1.029,1.265,1.430,1.840,4.730,1.114
225,24804.000,0.877,0.523,0.665,0.800,1.001,1.237,1.409,1.824,5.289,1.140
230,23802.200,0.904,0.525,0.677,0.813,1.043,1.295,1.482,1.958,5.187,1.107
235,21610.800,0.976,0.533,0.726,0.868,1.141,1.430,1.636,2.168,5.219,1.024
240,21437.200,1.001,0.525,0.744,0.899,1.172,1.461,1.673,2.224,5.377,0.999
245,13491.200,0.982,0.521,0.762,0.909,1.131,1.374,1.546,1.991,4.693,1.018
250,8213.800,0.927,0.534,0.740,0.853,1.040,1.276,1.444,1.878,5.033,1.078
255,19855.200,1.059,0.537,0.835,0.992,1.210,1.452,1.632,2.080,5.282,0.945
260,22200.000,0.979,0.543,0.769,0.904,1.125,1.358,1.521,1.949,5.160,1.021
265,22213.800,0.963,0.533,0.753,0.886,1.106,1.346,1.516,1.955,5.646,1.038
270,20451.200,0.913,0.525,0.721,0.838,1.036,1.264,1.431,1.843,5.458,1.095
275,22984.400,0.918,0.535,0.724,0.845,1.039,1.269,1.439,1.854,5.842,1.089
280,3343.400,0.969,0.525,0.730,0.847,1.038,1.258,1.430,1.825,145.802,1.032
285,22446.000,0.895,0.535,0.713,0.824,0.999,1.232,1.400,1.794,4.991,1.117
290,25722.400,0.819,0.529,0.640,0.751,0.897,1.134,1.300,1.708,5.240,1.220
295,24884.400,0.852,0.529,0.658,0.778,0.953,1.189,1.354,1.765,5.477,1.174
300,4636.800,0.891,0.536,0.702,0.821,1.003,1.225,1.394,1.790,4.922,1.122
