Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1775.000,5.801,2.217,3.811,4.805,6.505,9.443,12.160,20.061,45.490,0.172
5,1781.200,5.718,2.128,3.731,4.673,6.315,9.207,12.011,21.106,54.176,0.175
10,632.400,42.799,2.184,3.815,4.784,6.530,9.916,14.377,1560.748,4280.413,0.023
15,1412.200,6.609,1.768,3.849,4.797,6.560,9.566,12.088,22.998,807.999,0.151
20,1755.200,5.828,2.184,3.827,4.736,6.385,9.358,12.086,22.285,55.503,0.172
25,1793.600,5.285,2.007,3.571,4.382,5.832,8.349,10.735,17.536,49.030,0.189
30,1880.800,5.092,2.040,3.515,4.289,5.643,7.868,10.094,16.351,41.725,0.196
35,1161.000,16.518,2.060,3.650,4.492,6.161,9.369,13.287,354.970,2409.209,0.061
40,869.200,19.925,1.965,3.700,4.614,6.386,10.180,15.175,385.089,2083.399,0.050
45,1839.200,5.339,2.108,3.614,4.468,5.866,8.457,10.750,18.245,56.383,0.187
50,1826.000,5.238,1.928,3.666,4.481,5.801,8.075,10.258,16.449,41.820,0.191
55,1312.200,11.458,2.177,3.632,4.429,5.743,8.087,10.608,211.188,1448.661,0.087
60,1910.800,5.128,2.076,3.521,4.358,5.751,7.925,10.197,16.049,40.404,0.195
65,818.800,22.433,1.983,3.925,4.866,6.550,9.724,13.447,296.464,2745.926,0.045
70,1962.600,5.121,1.973,3.389,4.216,5.618,8.076,10.462,17.667,73.634,0.195
75,1950.000,5.130,2.001,3.428,4.244,5.692,8.088,10.517,17.720,58.531,0.195
80,1634.600,7.276,2.110,3.435,4.231,5.685,8.085,10.672,22.254,704.108,0.137
85,2009.000,4.677,1.995,3.207,3.878,5.107,7.212,9.190,16.119,52.745,0.214
90,1840.400,5.337,1.983,3.669,4.498,5.954,8.217,10.743,17.260,53.336,0.187
95,708.200,29.947,2.126,3.699,4.540,6.305,9.317,13.298,1087.911,3121.520,0.033
100,1702.600,6.457,2.128,3.932,4.863,6.508,9.368,12.168,21.299,255.742,0.155
105,1876.200,5.358,2.063,3.564,4.456,6.033,8.632,10.977,18.121,46.607,0.187
110,1886.600,5.314,1.968,3.589,4.451,5.982,8.367,10.521,17.456,46.609,0.188
115,1735.000,7.436,2.005,3.388,4.206,5.669,8.479,11.757,140.192,476.238,0.134
120,1096.000,21.235,2.031,3.677,4.671,6.389,9.251,12.684,97.901,3867.742,0.047
125,1063.200,11.140,2.054,3.705,4.664,6.348,9.271,12.277,44.934,1377.199,0.090
130,1793.200,5.776,2.103,3.739,4.691,6.394,9.422,12.275,21.153,53.213,0.173
135,1747.000,5.850,2.061,3.855,4.825,6.573,9.468,11.979,19.556,67.918,0.171
140,1816.200,5.634,1.872,3.650,4.504,6.128,9.079,12.061,23.155,47.650,0.177
145,1534.200,12.291,2.066,3.829,4.732,6.280,8.899,11.425,29.531,4126.207,0.081
150,490.400,34.059,2.287,3.815,4.662,6.537,9.620,13.923,1399.007,3538.734,0.029
155,1818.800,5.541,2.049,3.807,4.676,6.221,8.656,11.088,17.561,42.137,0.180
160,1841.800,5.494,2.061,3.576,4.448,6.153,9.085,11.699,19.120,47.462,0.182
165,1822.600,5.643,2.051,3.651,4.581,6.337,9.250,12.012,19.068,50.030,0.177
170,1150.000,14.922,2.135,3.389,4.150,5.606,8.470,12.355,341.411,2076.511,0.067
175,1078.400,16.695,2.020,3.438,4.203,5.657,8.525,11.569,284.338,2197.089,0.060
180,2043.800,4.880,1.908,3.287,4.057,5.435,7.726,9.913,16.318,40.852,0.205
185,1986.000,4.925,1.961,3.308,4.029,5.367,7.822,9.916,17.623,70.083,0.203
190,2017.400,4.833,1.983,3.246,3.980,5.308,7.569,9.867,17.183,69.676,0.207
195,1585.200,8.505,1.901,3.057,3.752,4.929,6.997,9.712,143.097,1139.067,0.118
200,1811.200,5.050,1.900,3.417,4.264,5.616,7.879,10.036,16.634,45.366,0.198
205,1857.000,4.889,1.906,3.364,4.128,5.333,7.293,9.191,16.817,61.817,0.205
210,1583.600,10.311,1.912,3.381,4.121,5.371,7.579,9.973,59.999,2318.978,0.097
215,1124.600,12.561,2.033,3.241,3.998,5.341,7.576,9.998,212.357,1778.040,0.080
220,1882.400,4.775,1.972,3.303,4.039,5.276,7.351,9.305,16.022,45.246,0.209
225,1925.400,4.709,1.958,3.279,4.047,5.221,7.207,9.097,14.605,38.246,0.212
230,1862.200,4.993,2.039,3.372,4.230,5.580,7.811,9.936,16.484,53.839,0.200
235,1701.400,5.718,2.058,3.751,4.803,6.581,9.254,11.572,18.387,48.419,0.175
240,1646.000,5.682,2.005,3.699,4.751,6.488,9.133,11.273,18.448,54.402,0.176
245,1049.600,18.449,1.967,3.832,4.836,6.580,9.689,13.750,431.682,2381.740,0.054
250,656.000,30.018,1.989,3.808,4.874,6.861,12.216,56.907,721.753,2477.644,0.033
255,1531.600,6.397,2.135,4.327,5.453,7.323,10.070,12.492,20.196,89.530,0.156
260,1717.000,5.296,1.989,3.797,4.581,5.859,7.978,9.998,16.185,53.901,0.189
265,1739.400,5.409,1.997,3.686,4.519,6.023,8.515,11.010,17.151,52.351,0.185
270,1611.000,7.494,1.958,3.527,4.299,5.637,8.149,10.689,24.281,673.159,0.133
275,1786.000,5.429,1.950,3.718,4.588,6.056,8.511,10.698,17.506,54.289,0.184
280,251.800,103.801,2.327,3.874,4.923,7.203,28.816,836.902,2260.233,3330.788,0.010
285,1725.400,5.723,2.079,3.818,4.680,6.278,9.016,11.853,20.300,72.216,0.175
290,2005.800,4.846,1.960,3.243,3.999,5.289,7.613,9.861,17.146,50.174,0.206
295,1945.400,4.938,2.038,3.377,4.114,5.432,7.659,9.836,16.724,71.237,0.202
300,361.200,5.532,2.219,3.625,4.466,6.043,8.821,11.772,20.369,50.826,0.181
