Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,248.000,1.104,0.691,0.880,1.027,1.236,1.513,1.708,2.133,3.632,0.906
5,262.600,1.071,0.695,0.848,1.001,1.207,1.477,1.638,2.080,4.020,0.933
10,96.200,1.122,0.697,0.866,1.002,1.265,1.554,1.725,3.312,3.912,0.891
15,206.600,1.073,0.685,0.844,0.981,1.190,1.481,1.672,2.196,4.212,0.932
20,240.000,1.139,0.695,0.886,1.057,1.280,1.557,1.775,2.314,4.325,0.878
25,254.600,1.138,0.687,0.849,1.020,1.319,1.631,1.861,2.506,4.415,0.879
30,282.800,1.090,0.677,0.831,1.002,1.240,1.518,1.700,2.273,4.171,0.918
35,165.800,1.066,0.676,0.831,0.964,1.167,1.509,1.755,2.276,4.360,0.938
40,125.000,1.093,0.696,0.870,1.008,1.221,1.524,1.660,2.093,4.303,0.915
45,260.600,1.112,0.670,0.869,1.032,1.259,1.559,1.722,2.083,4.729,0.900
50,262.200,1.123,0.673,0.892,1.042,1.271,1.546,1.703,2.226,4.389,0.891
55,189.200,1.113,0.692,0.864,1.027,1.266,1.534,1.667,2.326,4.083,0.899
60,257.400,1.051,0.666,0.818,0.958,1.166,1.447,1.687,2.254,5.206,0.952
65,107.600,1.128,0.708,0.884,1.056,1.274,1.538,1.795,2.166,3.735,0.886
70,285.400,1.026,0.679,0.799,0.936,1.136,1.440,1.671,2.337,3.623,0.974
75,267.800,1.015,0.679,0.794,0.923,1.117,1.375,1.618,2.210,4.016,0.985
80,238.400,1.091,0.665,0.841,1.000,1.243,1.542,1.753,2.203,3.947,0.916
85,282.800,1.006,0.675,0.784,0.930,1.118,1.399,1.620,2.014,3.325,0.994
90,256.000,1.107,0.684,0.857,1.012,1.244,1.562,1.776,2.308,4.531,0.903
95,98.600,1.081,0.692,0.859,1.004,1.229,1.433,1.635,2.133,3.743,0.925
100,238.400,1.084,0.687,0.856,1.003,1.220,1.468,1.673,2.281,4.141,0.922
105,266.200,1.037,0.690,0.812,0.954,1.138,1.434,1.656,2.114,4.412,0.964
110,257.000,1.041,0.682,0.820,0.961,1.153,1.433,1.629,2.169,4.219,0.961
115,250.800,1.031,0.682,0.799,0.923,1.114,1.407,1.617,2.138,22.973,0.970
120,148.800,1.087,0.668,0.843,1.000,1.232,1.521,1.703,2.078,3.917,0.920
125,154.400,1.078,0.671,0.854,0.996,1.207,1.504,1.707,2.235,4.302,0.928
130,261.400,1.099,0.680,0.860,1.007,1.229,1.535,1.751,2.175,4.123,0.910
135,255.000,1.108,0.691,0.885,1.032,1.260,1.511,1.677,2.069,3.974,0.903
140,260.000,1.063,0.691,0.835,0.977,1.178,1.485,1.700,2.162,3.866,0.941
145,221.600,1.236,0.686,0.902,1.114,1.447,1.825,2.091,2.810,4.476,0.809
150,66.600,1.098,0.684,0.890,1.014,1.229,1.488,1.728,2.249,3.452,0.911
155,263.400,1.082,0.683,0.868,1.010,1.212,1.482,1.667,2.000,4.669,0.925
160,242.400,1.071,0.685,0.821,0.979,1.227,1.500,1.730,2.043,4.169,0.934
165,251.400,1.086,0.691,0.851,0.997,1.230,1.530,1.740,2.147,4.229,0.921
170,157.800,1.047,0.678,0.801,0.951,1.150,1.464,1.652,2.415,4.187,0.955
175,153.600,1.060,0.676,0.863,0.982,1.159,1.439,1.594,2.285,4.020,0.943
180,292.200,0.981,0.672,0.778,0.903,1.068,1.357,1.569,1.967,3.285,1.019
185,288.200,0.989,0.669,0.783,0.901,1.074,1.370,1.572,2.073,3.775,1.011
190,278.400,1.002,0.678,0.789,0.923,1.101,1.383,1.610,1.906,3.702,0.998
195,225.400,1.012,0.687,0.782,0.922,1.135,1.400,1.579,2.059,4.687,0.988
200,257.000,1.156,0.686,0.874,1.062,1.318,1.625,1.884,2.502,3.956,0.865
205,275.000,1.101,0.673,0.851,1.026,1.264,1.527,1.717,2.243,3.733,0.908
210,221.600,1.099,0.672,0.851,1.025,1.240,1.549,1.687,2.197,4.005,0.910
215,167.600,1.058,0.674,0.817,0.972,1.178,1.447,1.676,2.183,3.792,0.946
220,271.600,1.110,0.687,0.845,1.029,1.253,1.553,1.762,2.243,4.226,0.901
225,284.400,1.079,0.684,0.819,0.997,1.235,1.501,1.675,2.181,4.317,0.927
230,277.400,1.109,0.678,0.822,1.000,1.266,1.568,1.807,2.479,4.463,0.902
235,233.600,1.186,0.680,0.892,1.070,1.373,1.734,1.967,2.541,4.141,0.843
240,252.600,1.213,0.696,0.908,1.096,1.430,1.736,1.944,2.711,4.928,0.824
245,148.600,1.204,0.701,0.957,1.129,1.387,1.670,1.896,2.205,3.837,0.831
250,92.800,1.153,0.689,0.920,1.059,1.294,1.568,1.807,2.398,4.154,0.868
255,223.600,1.305,0.703,1.037,1.237,1.483,1.786,1.983,2.695,4.858,0.766
260,247.200,1.217,0.689,0.961,1.140,1.386,1.672,1.875,2.547,4.113,0.822
265,248.400,1.204,0.688,0.949,1.128,1.385,1.660,1.860,2.377,4.271,0.831
270,228.600,1.141,0.678,0.899,1.051,1.297,1.557,1.806,2.268,3.494,0.877
275,233.800,1.125,0.699,0.891,1.043,1.274,1.536,1.744,2.281,3.987,0.889
280,36.200,1.134,0.685,0.937,1.055,1.226,1.616,1.785,2.056,2.308,0.882
285,233.400,1.100,0.690,0.876,1.018,1.249,1.518,1.680,2.053,3.880,0.909
290,284.800,1.002,0.667,0.781,0.929,1.120,1.398,1.578,1.988,3.696,0.998
295,288.400,1.050,0.677,0.796,0.957,1.180,1.488,1.657,2.190,5.144,0.952
300,52.600,1.108,0.701,0.841,1.011,1.252,1.506,1.722,2.861,3.790,0.903
