Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2565.000,2.754,1.359,1.873,2.286,3.099,4.399,5.397,8.538,27.151,0.363
5,2472.800,3.236,1.366,1.780,2.073,2.755,3.946,4.939,8.205,614.890,0.309
10,1068.800,10.924,1.378,2.027,2.477,3.311,4.535,5.871,382.008,1025.752,0.092
15,2539.200,2.825,1.384,1.879,2.378,3.213,4.491,5.500,8.383,31.895,0.354
20,1990.000,3.576,1.336,2.201,3.101,4.278,5.887,7.168,11.087,26.078,0.280
25,2203.200,3.365,1.347,1.948,2.590,3.574,4.884,6.062,10.623,90.880,0.297
30,1801.600,4.504,1.342,1.875,2.378,3.226,4.439,5.556,9.589,659.733,0.222
35,1399.000,9.057,1.378,2.104,2.751,3.755,5.272,6.690,34.758,700.268,0.110
40,2249.200,3.218,1.365,2.087,2.803,3.841,5.128,6.216,9.086,27.642,0.311
45,2395.400,2.909,1.351,1.935,2.558,3.390,4.589,5.546,8.026,23.304,0.344
50,2125.600,4.516,1.348,1.862,2.333,3.251,4.478,5.571,9.009,662.985,0.221
55,1072.200,12.424,1.370,2.068,2.626,3.604,5.410,8.479,477.494,768.566,0.080
60,2555.600,2.747,1.368,1.893,2.308,3.099,4.314,5.333,8.029,22.119,0.364
65,2606.400,2.709,1.363,1.807,2.232,3.071,4.302,5.348,8.306,24.335,0.369
70,2654.800,2.615,1.355,1.809,2.154,2.913,4.083,5.066,7.947,32.148,0.382
75,2658.800,2.652,1.367,1.849,2.231,2.927,4.085,5.088,7.905,29.537,0.377
80,1121.200,12.256,1.352,2.052,2.651,3.741,5.403,7.273,478.151,529.252,0.082
85,2321.400,3.016,1.336,1.887,2.488,3.503,4.966,6.165,9.442,40.500,0.332
90,2641.000,2.598,1.343,1.802,2.140,2.928,4.098,5.065,7.425,17.353,0.385
95,2311.200,3.436,1.351,1.856,2.261,2.994,4.179,5.209,9.889,236.659,0.291
100,2520.600,2.790,1.345,1.871,2.285,3.221,4.482,5.534,8.505,21.342,0.358
105,1110.600,11.867,1.370,1.921,2.355,3.232,4.690,6.549,474.425,952.301,0.084
110,2389.400,3.139,1.348,1.879,2.449,3.378,4.727,5.945,10.907,122.887,0.319
115,2457.800,2.983,1.328,1.906,2.437,3.502,4.894,6.043,9.288,24.750,0.335
120,2608.800,2.750,1.355,1.888,2.214,3.016,4.392,5.567,8.748,37.139,0.364
125,1322.400,9.952,1.391,2.013,2.583,3.494,4.962,6.434,436.151,891.044,0.100
130,1915.400,4.578,1.347,1.913,2.353,3.163,4.561,5.809,10.071,649.324,0.218
135,2566.800,2.838,1.339,1.847,2.247,3.268,4.603,5.780,9.171,29.000,0.352
140,2352.400,3.062,1.351,1.917,2.517,3.532,4.935,6.150,9.988,57.543,0.327
145,1818.400,5.863,1.368,2.127,2.863,3.955,5.476,6.710,14.779,608.213,0.171
150,1121.200,6.522,1.377,2.008,2.682,3.580,4.795,6.230,16.054,894.936,0.153
155,2697.600,2.601,1.359,1.855,2.184,2.867,4.006,4.957,7.437,18.976,0.384
160,2279.600,3.034,1.384,1.976,2.620,3.554,4.818,5.801,8.762,23.780,0.330
165,2349.400,3.083,1.358,2.058,2.699,3.622,4.827,5.838,8.803,27.461,0.324
170,1673.800,6.114,1.370,2.123,2.756,3.728,5.152,6.825,97.172,610.437,0.164
175,1771.800,5.157,1.388,1.883,2.238,3.008,4.288,5.440,11.391,834.722,0.194
180,2662.400,2.679,1.356,1.869,2.203,2.971,4.234,5.252,8.171,25.545,0.373
185,2595.600,2.779,1.361,1.912,2.331,3.109,4.387,5.418,8.069,20.831,0.360
190,2448.000,2.937,1.354,1.982,2.461,3.341,4.598,5.687,9.121,28.750,0.341
195,2010.600,5.257,1.364,1.873,2.320,3.156,4.504,5.772,14.760,759.554,0.190
200,1462.000,5.455,1.389,2.092,2.767,3.863,5.553,7.434,22.008,573.630,0.183
205,1858.200,3.807,1.412,2.549,3.360,4.460,5.935,7.199,11.748,30.908,0.263
210,2535.600,2.720,1.326,1.822,2.276,3.122,4.336,5.297,7.912,16.120,0.368
215,2482.600,2.839,1.358,1.887,2.426,3.281,4.514,5.532,8.094,20.127,0.352
220,2554.200,2.883,1.365,1.816,2.189,2.923,4.203,5.189,8.780,116.524,0.347
225,1396.000,8.457,1.330,1.935,2.327,3.124,4.796,6.605,121.790,719.499,0.118
230,2466.200,2.956,1.337,1.961,2.506,3.377,4.715,5.718,8.689,28.550,0.338
235,2412.000,2.971,1.363,1.927,2.479,3.424,4.723,5.841,9.623,38.422,0.337
240,2373.000,3.015,1.368,1.963,2.565,3.488,4.794,5.875,9.104,24.565,0.332
245,2141.000,3.783,1.346,1.990,2.569,3.461,4.728,5.907,11.297,227.569,0.264
250,1226.200,8.644,1.380,2.094,2.740,3.669,5.171,7.061,233.713,654.753,0.116
255,2516.600,2.953,1.354,1.976,2.417,3.329,4.719,5.981,9.260,30.078,0.339
260,2023.000,3.496,1.367,2.198,2.927,3.903,5.160,6.491,12.301,77.794,0.286
265,2284.200,3.018,1.361,1.962,2.630,3.552,4.806,5.777,8.634,23.530,0.331
270,2384.200,2.955,1.385,1.921,2.492,3.394,4.700,5.771,9.177,35.530,0.338
275,1374.800,8.384,1.346,2.051,2.690,3.582,4.962,6.277,245.971,641.512,0.119
