Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,36756.400,0.867,0.409,0.615,0.651,0.758,1.321,2.003,3.913,27.151,1.153
5,35495.800,0.975,0.402,0.599,0.631,0.698,1.213,1.876,3.629,614.890,1.026
10,15158.000,1.932,0.411,0.627,0.672,0.860,1.366,2.171,4.186,1025.752,0.517
15,36168.200,0.883,0.406,0.611,0.656,0.797,1.359,2.050,4.077,31.895,1.132
20,28642.200,1.115,0.411,0.649,0.827,1.200,1.772,2.603,5.281,26.078,0.896
25,31713.000,1.007,0.407,0.623,0.690,1.000,1.535,2.193,4.414,90.880,0.993
30,26043.800,1.241,0.408,0.614,0.659,0.880,1.399,2.040,4.099,659.733,0.806
35,20456.200,1.545,0.408,0.637,0.714,0.995,1.503,2.328,4.667,700.268,0.647
40,32044.800,0.997,0.406,0.632,0.719,1.024,1.543,2.340,4.676,27.642,1.003
45,34577.800,0.924,0.407,0.614,0.665,0.922,1.457,2.119,4.148,23.304,1.082
50,30425.800,1.051,0.409,0.612,0.651,0.833,1.355,2.012,4.019,662.985,0.952
55,15008.800,2.130,0.415,0.632,0.746,0.983,1.490,2.331,4.964,768.566,0.469
60,36552.800,0.874,0.408,0.612,0.649,0.797,1.334,2.029,3.916,22.119,1.144
65,36593.600,0.873,0.405,0.605,0.643,0.816,1.362,1.958,3.955,24.335,1.145
70,37967.400,0.842,0.408,0.603,0.636,0.735,1.282,1.923,3.747,32.148,1.188
75,38042.200,0.840,0.410,0.604,0.638,0.729,1.229,1.974,3.764,29.537,1.191
80,16125.800,1.983,0.403,0.629,0.723,1.005,1.573,2.309,4.857,529.252,0.504
85,33056.400,0.967,0.406,0.617,0.684,1.009,1.555,2.143,4.433,40.500,1.035
90,38102.400,0.839,0.401,0.602,0.636,0.735,1.274,1.913,3.731,17.353,1.193
95,33063.800,0.967,0.406,0.607,0.645,0.777,1.312,2.014,3.902,236.659,1.035
100,36372.200,0.879,0.402,0.612,0.652,0.799,1.347,2.001,4.013,21.342,1.138
105,15763.600,2.034,0.406,0.615,0.660,0.839,1.359,2.106,4.364,952.301,0.492
110,34486.200,0.924,0.409,0.611,0.653,0.859,1.355,2.052,4.247,122.887,1.082
115,35156.400,0.909,0.409,0.616,0.666,0.842,1.377,2.084,4.389,24.750,1.100
120,37431.600,0.854,0.409,0.616,0.647,0.718,1.247,2.003,3.918,37.139,1.172
125,18792.800,1.743,0.414,0.621,0.673,0.882,1.398,2.227,4.488,891.044,0.574
130,27544.200,1.131,0.404,0.614,0.656,0.762,1.254,2.047,4.032,649.324,0.884
135,36595.000,0.873,0.412,0.605,0.642,0.777,1.287,1.988,4.129,29.000,1.145
140,34258.800,0.933,0.405,0.618,0.670,0.878,1.497,2.120,4.396,57.543,1.072
145,25867.200,1.351,0.406,0.640,0.750,1.069,1.614,2.410,4.969,608.213,0.740
150,16107.200,1.799,0.408,0.626,0.719,1.002,1.501,2.273,4.580,894.936,0.556
155,38105.400,0.839,0.410,0.608,0.641,0.718,1.247,1.963,3.743,18.976,1.192
160,32886.000,0.971,0.408,0.623,0.691,1.029,1.520,2.166,4.332,23.780,1.030
165,33343.200,0.958,0.400,0.625,0.682,0.976,1.491,2.284,4.433,27.461,1.044
170,23695.800,1.349,0.407,0.633,0.741,1.053,1.547,2.360,4.779,610.437,0.741
175,24807.600,1.289,0.408,0.613,0.649,0.761,1.300,2.020,3.911,834.722,0.776
180,37652.800,0.848,0.409,0.611,0.644,0.726,1.261,1.996,3.840,25.545,1.179
185,37109.400,0.861,0.409,0.615,0.648,0.737,1.284,2.049,3.973,20.831,1.161
190,34858.600,0.917,0.407,0.621,0.666,0.883,1.418,2.158,4.127,28.750,1.091
195,28720.000,1.178,0.403,0.606,0.644,0.814,1.348,2.022,4.097,759.554,0.849
200,21217.600,1.419,0.408,0.638,0.726,1.049,1.601,2.371,5.094,573.630,0.705
205,26498.400,1.206,0.402,0.721,0.978,1.289,1.771,2.861,5.357,30.908,0.829
210,36612.000,0.873,0.409,0.607,0.645,0.818,1.339,1.952,3.906,16.120,1.146
215,35599.000,0.898,0.406,0.607,0.653,0.882,1.393,2.051,4.131,20.127,1.114
220,36223.400,0.883,0.406,0.599,0.633,0.735,1.247,1.947,3.843,116.524,1.133
225,20205.000,1.582,0.408,0.611,0.651,0.786,1.305,2.065,4.463,719.499,0.632
230,35048.600,0.912,0.401,0.616,0.660,0.869,1.416,2.135,4.261,28.550,1.097
235,34114.800,0.937,0.401,0.614,0.662,0.963,1.460,2.104,4.281,38.422,1.068
240,33692.000,0.948,0.408,0.618,0.668,0.983,1.470,2.152,4.328,24.565,1.054
245,30316.800,1.054,0.405,0.619,0.681,0.998,1.487,2.194,4.356,227.569,0.949
250,17612.200,1.815,0.413,0.628,0.733,1.022,1.524,2.346,4.749,654.753,0.551
255,35961.600,0.888,0.406,0.614,0.651,0.784,1.347,2.119,4.210,30.078,1.126
260,29003.400,1.102,0.409,0.640,0.844,1.176,1.661,2.514,4.634,77.794,0.907
265,32926.400,0.970,0.406,0.618,0.695,1.031,1.510,2.176,4.357,23.530,1.030
270,34165.800,0.935,0.409,0.617,0.667,0.965,1.445,2.102,4.247,35.530,1.069
275,19851.400,1.610,0.411,0.625,0.724,1.023,1.483,2.274,4.507,641.512,0.621
280,29706.400,1.076,0.403,0.609,0.657,0.900,1.422,2.079,4.160,416.759,0.929
285,34410.600,0.928,0.398,0.608,0.657,0.965,1.456,2.045,4.162,28.496,1.077
290,33998.400,0.940,0.408,0.610,0.663,0.984,1.472,2.118,4.214,29.851,1.064
295,33468.800,0.955,0.401,0.621,0.678,0.976,1.480,2.211,4.422,25.523,1.047
300,6614.400,0.964,0.415,0.617,0.666,0.909,1.415,2.148,4.548,56.407,1.037
