Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,361.600,0.593,0.417,0.493,0.529,0.596,0.776,0.925,1.478,3.416,1.687
5,359.000,2.065,0.409,0.487,0.519,0.577,0.714,0.898,1.419,609.351,0.484
10,155.200,8.136,0.422,0.505,0.546,0.641,0.827,0.991,427.741,1017.759,0.123
15,349.200,0.607,0.414,0.502,0.542,0.619,0.808,0.956,1.413,3.810,1.646
20,278.600,0.703,0.426,0.522,0.584,0.788,1.035,1.219,2.003,4.160,1.421
25,305.200,0.762,0.416,0.502,0.552,0.653,0.882,1.039,1.722,70.409,1.312
30,267.200,1.459,0.414,0.493,0.537,0.611,0.853,1.028,1.708,651.671,0.685
35,202.800,3.260,0.423,0.509,0.554,0.681,0.920,1.083,1.581,686.454,0.307
40,328.400,0.629,0.432,0.503,0.552,0.659,0.890,1.047,1.451,3.808,1.590
45,346.400,0.620,0.423,0.498,0.543,0.643,0.872,1.011,1.453,3.756,1.612
50,294.400,1.016,0.423,0.496,0.533,0.590,0.744,0.889,1.447,162.120,0.984
55,155.800,5.438,0.428,0.513,0.564,0.669,0.908,1.059,207.894,477.371,0.184
60,362.800,0.603,0.421,0.495,0.536,0.600,0.817,0.978,1.447,3.511,1.657
65,376.200,0.589,0.423,0.492,0.529,0.594,0.793,0.915,1.211,4.238,1.698
70,384.800,0.570,0.416,0.490,0.520,0.578,0.728,0.880,1.250,4.002,1.755
75,397.600,0.574,0.420,0.493,0.527,0.588,0.722,0.834,1.219,3.668,1.743
80,154.800,8.429,0.403,0.512,0.567,0.716,0.953,1.156,434.634,516.699,0.119
85,328.200,0.639,0.430,0.504,0.556,0.665,0.903,1.061,1.625,3.863,1.566
90,386.000,0.574,0.401,0.489,0.522,0.582,0.746,0.888,1.289,4.438,1.742
95,334.200,0.803,0.413,0.492,0.527,0.588,0.776,0.920,1.385,130.191,1.246
100,364.400,0.591,0.422,0.496,0.537,0.598,0.783,0.918,1.291,3.398,1.692
105,159.400,5.303,0.441,0.502,0.539,0.598,0.776,0.912,1.757,815.876,0.189
110,362.000,0.612,0.415,0.500,0.536,0.594,0.773,0.898,1.271,38.017,1.634
115,345.200,0.594,0.415,0.501,0.535,0.591,0.758,0.927,1.426,5.343,1.683
120,363.800,0.571,0.425,0.496,0.528,0.579,0.677,0.837,1.152,3.905,1.751
125,190.600,7.272,0.427,0.501,0.541,0.606,0.820,1.032,3.624,884.876,0.138
130,270.000,0.598,0.404,0.499,0.530,0.586,0.712,0.862,1.324,22.077,1.673
135,371.400,0.584,0.418,0.500,0.535,0.592,0.731,0.847,1.257,3.944,1.712
140,346.400,0.608,0.420,0.500,0.537,0.612,0.807,0.979,1.618,3.510,1.645
145,250.400,1.241,0.432,0.511,0.566,0.710,0.957,1.130,1.666,587.920,0.806
150,159.400,3.623,0.419,0.502,0.552,0.685,0.888,1.048,1.510,886.670,0.276
