Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,264.400,1.125,0.814,0.917,0.984,1.185,1.579,1.856,2.447,5.494,0.889
5,248.800,1.155,0.822,0.906,0.959,1.211,1.736,2.047,2.751,5.581,0.866
10,256.800,1.075,0.814,0.905,0.951,1.105,1.406,1.672,2.496,5.623,0.931
15,205.800,1.097,0.813,0.925,0.984,1.139,1.477,1.753,2.383,3.673,0.912
20,214.400,1.119,0.832,0.924,1.008,1.175,1.471,1.770,2.447,5.037,0.893
25,160.200,1.107,0.823,0.928,1.000,1.169,1.460,1.739,2.291,3.704,0.903
30,261.600,1.098,0.807,0.917,0.984,1.156,1.447,1.737,2.262,3.924,0.911
35,263.400,1.099,0.817,0.912,0.977,1.148,1.482,1.759,2.398,4.634,0.910
40,253.800,1.083,0.815,0.910,0.968,1.137,1.390,1.680,2.333,4.887,0.924
45,164.600,1.095,0.828,0.911,0.976,1.159,1.471,1.708,2.299,3.817,0.913
50,127.400,1.063,0.836,0.900,0.944,1.078,1.375,1.627,2.154,5.091,0.941
55,266.400,1.092,0.821,0.908,0.961,1.119,1.491,1.771,2.375,4.779,0.915
60,268.000,1.085,0.826,0.913,0.973,1.115,1.434,1.790,2.432,3.887,0.922
65,247.200,1.058,0.825,0.908,0.956,1.085,1.297,1.623,2.331,5.081,0.945
70,260.600,1.064,0.825,0.908,0.956,1.107,1.357,1.591,2.383,4.112,0.940
75,52.000,1.128,0.846,0.940,1.040,1.222,1.446,1.743,2.151,2.724,0.887
80,243.600,1.107,0.830,0.914,0.981,1.145,1.489,1.734,2.682,5.413,0.903
85,257.400,1.040,0.825,0.902,0.946,1.053,1.310,1.602,2.264,3.532,0.962
90,288.000,1.014,0.826,0.898,0.933,1.016,1.216,1.441,2.103,4.449,0.987
95,272.200,1.040,0.818,0.901,0.942,1.044,1.320,1.632,2.111,4.387,0.962
100,188.400,1.051,0.834,0.904,0.943,1.058,1.347,1.654,2.254,4.386,0.951
105,164.000,1.062,0.820,0.903,0.950,1.093,1.365,1.653,2.242,4.429,0.942
110,256.000,1.097,0.824,0.903,0.961,1.147,1.503,1.721,2.482,4.345,0.912
115,247.000,1.142,0.824,0.915,0.979,1.224,1.614,2.018,2.597,3.788,0.876
120,251.000,1.198,0.827,0.933,1.044,1.289,1.705,1.993,2.842,4.591,0.835
125,149.800,1.166,0.828,0.923,1.042,1.272,1.646,1.949,2.568,3.284,0.858
130,268.200,1.129,0.822,0.911,0.975,1.199,1.582,1.852,2.462,4.071,0.885
135,99.600,1.155,0.825,0.916,1.017,1.236,1.615,1.930,2.380,3.928,0.866
140,231.800,1.162,0.823,0.920,1.021,1.269,1.662,1.930,2.494,4.647,0.860
145,261.400,1.112,0.821,0.903,0.973,1.188,1.562,1.825,2.393,5.269,0.899
150,265.200,1.184,0.814,0.919,1.021,1.308,1.689,1.987,2.693,4.975,0.845
155,213.000,1.212,0.820,0.910,1.014,1.299,1.775,2.148,2.951,15.252,0.825
160,252.600,1.194,0.835,0.913,1.027,1.346,1.730,1.982,2.566,4.261,0.837
165,256.400,1.179,0.827,0.903,0.996,1.325,1.734,2.012,2.503,4.708,0.848
170,104.400,1.169,0.823,0.906,1.033,1.279,1.704,1.996,2.532,4.460,0.855
175,253.600,1.135,0.828,0.902,0.978,1.239,1.620,1.847,2.256,4.772,0.881
180,180.800,1.128,0.826,0.908,0.973,1.213,1.622,1.861,2.398,3.097,0.887
185,223.600,1.102,0.835,0.908,0.973,1.157,1.479,1.748,2.426,5.105,0.907
190,238.400,1.173,0.835,0.931,1.053,1.267,1.662,1.887,2.458,4.549,0.853
195,207.000,1.184,0.842,0.941,1.061,1.268,1.656,1.938,2.628,4.969,0.845
200,260.000,1.124,0.834,0.907,0.967,1.187,1.570,1.813,2.514,5.797,0.890
205,250.400,1.100,0.806,0.897,0.951,1.158,1.518,1.843,2.384,5.529,0.909
210,97.000,1.069,0.815,0.893,0.940,1.106,1.442,1.758,2.367,4.294,0.935
215,255.600,1.134,0.817,0.902,0.979,1.190,1.594,1.930,2.675,4.643,0.882
220,277.200,1.075,0.819,0.890,0.938,1.094,1.455,1.731,2.521,6.920,0.931
