Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16388.600,1.949,0.848,1.217,1.430,1.956,2.669,3.719,10.099,150.174,0.513
5,17085.400,1.869,0.831,1.163,1.352,1.873,2.569,3.514,10.437,140.466,0.535
10,16605.600,1.925,0.834,1.205,1.412,1.932,2.639,3.681,11.044,115.649,0.519
15,16584.400,1.929,0.860,1.195,1.391,1.910,2.623,3.653,10.867,131.749,0.519
20,16838.400,1.898,0.836,1.166,1.355,1.868,2.563,3.586,10.806,177.136,0.527
25,15790.000,2.024,0.855,1.254,1.471,1.987,2.701,3.839,11.692,185.139,0.494
30,16073.600,1.989,0.842,1.239,1.464,1.988,2.713,3.833,10.624,186.387,0.503
35,15963.200,2.002,0.846,1.234,1.440,1.951,2.657,3.738,11.952,151.407,0.500
40,19616.400,1.629,0.829,1.052,1.116,1.347,2.136,2.791,10.194,441.171,0.614
45,13839.400,2.311,0.821,1.037,1.077,1.217,1.898,2.580,11.365,675.077,0.433
50,20802.000,1.538,0.825,1.032,1.072,1.212,1.917,2.558,10.296,204.028,0.650
55,18901.600,1.690,0.831,1.057,1.184,1.488,2.244,2.898,10.324,179.856,0.592
60,20514.800,1.558,0.828,1.034,1.097,1.330,2.127,2.688,9.393,130.374,0.642
65,18495.200,1.730,0.833,1.066,1.193,1.480,2.272,2.978,10.891,410.377,0.578
70,19289.400,1.657,0.821,1.061,1.149,1.425,2.202,2.943,10.720,169.346,0.603
75,18957.400,1.686,0.825,1.057,1.168,1.439,2.205,2.898,10.770,247.281,0.593
80,13459.200,2.376,0.832,1.098,1.259,1.619,2.387,3.245,14.700,702.285,0.421
85,17524.600,1.824,0.835,1.113,1.282,1.727,2.469,3.417,11.248,195.909,0.548
90,17024.800,1.879,0.825,1.104,1.251,1.610,2.395,3.364,12.517,159.760,0.532
95,17412.600,1.837,0.819,1.101,1.253,1.624,2.392,3.225,13.119,265.907,0.544
100,17223.600,1.856,0.838,1.086,1.236,1.580,2.364,3.163,13.569,182.652,0.539
105,16425.600,1.947,0.838,1.182,1.378,1.889,2.598,3.545,12.412,193.448,0.514
