Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14746.000,1.557,0.963,1.206,1.389,1.829,2.215,2.540,3.200,7.418,0.642
5,15398.600,1.487,0.959,1.151,1.316,1.710,2.130,2.463,3.168,7.385,0.672
10,14913.800,1.539,0.953,1.194,1.372,1.804,2.184,2.518,3.206,6.077,0.650
15,14920.600,1.522,0.953,1.185,1.353,1.772,2.159,2.492,3.161,7.332,0.657
20,15146.600,1.486,0.953,1.155,1.321,1.709,2.123,2.443,3.133,6.361,0.673
25,14219.800,1.597,0.951,1.244,1.429,1.870,2.247,2.575,3.281,7.504,0.626
30,14462.200,1.587,0.967,1.227,1.421,1.865,2.251,2.585,3.281,6.264,0.630
35,14369.400,1.566,0.964,1.224,1.400,1.829,2.207,2.530,3.232,6.299,0.638
40,17664.000,1.251,0.940,1.050,1.102,1.270,1.667,2.025,2.921,7.158,0.799
45,12424.200,1.362,0.942,1.036,1.070,1.166,1.345,1.584,2.464,655.341,0.734
50,18726.600,1.163,0.953,1.031,1.065,1.164,1.357,1.676,2.596,7.329,0.860
55,17031.800,1.318,0.945,1.053,1.165,1.383,1.878,2.169,3.026,7.828,0.759
60,18465.200,1.233,0.937,1.032,1.082,1.247,1.659,2.014,2.865,8.091,0.811
65,16621.400,1.319,0.952,1.062,1.173,1.388,1.852,2.152,2.995,11.300,0.758
70,17341.600,1.283,0.954,1.058,1.131,1.334,1.751,2.076,2.966,8.172,0.779
75,17071.600,1.290,0.952,1.054,1.145,1.345,1.809,2.081,2.874,8.845,0.775
80,12098.400,1.551,0.945,1.090,1.234,1.476,1.974,2.250,3.050,666.472,0.645
85,15751.200,1.417,0.939,1.104,1.253,1.546,2.039,2.343,3.127,7.197,0.706
90,15318.400,1.401,0.953,1.097,1.226,1.473,1.984,2.280,3.097,103.674,0.714
95,15684.800,1.384,0.947,1.093,1.228,1.478,1.976,2.268,3.085,7.515,0.723
100,15515.000,1.364,0.934,1.079,1.213,1.451,1.950,2.246,3.061,7.552,0.733
105,14781.800,1.510,0.964,1.171,1.344,1.728,2.160,2.481,3.236,6.296,0.662
110,15618.200,1.438,0.940,1.104,1.274,1.602,2.073,2.375,3.119,6.752,0.696
115,8388.800,1.670,0.971,1.233,1.408,1.826,2.266,2.673,4.274,559.695,0.599
120,14411.000,1.639,0.951,1.244,1.481,1.934,2.351,2.671,3.363,6.871,0.610
125,15924.000,1.429,0.942,1.095,1.256,1.582,2.072,2.396,3.163,8.055,0.700
130,15552.200,1.462,0.952,1.118,1.290,1.644,2.114,2.441,3.194,7.387,0.684
135,15782.000,1.421,0.938,1.105,1.254,1.550,2.052,2.354,3.094,6.210,0.704
140,14924.000,1.503,0.961,1.165,1.334,1.724,2.147,2.488,3.173,6.961,0.665
145,15083.200,1.513,0.957,1.168,1.344,1.745,2.165,2.500,3.222,6.720,0.661
150,13834.600,1.510,0.955,1.142,1.296,1.594,2.071,2.367,3.105,305.142,0.662
155,12158.600,1.600,0.947,1.165,1.318,1.631,2.104,2.420,3.210,577.036,0.625
160,16467.800,1.302,0.957,1.063,1.166,1.355,1.792,2.108,2.940,7.494,0.768
165,17666.200,1.242,0.934,1.038,1.116,1.275,1.631,1.977,2.800,6.592,0.805
170,17076.800,1.293,0.953,1.047,1.148,1.346,1.825,2.109,2.935,6.674,0.773
175,16581.400,1.328,0.948,1.065,1.175,1.396,1.895,2.171,2.976,8.400,0.753
180,16749.200,1.312,0.956,1.060,1.164,1.379,1.858,2.130,2.939,6.728,0.762
185,17243.000,1.262,0.952,1.048,1.122,1.302,1.694,2.021,2.866,6.516,0.793
190,13152.000,1.573,0.946,1.054,1.188,1.406,1.911,2.177,3.009,449.048,0.636
195,16251.600,1.363,0.936,1.065,1.206,1.459,1.966,2.245,3.019,6.409,0.734
200,14644.600,1.495,0.960,1.178,1.332,1.688,2.120,2.439,3.129,6.497,0.669
205,15033.000,1.456,0.941,1.119,1.277,1.575,2.054,2.358,3.161,64.153,0.687
210,15756.400,1.395,0.946,1.093,1.236,1.502,2.006,2.298,3.051,5.969,0.717
215,15202.800,1.409,0.946,1.113,1.260,1.526,2.011,2.292,3.009,5.891,0.710
220,15424.400,1.485,0.952,1.124,1.309,1.699,2.152,2.497,3.270,19.591,0.674
225,14848.000,1.535,0.944,1.199,1.369,1.788,2.164,2.490,3.193,6.763,0.651
230,14860.400,1.499,0.957,1.176,1.335,1.710,2.123,2.441,3.138,6.161,0.667
235,13573.800,1.582,0.955,1.187,1.352,1.720,2.147,2.468,3.255,176.753,0.632
240,12296.600,1.506,0.956,1.135,1.293,1.627,2.095,2.435,3.231,163.362,0.664
245,14527.400,1.557,0.959,1.199,1.386,1.824,2.223,2.558,3.259,6.498,0.642
