Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10511.000,0.759,0.410,0.641,0.667,0.705,0.763,1.712,2.229,5.720,1.318
5,10097.200,0.790,0.419,0.649,0.680,0.715,0.768,1.727,2.320,76.468,1.265
10,10280.600,0.777,0.429,0.649,0.678,0.716,0.772,1.764,2.385,7.406,1.287
15,10370.200,0.770,0.418,0.646,0.675,0.713,0.771,1.719,2.343,6.567,1.298
20,10421.400,0.767,0.414,0.641,0.671,0.708,0.768,1.695,2.255,40.159,1.304
25,10411.400,0.768,0.421,0.645,0.671,0.709,0.769,1.728,2.383,7.445,1.303
30,10365.000,0.771,0.425,0.645,0.675,0.712,0.772,1.712,2.444,7.052,1.297
35,10428.400,0.766,0.423,0.644,0.675,0.712,0.768,1.703,2.368,7.487,1.305
40,10393.400,0.769,0.416,0.644,0.670,0.708,0.766,1.740,2.370,6.850,1.300
45,10516.600,0.760,0.425,0.640,0.666,0.704,0.766,1.679,2.283,6.910,1.316
50,8710.800,0.920,0.425,0.652,0.684,0.722,0.796,1.853,2.672,94.777,1.087
55,9593.800,0.831,0.409,0.644,0.677,0.722,0.879,1.810,2.541,80.746,1.203
60,10467.000,0.764,0.406,0.635,0.661,0.702,0.848,1.745,2.254,6.560,1.310
65,10290.000,0.777,0.399,0.637,0.670,0.716,0.868,1.766,2.462,7.588,1.288
70,10411.400,0.768,0.404,0.637,0.665,0.707,0.815,1.750,2.388,6.678,1.303
75,10383.400,0.770,0.421,0.640,0.669,0.710,0.799,1.755,2.393,7.647,1.299
80,10308.800,0.775,0.397,0.634,0.666,0.710,0.901,1.700,2.589,7.234,1.290
85,9998.600,0.799,0.413,0.624,0.656,0.705,0.913,1.664,2.733,167.962,1.251
90,10254.800,0.779,0.421,0.646,0.675,0.718,0.803,1.752,2.599,7.327,1.283
95,10187.800,0.785,0.422,0.643,0.675,0.726,0.882,1.746,2.646,7.590,1.275
100,10396.400,0.769,0.426,0.632,0.665,0.711,0.900,1.680,2.361,6.897,1.301
105,10282.600,0.777,0.395,0.622,0.656,0.717,0.955,1.683,2.499,7.393,1.287
110,7282.000,1.135,0.406,0.627,0.664,0.746,1.075,1.807,3.428,257.956,0.881
115,7140.000,1.081,0.407,0.635,0.669,0.728,1.092,1.870,3.874,233.950,0.925
120,10276.000,0.778,0.410,0.627,0.661,0.715,0.955,1.686,2.556,6.910,1.286
125,10307.400,0.775,0.402,0.625,0.655,0.703,0.941,1.736,2.613,7.653,1.290
130,10206.000,0.783,0.410,0.624,0.654,0.709,1.026,1.696,2.640,7.671,1.277
135,9664.400,0.827,0.418,0.624,0.654,0.710,1.069,1.722,2.717,121.215,1.209
140,10327.400,0.774,0.407,0.622,0.653,0.705,0.967,1.681,2.546,7.283,1.292
145,10158.000,0.787,0.418,0.629,0.663,0.729,0.911,1.754,2.680,7.608,1.271
150,10322.000,0.774,0.415,0.623,0.655,0.706,0.968,1.683,2.641,7.155,1.292
155,10316.200,0.775,0.414,0.645,0.675,0.714,0.784,1.731,2.518,7.077,1.291
160,10352.200,0.772,0.431,0.646,0.677,0.713,0.775,1.718,2.312,73.267,1.295
165,10488.600,0.762,0.423,0.640,0.669,0.706,0.768,1.712,2.201,6.536,1.312
170,10459.000,0.764,0.427,0.642,0.664,0.704,0.768,1.738,2.299,6.770,1.309
175,10434.000,0.766,0.427,0.644,0.670,0.708,0.768,1.740,2.304,6.960,1.306
180,10232.600,0.781,0.414,0.650,0.679,0.717,0.780,1.781,2.507,7.584,1.280
185,10301.800,0.776,0.419,0.645,0.678,0.717,0.789,1.745,2.473,7.296,1.289
190,10369.600,0.771,0.422,0.643,0.673,0.712,0.773,1.729,2.394,6.856,1.297
195,10436.600,0.766,0.401,0.641,0.669,0.708,0.778,1.701,2.393,7.680,1.306
200,10439.200,0.766,0.428,0.644,0.671,0.708,0.759,1.691,2.443,6.203,1.306
205,10380.200,0.770,0.432,0.650,0.681,0.714,0.762,1.729,2.270,7.814,1.299
210,10419.400,0.767,0.418,0.646,0.672,0.711,0.766,1.689,2.330,6.616,1.304
215,10545.200,0.758,0.414,0.640,0.663,0.702,0.755,1.717,2.231,7.263,1.319
220,10580.800,0.755,0.421,0.637,0.659,0.697,0.762,1.705,2.217,6.878,1.324
225,10496.600,0.761,0.417,0.635,0.660,0.700,0.805,1.688,2.456,7.554,1.313
230,9049.400,0.883,0.423,0.648,0.685,0.723,0.790,1.709,2.802,310.334,1.132
235,10381.400,0.770,0.415,0.644,0.675,0.711,0.769,1.726,2.351,7.289,1.299
240,10421.600,0.767,0.426,0.645,0.675,0.712,0.765,1.747,2.238,7.340,1.304
245,10324.600,0.774,0.410,0.624,0.654,0.703,0.952,1.741,2.501,7.492,1.292
250,10437.000,0.766,0.412,0.640,0.666,0.706,0.780,1.737,2.336,6.793,1.306
255,10350.000,0.772,0.421,0.631,0.662,0.713,0.851,1.742,2.494,7.096,1.295
260,10253.800,0.779,0.405,0.620,0.653,0.712,0.967,1.691,2.693,8.188,1.283
265,10404.000,0.768,0.398,0.642,0.672,0.710,0.783,1.730,2.343,7.376,1.302
270,10560.600,0.757,0.411,0.638,0.663,0.702,0.761,1.706,2.218,7.593,1.321
275,10392.000,0.769,0.425,0.642,0.669,0.708,0.771,1.742,2.273,28.051,1.300
280,10145.600,0.788,0.423,0.639,0.674,0.723,0.886,1.856,2.530,7.086,1.269
285,10434.200,0.766,0.419,0.642,0.669,0.709,0.778,1.736,2.319,6.967,1.306
290,10217.000,0.782,0.413,0.640,0.673,0.719,0.866,1.772,2.520,7.474,1.278
295,10402.400,0.768,0.420,0.643,0.670,0.709,0.773,1.687,2.509,6.871,1.302
300,2104.600,0.759,0.431,0.641,0.669,0.702,0.762,1.705,2.194,5.955,1.318
