Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,109.400,0.518,0.410,0.479,0.502,0.551,0.606,0.625,0.666,0.845,1.930
5,106.800,0.523,0.419,0.483,0.507,0.545,0.614,0.630,0.672,0.743,1.914
10,107.600,0.541,0.429,0.486,0.509,0.564,0.612,0.640,0.682,5.258,1.850
15,102.000,0.529,0.418,0.487,0.513,0.564,0.617,0.640,0.697,0.945,1.892
20,100.000,0.529,0.414,0.483,0.502,0.558,0.606,0.630,0.700,4.886,1.890
25,108.800,0.523,0.421,0.486,0.508,0.555,0.603,0.626,0.670,0.726,1.913
30,106.400,0.524,0.425,0.484,0.509,0.558,0.613,0.638,0.682,0.796,1.907
35,104.800,0.519,0.423,0.481,0.502,0.540,0.604,0.631,0.677,0.779,1.928
40,108.400,0.523,0.416,0.481,0.506,0.556,0.615,0.640,0.694,0.818,1.910
45,108.000,0.524,0.425,0.483,0.506,0.565,0.609,0.626,0.689,0.852,1.909
50,86.400,1.356,0.425,0.488,0.515,0.582,0.670,0.732,34.176,90.521,0.737
55,93.000,0.836,0.409,0.485,0.506,0.555,0.610,0.634,4.281,69.900,1.196
60,107.000,0.514,0.406,0.478,0.497,0.543,0.601,0.616,0.660,0.725,1.944
65,97.800,0.534,0.399,0.486,0.508,0.565,0.605,0.636,0.712,4.907,1.872
70,107.000,0.514,0.404,0.477,0.500,0.544,0.598,0.616,0.651,0.777,1.944
75,103.800,0.520,0.421,0.484,0.505,0.555,0.599,0.623,0.682,0.773,1.921
80,101.600,0.525,0.397,0.482,0.502,0.541,0.596,0.629,0.677,4.862,1.905
85,98.800,0.518,0.413,0.479,0.501,0.545,0.601,0.626,0.744,0.980,1.929
90,107.600,0.535,0.422,0.483,0.509,0.568,0.618,0.639,0.691,4.476,1.869
