Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,105.600,0.505,0.431,0.472,0.500,0.535,0.558,0.570,0.603,0.709,1.981
5,97.000,0.510,0.423,0.479,0.504,0.537,0.565,0.578,0.667,0.838,1.959
10,109.800,0.509,0.435,0.473,0.501,0.537,0.571,0.587,0.639,0.740,1.965
15,102.000,0.508,0.435,0.474,0.505,0.535,0.567,0.581,0.609,0.671,1.968
20,105.800,0.514,0.435,0.470,0.498,0.535,0.567,0.583,0.607,4.855,1.944
25,108.200,0.505,0.428,0.470,0.500,0.530,0.562,0.578,0.618,0.680,1.981
30,101.800,0.507,0.431,0.473,0.499,0.533,0.566,0.577,0.625,0.776,1.973
35,98.600,0.504,0.430,0.473,0.497,0.531,0.561,0.574,0.606,0.694,1.983
40,103.600,0.505,0.434,0.471,0.499,0.531,0.559,0.570,0.631,0.769,1.981
45,110.200,0.512,0.435,0.470,0.498,0.533,0.558,0.577,0.623,4.861,1.952
50,80.000,1.406,0.440,0.479,0.515,0.552,0.595,6.904,26.358,46.711,0.711
55,93.800,0.502,0.425,0.470,0.496,0.525,0.560,0.580,0.698,0.800,1.993
60,101.800,0.497,0.426,0.466,0.491,0.526,0.548,0.561,0.595,0.728,2.013
65,110.000,0.502,0.427,0.470,0.497,0.527,0.556,0.576,0.647,0.849,1.991
70,109.600,0.499,0.433,0.465,0.491,0.525,0.553,0.570,0.604,0.741,2.005
75,106.200,0.505,0.426,0.468,0.492,0.523,0.547,0.566,0.592,4.245,1.982
80,100.800,0.497,0.427,0.464,0.490,0.524,0.553,0.574,0.660,0.781,2.010
85,103.200,0.503,0.427,0.462,0.489,0.525,0.548,0.571,0.624,4.696,1.990
90,100.800,0.510,0.421,0.475,0.503,0.538,0.569,0.586,0.647,0.723,1.961
95,102.800,0.513,0.429,0.479,0.508,0.540,0.571,0.594,0.655,0.815,1.949
100,104.000,0.507,0.426,0.471,0.504,0.535,0.565,0.590,0.667,0.827,1.971
105,104.600,0.490,0.425,0.460,0.485,0.516,0.540,0.555,0.577,0.664,2.040
110,68.200,3.496,0.424,0.465,0.498,0.533,0.575,0.625,218.600,228.006,0.286
115,70.000,2.404,0.421,0.467,0.499,0.528,0.565,0.657,39.381,228.803,0.416
120,93.000,0.506,0.425,0.465,0.490,0.525,0.557,0.568,0.624,4.402,1.978
125,106.800,0.493,0.427,0.461,0.490,0.519,0.543,0.558,0.613,0.830,2.027
130,93.600,0.518,0.426,0.467,0.494,0.528,0.553,0.573,0.700,4.782,1.932
135,104.600,0.504,0.418,0.462,0.494,0.523,0.549,0.575,0.622,4.354,1.983
140,108.000,0.501,0.421,0.460,0.490,0.522,0.547,0.563,0.595,4.556,1.995
145,107.000,0.504,0.424,0.462,0.487,0.520,0.551,0.567,0.643,5.030,1.985
150,94.000,0.498,0.426,0.466,0.492,0.525,0.551,0.565,0.600,0.836,2.009
155,102.000,0.511,0.428,0.469,0.495,0.529,0.561,0.577,0.657,4.479,1.956
160,99.000,0.511,0.436,0.477,0.505,0.539,0.570,0.585,0.614,0.710,1.957
165,105.800,0.508,0.433,0.472,0.503,0.537,0.566,0.578,0.629,0.740,1.970
170,102.400,0.516,0.427,0.470,0.498,0.537,0.570,0.591,0.687,4.328,1.940
175,106.400,0.516,0.431,0.473,0.499,0.539,0.566,0.582,0.616,4.840,1.939
180,100.800,0.523,0.436,0.471,0.498,0.534,0.559,0.571,0.616,5.049,1.913
185,98.000,0.507,0.428,0.472,0.503,0.532,0.564,0.580,0.626,0.738,1.973
190,104.600,0.507,0.438,0.471,0.504,0.537,0.564,0.580,0.613,0.822,1.970
195,104.200,0.523,0.434,0.470,0.501,0.536,0.563,0.578,0.621,5.008,1.912
200,102.600,0.501,0.434,0.469,0.495,0.528,0.555,0.573,0.593,0.729,1.996
205,97.000,0.512,0.444,0.479,0.506,0.542,0.571,0.580,0.613,0.770,1.952
210,107.600,0.514,0.425,0.477,0.509,0.543,0.574,0.590,0.631,0.704,1.944
215,103.000,0.503,0.438,0.468,0.496,0.531,0.559,0.574,0.600,0.752,1.988
220,110.600,0.499,0.430,0.467,0.493,0.528,0.553,0.572,0.610,0.772,2.003
225,106.200,0.498,0.431,0.465,0.489,0.527,0.555,0.571,0.608,0.909,2.007
230,94.000,0.519,0.440,0.475,0.510,0.547,0.581,0.617,0.712,0.737,1.927
235,106.600,0.518,0.432,0.474,0.502,0.537,0.564,0.579,0.677,4.968,1.929
240,110.000,0.508,0.433,0.474,0.500,0.534,0.568,0.582,0.632,0.738,1.970
245,109.000,0.497,0.424,0.464,0.490,0.526,0.552,0.564,0.600,0.690,2.013
250,103.800,0.505,0.427,0.471,0.500,0.532,0.561,0.578,0.612,0.660,1.981
255,99.400,0.499,0.424,0.466,0.490,0.527,0.552,0.576,0.617,0.665,2.003
260,104.400,0.493,0.426,0.461,0.492,0.520,0.546,0.560,0.589,0.639,2.028
265,104.400,0.515,0.430,0.475,0.501,0.533,0.567,0.577,0.645,4.477,1.941
270,104.400,0.505,0.429,0.471,0.498,0.530,0.561,0.578,0.608,0.770,1.980
275,101.200,0.512,0.437,0.475,0.506,0.543,0.574,0.588,0.621,0.698,1.954
280,95.200,0.508,0.423,0.473,0.506,0.535,0.560,0.582,0.640,0.753,1.970
285,97.400,0.513,0.431,0.471,0.497,0.533,0.566,0.582,0.636,4.694,1.948
290,103.800,0.519,0.429,0.471,0.499,0.536,0.571,0.601,0.714,5.289,1.926
295,108.800,0.510,0.427,0.469,0.497,0.530,0.563,0.575,0.599,4.385,1.963
300,20.200,0.509,0.431,0.475,0.504,0.536,0.566,0.579,0.634,0.651,1.966
