Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10814.800,1.476,0.858,1.135,1.173,1.222,1.388,3.232,5.458,207.421,0.677
5,7097.600,2.251,0.868,1.123,1.161,1.209,1.359,3.216,6.714,1527.113,0.444
10,11389.400,1.403,0.866,1.120,1.157,1.198,1.343,3.200,5.248,49.384,0.713
15,11233.600,1.423,0.858,1.123,1.162,1.213,1.372,3.334,5.523,80.280,0.703
20,11542.000,1.385,0.869,1.122,1.156,1.198,1.341,3.149,5.003,29.253,0.722
25,11662.600,1.371,0.846,1.114,1.149,1.191,1.331,3.031,4.800,38.314,0.730
30,11260.400,1.420,0.849,1.120,1.158,1.204,1.380,3.233,5.531,65.881,0.704
35,8415.400,2.130,0.875,1.124,1.161,1.211,1.377,3.396,6.652,1621.456,0.469
40,9877.200,1.423,0.856,1.116,1.152,1.200,1.342,3.239,5.514,651.089,0.703
45,11160.400,1.433,0.858,1.125,1.161,1.211,1.358,3.362,5.796,54.141,0.698
50,7507.800,2.187,0.865,1.113,1.153,1.208,1.380,3.485,12.330,671.682,0.457
55,1944.600,8.165,0.889,1.107,1.150,1.220,1.432,15.358,183.784,1119.674,0.122
60,9772.400,1.605,0.889,1.129,1.169,1.218,1.390,3.333,6.497,381.867,0.623
65,11275.200,1.418,0.858,1.122,1.158,1.205,1.352,3.210,5.669,53.798,0.705
70,9222.800,1.734,0.871,1.123,1.164,1.222,1.404,3.251,6.323,897.156,0.577
75,11409.000,1.401,0.858,1.117,1.154,1.198,1.342,3.168,5.291,41.971,0.714
80,11404.200,1.403,0.871,1.113,1.148,1.189,1.327,3.146,5.063,66.089,0.713
85,9286.000,1.721,0.870,1.117,1.162,1.261,1.544,3.379,6.390,612.552,0.581
90,11002.400,1.453,0.849,1.124,1.165,1.238,1.478,3.345,6.106,42.100,0.688
95,11467.600,1.394,0.854,1.114,1.152,1.196,1.336,3.153,5.313,33.583,0.717
100,11267.200,1.419,0.866,1.119,1.157,1.207,1.361,3.180,5.951,54.404,0.705
105,10860.400,1.472,0.862,1.122,1.164,1.251,1.547,3.209,7.377,47.090,0.679
110,11051.400,1.447,0.872,1.125,1.163,1.209,1.394,3.192,6.242,733.316,0.691
115,9342.400,1.804,0.884,1.138,1.177,1.229,1.365,3.143,6.325,1755.248,0.554
120,9180.000,1.648,0.866,1.115,1.152,1.199,1.346,3.023,5.451,1054.850,0.607
125,11560.200,1.383,0.844,1.112,1.147,1.186,1.329,3.044,5.261,40.787,0.723
130,11517.600,1.388,0.871,1.116,1.152,1.195,1.357,3.096,5.289,42.421,0.720
135,11561.600,1.383,0.853,1.107,1.143,1.189,1.407,3.061,5.128,47.448,0.723
140,11257.800,1.420,0.865,1.120,1.157,1.210,1.515,3.201,5.902,34.669,0.704
145,11205.800,1.428,0.885,1.123,1.161,1.217,1.609,3.231,5.741,39.556,0.700
150,8405.000,1.907,0.869,1.128,1.174,1.270,1.717,3.541,7.938,1048.972,0.524
155,7830.800,2.037,0.852,1.135,1.181,1.277,1.727,3.605,7.744,1308.391,0.491
160,10848.200,1.474,0.832,1.118,1.157,1.219,1.752,3.474,6.965,61.181,0.678
165,11056.400,1.446,0.866,1.116,1.155,1.208,1.607,3.384,6.654,45.325,0.691
170,11202.800,1.427,0.856,1.117,1.154,1.204,1.353,3.321,5.765,81.712,0.701
175,8034.200,2.051,0.843,1.114,1.153,1.209,1.371,3.329,6.074,1682.761,0.487
180,10618.800,1.460,0.841,1.124,1.163,1.214,1.374,3.426,6.217,143.717,0.685
185,10864.200,1.471,0.869,1.137,1.175,1.229,1.392,3.481,6.510,62.034,0.680
190,10985.200,1.456,0.874,1.128,1.169,1.221,1.381,3.488,6.172,50.488,0.687
195,8087.200,1.978,0.878,1.128,1.170,1.230,1.393,3.530,7.753,860.496,0.506
200,10625.400,1.505,0.881,1.138,1.182,1.259,1.435,3.610,7.097,77.286,0.665
205,10640.200,1.503,0.882,1.135,1.178,1.244,1.409,3.635,7.639,38.941,0.665
210,10570.800,1.512,0.860,1.138,1.186,1.274,1.479,3.543,7.514,56.866,0.661
215,10970.400,1.458,0.871,1.122,1.162,1.219,1.397,3.490,6.452,38.167,0.686
220,5249.600,3.046,0.858,1.125,1.162,1.211,1.368,3.392,8.433,2221.182,0.328
225,11275.200,1.418,0.864,1.120,1.157,1.199,1.348,3.246,5.897,38.227,0.705
230,11336.800,1.410,0.866,1.121,1.158,1.201,1.340,3.170,5.587,42.144,0.709
235,11444.400,1.397,0.851,1.112,1.148,1.190,1.326,3.129,5.297,36.723,0.716
240,11193.800,1.429,0.837,1.122,1.160,1.204,1.348,3.265,6.032,45.093,0.700
245,8651.800,1.849,0.857,1.111,1.147,1.193,1.342,3.103,5.330,1279.899,0.541
250,11126.800,1.437,0.868,1.130,1.169,1.219,1.361,3.367,5.890,57.601,0.696
255,10088.400,1.585,0.877,1.139,1.176,1.225,1.365,3.423,6.529,455.108,0.631
260,11324.200,1.412,0.865,1.126,1.164,1.212,1.347,3.278,5.464,45.855,0.708
265,11000.000,1.454,0.857,1.132,1.173,1.229,1.386,3.405,6.349,32.535,0.688
270,11143.200,1.435,0.860,1.127,1.165,1.216,1.377,3.363,5.831,46.632,0.697
275,11395.200,1.403,0.865,1.118,1.155,1.199,1.348,3.173,5.582,57.433,0.713
280,11412.200,1.401,0.869,1.112,1.147,1.193,1.335,3.058,5.709,85.668,0.714
285,9094.000,1.758,0.839,1.110,1.146,1.187,1.320,3.060,5.668,1084.762,0.569
290,11408.600,1.402,0.845,1.117,1.153,1.193,1.333,3.159,5.500,37.059,0.713
295,11607.000,1.378,0.858,1.113,1.146,1.183,1.308,3.029,5.334,46.580,0.726
300,2333.400,1.366,0.853,1.109,1.145,1.182,1.311,3.004,5.067,30.175,0.732
