Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9722.400,1.180,1.016,1.131,1.167,1.203,1.251,1.293,1.414,3.504,0.848
5,6403.000,1.168,1.008,1.119,1.155,1.192,1.239,1.279,1.404,4.184,0.856
10,10251.000,1.161,1.015,1.117,1.151,1.183,1.221,1.256,1.361,3.932,0.861
15,10088.800,1.169,1.010,1.119,1.155,1.194,1.239,1.279,1.392,3.843,0.855
20,10388.000,1.162,1.010,1.118,1.151,1.182,1.222,1.258,1.358,4.305,0.861
25,10510.600,1.155,0.997,1.111,1.143,1.175,1.215,1.252,1.358,4.147,0.866
30,10129.200,1.165,1.014,1.117,1.151,1.186,1.231,1.275,1.430,4.286,0.858
35,7584.800,1.170,1.015,1.120,1.155,1.192,1.241,1.285,1.420,4.517,0.855
40,8903.800,1.160,0.995,1.112,1.146,1.182,1.230,1.269,1.374,4.202,0.862
45,10056.000,1.169,0.996,1.121,1.155,1.192,1.241,1.281,1.388,3.852,0.856
50,6759.400,1.163,1.003,1.109,1.146,1.187,1.240,1.285,1.412,15.410,0.860
55,1757.000,1.191,1.023,1.103,1.143,1.192,1.275,1.348,1.472,215.912,0.840
60,8810.600,1.176,1.011,1.125,1.162,1.199,1.250,1.298,1.433,4.254,0.850
65,10150.600,1.165,1.017,1.118,1.152,1.187,1.232,1.270,1.374,4.041,0.858
70,8296.200,1.174,1.007,1.119,1.157,1.199,1.258,1.310,1.439,3.813,0.852
75,10263.200,1.159,0.996,1.113,1.148,1.181,1.222,1.257,1.359,3.982,0.862
80,10252.200,1.152,1.017,1.109,1.142,1.174,1.210,1.241,1.338,3.950,0.868
85,8345.600,1.194,0.999,1.113,1.153,1.214,1.381,1.471,1.602,4.315,0.838
90,9897.000,1.185,0.993,1.120,1.158,1.207,1.291,1.380,1.534,3.908,0.844
95,10335.000,1.157,1.014,1.110,1.146,1.180,1.221,1.258,1.364,3.848,0.864
100,10129.600,1.163,1.011,1.115,1.150,1.188,1.234,1.272,1.378,3.709,0.860
105,9767.800,1.193,0.995,1.118,1.156,1.212,1.338,1.458,1.607,4.291,0.839
110,9941.800,1.170,1.003,1.121,1.156,1.191,1.237,1.278,1.446,4.325,0.855
115,8436.400,1.184,1.002,1.134,1.170,1.211,1.256,1.292,1.395,4.123,0.845
120,8255.800,1.158,1.006,1.111,1.145,1.181,1.225,1.260,1.369,4.008,0.863
125,10384.800,1.151,1.013,1.108,1.142,1.172,1.205,1.233,1.331,3.986,0.869
130,10361.800,1.158,1.004,1.112,1.146,1.179,1.218,1.256,1.391,3.987,0.863
135,10411.200,1.154,1.004,1.103,1.137,1.171,1.221,1.282,1.456,4.041,0.867
140,10128.600,1.173,0.998,1.117,1.151,1.189,1.246,1.310,1.671,4.779,0.853
145,10100.000,1.182,1.006,1.120,1.155,1.195,1.257,1.329,1.802,4.112,0.846
150,7546.800,1.207,0.980,1.124,1.165,1.228,1.337,1.436,1.856,4.281,0.829
155,7061.000,1.213,1.004,1.131,1.172,1.240,1.338,1.440,1.872,4.611,0.824
160,9758.200,1.181,0.993,1.114,1.150,1.193,1.266,1.348,1.882,4.185,0.847
165,9961.200,1.175,1.003,1.113,1.149,1.187,1.246,1.311,1.886,4.463,0.851
170,10089.400,1.163,1.019,1.113,1.148,1.185,1.234,1.274,1.375,5.000,0.860
175,7225.000,1.162,1.005,1.110,1.146,1.187,1.241,1.280,1.388,4.303,0.861
180,9546.200,1.171,1.007,1.121,1.157,1.194,1.244,1.284,1.394,4.377,0.854
185,9776.000,1.185,1.008,1.133,1.169,1.208,1.264,1.308,1.425,4.589,0.844
190,9884.000,1.176,1.008,1.125,1.162,1.202,1.251,1.292,1.404,4.342,0.850
195,7278.800,1.179,1.005,1.124,1.162,1.208,1.263,1.306,1.424,3.886,0.848
200,9542.800,1.195,1.021,1.134,1.173,1.230,1.296,1.341,1.455,3.819,0.837
205,9561.000,1.188,1.015,1.131,1.169,1.219,1.277,1.318,1.431,4.178,0.842
210,9489.600,1.202,0.994,1.134,1.176,1.240,1.319,1.370,1.506,3.941,0.832
215,9867.200,1.173,1.015,1.118,1.155,1.197,1.258,1.308,1.423,3.833,0.852
220,4724.400,1.168,1.009,1.121,1.156,1.193,1.240,1.281,1.394,3.881,0.856
225,10136.600,1.162,1.004,1.116,1.151,1.184,1.223,1.259,1.364,3.873,0.861
230,10210.800,1.163,0.978,1.118,1.152,1.185,1.226,1.262,1.357,3.957,0.860
235,10301.600,1.153,1.017,1.109,1.142,1.175,1.212,1.246,1.347,4.584,0.867
240,10070.800,1.165,1.019,1.119,1.153,1.187,1.229,1.263,1.363,4.407,0.859
245,7776.400,1.154,0.999,1.108,1.141,1.175,1.218,1.252,1.359,4.126,0.867
250,9997.600,1.175,0.997,1.127,1.162,1.201,1.245,1.281,1.373,4.217,0.851
255,9096.000,1.183,1.030,1.135,1.169,1.207,1.253,1.293,1.392,3.978,0.845
260,10199.600,1.170,1.002,1.123,1.157,1.195,1.238,1.272,1.372,4.014,0.855
265,9886.600,1.180,1.014,1.128,1.165,1.208,1.257,1.296,1.409,4.586,0.847
270,10013.400,1.173,1.013,1.122,1.158,1.196,1.245,1.284,1.398,4.520,0.853
275,10257.400,1.160,1.015,1.114,1.149,1.183,1.226,1.265,1.375,3.706,0.862
280,10265.600,1.154,0.986,1.108,1.141,1.176,1.218,1.253,1.356,3.924,0.867
285,8197.200,1.151,0.998,1.107,1.141,1.173,1.211,1.244,1.343,3.854,0.869
290,10250.600,1.157,1.012,1.114,1.147,1.178,1.216,1.249,1.345,4.130,0.864
295,10472.800,1.151,1.019,1.109,1.141,1.170,1.202,1.232,1.329,3.959,0.869
300,2105.400,1.148,1.035,1.106,1.139,1.170,1.203,1.233,1.330,4.198,0.871
