Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.200,3.339,1.751,2.286,2.583,3.141,3.936,5.419,25.839,25.839,0.299
5,5.800,2.763,1.763,2.041,2.658,3.327,3.893,4.141,4.704,4.704,0.362
10,7.200,2.866,1.776,2.111,2.680,3.754,3.845,4.447,4.655,4.655,0.349
15,6.600,2.768,1.637,2.071,2.681,3.475,3.806,4.291,4.353,4.353,0.361
20,6.600,2.371,1.708,2.111,2.276,2.520,2.890,3.496,3.831,3.831,0.422
25,7.200,2.627,1.665,2.011,2.424,3.426,3.760,3.938,4.087,4.087,0.381
30,7.200,2.723,1.662,2.036,2.350,3.488,3.924,4.720,5.908,5.908,0.367
35,11.200,1.704,1.386,1.452,1.487,1.542,1.776,2.361,9.255,9.255,0.587
40,7.400,1.681,1.393,1.468,1.514,1.559,1.645,3.849,5.549,5.549,0.595
45,7.200,1.457,1.328,1.409,1.458,1.504,1.555,1.566,1.655,1.655,0.686
50,7.200,1.461,1.339,1.428,1.464,1.502,1.534,1.545,1.555,1.555,0.684
55,7.000,1.506,1.415,1.464,1.504,1.552,1.584,1.604,1.643,1.643,0.664
60,7.400,3.043,1.346,1.407,1.469,1.516,1.559,1.568,59.936,59.936,0.329
65,8.400,1.476,1.364,1.438,1.474,1.513,1.539,1.561,1.618,1.618,0.677
70,6.800,1.467,1.361,1.422,1.459,1.500,1.521,1.579,1.700,1.700,0.681
75,6.800,1.492,1.380,1.453,1.486,1.526,1.607,1.622,1.648,1.648,0.670
80,7.600,1.512,1.402,1.442,1.529,1.574,1.592,1.616,1.662,1.662,0.661
85,7.000,1.499,1.395,1.435,1.486,1.548,1.595,1.621,1.786,1.786,0.667
90,6.800,1.508,1.364,1.457,1.494,1.537,1.635,1.648,1.769,1.769,0.663
95,8.800,1.467,1.342,1.433,1.467,1.508,1.529,1.560,1.634,1.634,0.682
100,8.400,1.514,1.349,1.423,1.512,1.588,1.638,1.652,1.817,1.817,0.660
105,6.600,1.490,1.352,1.442,1.481,1.542,1.573,1.590,1.641,1.641,0.671
110,9.200,1.474,1.353,1.443,1.476,1.504,1.566,1.572,1.620,1.620,0.678
115,7.000,1.483,1.363,1.446,1.479,1.523,1.548,1.577,1.592,1.592,0.674
120,10.400,1.527,1.411,1.476,1.513,1.565,1.615,1.640,1.835,1.835,0.655
125,8.400,1.508,1.406,1.451,1.505,1.546,1.612,1.636,1.693,1.693,0.663
130,8.800,1.464,1.339,1.430,1.460,1.492,1.545,1.572,1.622,1.622,0.683
135,6.200,1.490,1.403,1.445,1.488,1.523,1.552,1.588,1.607,1.607,0.671
140,5.600,1.510,1.376,1.454,1.484,1.525,1.648,1.671,2.040,2.040,0.662
