Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,654.200,1.088,0.999,1.060,1.077,1.105,1.130,1.151,1.286,3.050,0.919
5,652.000,1.096,1.019,1.061,1.081,1.116,1.149,1.183,1.293,3.846,0.912
10,609.800,1.090,1.007,1.059,1.077,1.108,1.138,1.172,1.277,4.012,0.918
15,640.800,1.090,1.002,1.061,1.080,1.108,1.135,1.162,1.269,1.412,0.918
20,652.200,1.093,1.003,1.061,1.081,1.111,1.146,1.183,1.274,4.850,0.915
25,633.800,1.090,1.005,1.063,1.080,1.104,1.131,1.155,1.261,6.276,0.918
30,632.600,1.096,1.011,1.059,1.081,1.118,1.155,1.194,1.294,5.962,0.912
35,677.400,1.087,1.007,1.059,1.077,1.109,1.136,1.157,1.218,1.795,0.920
40,667.400,1.078,1.009,1.054,1.069,1.095,1.116,1.129,1.172,6.711,0.928
45,688.400,1.090,1.010,1.059,1.078,1.110,1.138,1.168,1.228,6.799,0.917
50,693.000,1.100,1.001,1.066,1.093,1.120,1.148,1.173,1.222,7.604,0.909
55,699.600,1.102,1.008,1.072,1.098,1.121,1.149,1.171,1.223,6.979,0.907
60,682.800,1.105,1.013,1.071,1.098,1.121,1.152,1.173,1.215,7.707,0.905
65,690.000,1.095,1.015,1.069,1.090,1.113,1.133,1.152,1.197,7.842,0.914
70,693.200,1.093,0.990,1.068,1.087,1.108,1.130,1.147,1.186,7.750,0.915
75,695.200,1.104,1.006,1.072,1.095,1.125,1.156,1.179,1.250,6.775,0.906
80,700.000,1.108,1.012,1.077,1.103,1.137,1.163,1.178,1.206,1.576,0.903
85,681.600,1.105,1.006,1.073,1.094,1.126,1.163,1.177,1.218,7.482,0.905
90,579.200,1.115,1.012,1.078,1.109,1.146,1.172,1.187,1.218,7.385,0.897
95,709.400,1.087,0.998,1.060,1.080,1.101,1.122,1.141,1.196,7.265,0.920
100,686.800,1.103,1.002,1.066,1.094,1.126,1.169,1.196,1.257,7.727,0.906
105,701.200,1.105,1.004,1.067,1.095,1.125,1.158,1.188,1.240,7.296,0.905
