Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,718.400,1.391,0.911,1.061,1.080,1.115,1.237,3.628,6.084,76.989,0.719
5,721.800,1.385,0.897,1.062,1.086,1.127,1.266,3.967,5.911,14.064,0.722
10,669.600,1.518,0.937,1.060,1.082,1.119,1.232,3.578,5.781,565.029,0.659
15,710.600,1.383,0.928,1.062,1.086,1.119,1.256,3.804,5.914,27.551,0.723
20,721.600,1.385,0.903,1.063,1.086,1.125,1.262,3.892,5.780,20.782,0.722
25,707.000,1.413,0.892,1.065,1.084,1.115,1.276,3.985,5.911,81.871,0.708
30,710.600,1.406,0.883,1.061,1.087,1.133,1.294,3.859,5.987,14.120,0.711
35,759.000,1.316,0.889,1.060,1.083,1.123,1.266,2.931,4.587,22.194,0.760
40,745.000,1.341,0.881,1.055,1.073,1.105,1.223,2.826,4.269,82.524,0.745
45,766.800,1.304,0.883,1.061,1.083,1.122,1.238,2.821,4.120,12.962,0.767
50,768.800,1.300,0.939,1.068,1.099,1.131,1.239,2.853,4.119,13.274,0.769
55,774.600,1.290,0.897,1.074,1.102,1.132,1.213,2.772,4.100,13.059,0.775
60,754.200,1.326,0.869,1.073,1.102,1.131,1.208,2.893,4.203,59.936,0.754
65,771.200,1.296,0.895,1.071,1.096,1.121,1.243,2.910,4.202,12.471,0.771
70,767.600,1.303,0.888,1.069,1.090,1.116,1.191,2.858,4.311,12.307,0.768
75,769.600,1.298,0.890,1.074,1.100,1.139,1.226,2.781,4.308,12.069,0.770
80,772.600,1.294,0.890,1.079,1.108,1.150,1.205,2.773,4.303,12.483,0.773
85,762.600,1.311,0.886,1.076,1.099,1.148,1.245,2.959,4.431,13.368,0.763
90,643.400,1.553,0.898,1.081,1.115,1.159,1.227,2.819,4.201,643.316,0.644
95,788.200,1.268,0.878,1.062,1.084,1.109,1.205,2.696,3.955,13.053,0.789
100,764.400,1.308,0.889,1.069,1.099,1.144,1.272,2.893,4.194,17.971,0.765
105,774.600,1.291,0.879,1.070,1.099,1.137,1.230,2.786,4.342,12.522,0.775
110,755.800,1.323,0.876,1.071,1.110,1.159,1.291,3.085,4.389,12.857,0.756
115,776.800,1.286,0.891,1.062,1.090,1.131,1.244,2.811,4.441,12.857,0.777
120,780.800,1.281,0.896,1.063,1.088,1.133,1.233,2.787,4.439,12.711,0.781
125,755.800,1.322,0.871,1.064,1.090,1.140,1.242,2.852,4.536,74.728,0.756
130,786.800,1.270,0.863,1.058,1.078,1.122,1.224,2.784,4.310,12.307,0.787
135,779.400,1.283,0.906,1.061,1.086,1.131,1.255,2.786,4.395,13.134,0.780
140,777.600,1.286,0.876,1.061,1.083,1.124,1.221,2.837,4.325,12.686,0.778
145,793.600,1.260,0.885,1.055,1.078,1.118,1.191,2.702,4.261,12.171,0.794
150,751.200,1.331,0.897,1.064,1.103,1.147,1.257,2.720,4.471,72.814,0.752
155,779.600,1.282,0.880,1.058,1.086,1.128,1.236,2.689,4.334,12.672,0.780
160,786.200,1.271,0.897,1.058,1.082,1.109,1.190,2.789,3.918,12.717,0.787
165,764.000,1.309,0.877,1.061,1.089,1.119,1.229,2.853,4.107,12.507,0.764
170,774.800,1.290,0.873,1.059,1.082,1.120,1.237,2.791,4.172,13.202,0.775
175,795.800,1.256,0.870,1.054,1.078,1.117,1.207,2.672,4.077,13.314,0.796
180,785.600,1.273,0.893,1.049,1.068,1.100,1.176,2.628,3.847,75.200,0.786
185,818.400,1.221,0.876,1.049,1.065,1.091,1.181,2.618,3.769,12.905,0.819
190,801.000,1.248,0.880,1.048,1.063,1.095,1.204,2.641,3.601,12.763,0.801
